確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
A920,2012,46,台中市,太平區,F,1,30~34,1,66000,66000270
A920,2012,46,桃園市,蘆竹區,F,1,60~64,1,68000,68000050
A920,2013,2,高雄市,大寮區,F,1,25~29,1,64000,64000140
A920,2013,6,桃園市,蘆竹區,M,1,15~19,1,68000,68000050
A920,2013,12,宜蘭縣,蘇澳鎮,M,1,20~24,1,10002,10002030
A920,2013,13,南投縣,草屯鎮,F,1,55~59,1,10008,10008030
A920,2013,14,台北市,信義區,F,1,25~29,1,63000,63000020
A920,2013,17,桃園市,平鎮區,F,1,35~39,1,68000,68000100
A920,2013,17,桃園市,平鎮區,M,1,4,1,68000,68000100
A920,2013,23,新竹縣,竹北市,F,1,30~34,1,10004,10004010
A920,2013,28,屏東縣,東港鎮,M,1,30~34,1,10013,10013030
A920,2013,29,新竹縣,湖口鄉,M,1,30~34,1,10004,10004050
A920,2013,31,高雄市,三民區,F,1,10~14,1,64000,64000050
A920,2013,32,台北市,萬華區,F,1,35~39,1,63000,63000070
A920,2013,32,桃園市,大園區,F,1,30~34,1,68000,68000060
A920,2013,32,桃園市,桃園區,F,1,60~64,1,68000,68000010
A920,2013,36,苗栗縣,頭份市,M,1,50~54,1,10005,10005050
A920,2013,36,桃園市,觀音區,M,1,50~54,1,68000,68000120
A920,2013,37,屏東縣,內埔鄉,F,1,35~39,1,10013,10013130
A920,2013,37,台北市,中山區,M,1,70+,1,63000,63000040
A920,2013,39,台北市,大同區,F,1,70+,1,63000,63000060
A920,2013,39,新北市,板橋區,F,1,70+,1,65000,65000010
A920,2013,39,新北市,蘆洲區,F,1,65~69,1,65000,65000140
A920,2013,39,桃園市,桃園區,F,1,35~39,1,68000,68000010
A920,2013,41,桃園市,龍潭區,M,1,30~34,1,68000,68000090
A920,2013,42,新北市,汐止區,F,1,30~34,1,65000,65000110
A920,2013,43,新竹縣,新豐鄉,M,1,15~19,1,10004,10004060
A920,2013,49,台北市,大同區,F,1,30~34,1,63000,63000060
A920,2013,50,新北市,汐止區,M,1,30~34,1,65000,65000110
A920,2013,52,新竹縣,竹北市,F,1,35~39,1,10004,10004010
A920,2014,2,台北市,文山區,F,1,60~64,1,63000,63000080
A920,2014,5,台北市,文山區,M,1,55~59,1,63000,63000080
A920,2014,13,台北市,文山區,F,1,35~39,1,63000,63000080
A920,2014,13,新北市,三重區,F,1,25~29,1,65000,65000020
A920,2014,15,台中市,南屯區,F,1,30~34,1,66000,66000070
A920,2014,25,台中市,北區,F,1,40~44,1,66000,66000050
A920,2014,34,新北市,樹林區,M,1,50~54,1,65000,65000070
A920,2014,48,新北市,永和區,F,1,25~29,1,65000,65000040
A920,2015,5,台中市,潭子區,M,1,25~29,1,66000,66000170
A920,2015,13,宜蘭縣,五結鄉,M,1,20~24,1,10002,10002090
A920,2015,13,桃園市,桃園區,F,1,30~34,1,68000,68000010
A920,2015,28,台中市,豐原區,F,1,30~34,1,66000,66000090
A920,2016,1,台中市,南區,F,1,25~29,1,66000,66000030
A920,2016,4,基隆市,中正區,M,1,35~39,1,10017,10017010
A920,2016,13,台北市,松山區,M,1,45~49,1,63000,63000010
A920,2016,16,高雄市,鼓山區,M,1,35~39,1,64000,64000020
A920,2016,23,高雄市,前金區,M,1,25~29,1,64000,64000070
A920,2016,23,高雄市,前金區,F,1,30~34,1,64000,64000070
A920,2016,24,新北市,板橋區,M,1,55~59,1,65000,65000010
A920,2016,34,台北市,中正區,M,1,55~59,1,63000,63000050
A920,2016,45,高雄市,前金區,M,1,25~29,1,64000,64000070
A920,2016,48,新北市,汐止區,F,1,35~39,1,65000,65000110
A920,2016,50,台中市,北區,F,1,25~29,1,66000,66000050
A920,2016,51,桃園市,蘆竹區,F,1,35~39,1,68000,68000050
A920,2016,52,桃園市,桃園區,M,1,60~64,1,68000,68000010
A920,2016,52,桃園市,蘆竹區,M,1,40~44,1,68000,68000050
A920,2017,6,台北市,中山區,F,1,10~14,1,63000,63000040
A920,2017,9,桃園市,桃園區,M,1,45~49,1,68000,68000010
A920,2017,13,彰化縣,芳苑鄉,M,1,20~24,1,10007,10007230
A920,2017,14,高雄市,楠梓區,M,1,20~24,1,64000,64000040
A920,2017,14,高雄市,楠梓區,F,1,25~29,1,64000,64000040
A920,2017,26,台南市,安南區,F,1,25~29,1,67000,67000350
A920,2017,27,桃園市,楊梅區,M,1,20~24,1,68000,68000040
A920,2017,31,台北市,中正區,F,1,25~29,1,63000,63000050
A920,2017,33,台北市,萬華區,M,1,30~34,1,63000,63000070
A920,2017,35,彰化縣,和美鎮,F,1,35~39,1,10007,10007030
A920,2017,39,台北市,中山區,M,1,40~44,1,63000,63000040
A920,2018,1,台南市,安南區,M,1,25~29,1,67000,67000350
A920,2018,26,桃園市,中壢區,M,1,35~39,1,68000,68000020
A920,2018,32,新竹縣,寶山鄉,F,1,45~49,1,10004,10004100
A920,2018,32,新竹縣,新豐鄉,M,1,30~34,1,10004,10004060
A920,2018,39,新北市,板橋區,M,1,50~54,1,65000,65000010
A920,2018,40,台北市,松山區,F,1,25~29,1,63000,63000010
A920,2018,50,台北市,萬華區,M,1,25~29,1,63000,63000070
A920,2019,18,台中市,梧棲區,F,1,25~29,1,66000,66000140
A920,2019,19,台中市,北屯區,M,1,30~34,1,66000,66000080
A920,2019,19,台中市,東區,M,1,30~34,1,66000,66000020
A920,2019,20,宜蘭縣,羅東鎮,F,1,20~24,1,10002,10002020
A920,2019,21,高雄市,鹽埕區,M,1,30~34,1,64000,64000010
A920,2019,21,桃園市,龜山區,F,1,30~34,1,68000,68000070
A920,2019,22,台北市,中正區,M,1,55~59,1,63000,63000050
A920,2019,28,高雄市,前鎮區,M,1,20~24,1,64000,64000090
A920,2019,28,台中市,梧棲區,M,1,25~29,1,66000,66000140
A920,2019,28,桃園市,平鎮區,F,1,40~44,1,68000,68000100
A920,2019,29,台北市,中正區,M,1,20~24,1,63000,63000050
A920,2019,29,新北市,新店區,F,1,40~44,1,65000,65000060
A920,2019,29,新北市,淡水區,F,1,35~39,1,65000,65000100
A920,2019,30,台北市,南港區,M,1,25~29,1,63000,63000090
A920,2019,30,新北市,中和區,F,1,35~39,1,65000,65000030
A920,2019,30,新北市,土城區,F,0,20~24,1,65000,65000130
A920,2019,30,新北市,永和區,F,1,60~64,1,65000,65000040
A920,2019,30,台中市,南區,F,1,25~29,1,66000,66000030
A920,2019,30,桃園市,平鎮區,F,1,65~69,1,68000,68000100
A920,2019,31,新竹市,香山區,F,1,20~24,1,10018,10018030
A920,2019,31,台北市,南港區,M,1,35~39,1,63000,63000090
A920,2019,31,高雄市,左營區,F,1,45~49,1,64000,64000030
A920,2019,31,新北市,淡水區,M,1,20~24,1,65000,65000100
A920,2019,31,桃園市,中壢區,M,1,15~19,1,68000,68000020
A920,2019,31,桃園市,中壢區,M,1,20~24,1,68000,68000020
A920,2019,32,新竹縣,竹東鎮,M,1,40~44,1,10004,10004020
A920,2019,32,台北市,中山區,M,1,25~29,1,63000,63000040
A920,2019,32,高雄市,仁武區,M,1,55~59,1,64000,64000170
A920,2019,33,台北市,文山區,M,1,25~29,1,63000,63000080
A920,2019,33,台北市,松山區,F,1,45~49,1,63000,63000010
A920,2019,33,台北市,萬華區,F,1,50~54,1,63000,63000070
A920,2019,33,高雄市,鳳山區,F,1,40~44,1,64000,64000120
A920,2019,33,新北市,中和區,F,1,40~44,1,65000,65000030
A920,2019,33,新北市,中和區,M,1,50~54,1,65000,65000030
A920,2019,33,台中市,西屯區,F,1,40~44,1,66000,66000060
A920,2019,34,宜蘭縣,宜蘭市,F,1,50~54,1,10002,10002010
A920,2019,34,台北市,南港區,F,1,65~69,1,63000,63000090
A920,2019,34,台北市,大安區,F,1,25~29,1,63000,63000030
A920,2019,34,台北市,萬華區,M,1,35~39,1,63000,63000070
A920,2019,34,高雄市,旗山區,F,1,55~59,1,64000,64000300
A920,2019,34,新北市,中和區,F,1,40~44,1,65000,65000030
A920,2019,34,新北市,永和區,F,1,25~29,1,65000,65000040
A920,2019,34,新北市,汐止區,F,1,70+,1,65000,65000110
A920,2019,35,宜蘭縣,礁溪鄉,F,1,35~39,1,10002,10002050
A920,2019,35,新竹縣,寶山鄉,M,1,40~44,1,10004,10004100
A920,2019,35,台北市,中山區,F,1,45~49,1,63000,63000040
A920,2019,35,高雄市,三民區,F,1,45~49,1,64000,64000050
A920,2019,35,新北市,中和區,F,1,55~59,1,65000,65000030
A920,2019,35,新北市,中和區,F,0,60~64,1,65000,65000030
A920,2019,35,新北市,林口區,F,1,15~19,1,65000,65000170
A920,2019,35,新北市,林口區,F,1,20~24,1,65000,65000170
A920,2019,35,新北市,林口區,F,1,25~29,1,65000,65000170
A920,2019,35,新北市,泰山區,F,1,45~49,1,65000,65000160
A920,2019,35,台中市,中區,M,1,65~69,1,66000,66000010
A920,2019,36,南投縣,竹山鎮,F,1,65~69,1,10008,10008040
A920,2019,36,嘉義縣,竹崎鄉,F,1,25~29,1,10010,10010140
A920,2019,36,台北市,信義區,M,1,20~24,1,63000,63000020
A920,2019,36,台北市,信義區,F,1,30~34,1,63000,63000020
A920,2019,36,台北市,內湖區,M,1,20~24,1,63000,63000100
A920,2019,36,台北市,南港區,F,1,30~34,1,63000,63000090
A920,2019,36,新北市,中和區,F,1,20~24,1,65000,65000030
A920,2019,36,新北市,中和區,F,0,60~64,1,65000,65000030
A920,2019,36,新北市,中和區,F,0,65~69,1,65000,65000030
A920,2019,36,新北市,新莊區,M,1,40~44,1,65000,65000050
A920,2019,36,桃園市,平鎮區,M,1,20~24,1,68000,68000100
A920,2019,36,桃園市,桃園區,F,1,35~39,1,68000,68000010
A920,2019,36,桃園市,桃園區,F,1,4,1,68000,68000010
A920,2019,36,桃園市,桃園區,F,1,5~9,1,68000,68000010
A920,2019,37,新北市,中和區,M,0,45~49,1,65000,65000030
A920,2019,37,新北市,中和區,F,1,50~54,1,65000,65000030
A920,2019,37,新北市,中和區,F,0,55~59,1,65000,65000030
A920,2019,37,新北市,中和區,M,0,65~69,1,65000,65000030
A920,2019,37,新北市,中和區,F,0,70+,1,65000,65000030
A920,2019,37,新北市,新店區,F,0,35~39,1,65000,65000060
A920,2019,37,新北市,林口區,F,1,20~24,1,65000,65000170
A920,2019,38,台北市,萬華區,M,0,70+,1,63000,63000070
A920,2019,38,新北市,中和區,F,0,40~44,1,65000,65000030
A920,2019,38,新北市,中和區,M,0,55~59,1,65000,65000030
A920,2019,38,新北市,中和區,F,0,60~64,1,65000,65000030
A920,2019,38,新北市,中和區,F,0,65~69,1,65000,65000030
A920,2019,38,新北市,中和區,F,0,70+,1,65000,65000030
A920,2019,38,新北市,新店區,F,1,50~54,1,65000,65000060
A920,2019,38,新北市,新莊區,F,0,50~54,1,65000,65000050
A920,2019,38,新北市,永和區,M,0,60~64,1,65000,65000040
A920,2019,38,新北市,汐止區,F,1,45~49,1,65000,65000110
A920,2019,39,彰化縣,溪湖鎮,F,1,60~64,1,10007,10007110
A920,2019,39,台北市,信義區,F,1,25~29,1,63000,63000020
A920,2019,39,台北市,松山區,M,1,50~54,1,63000,63000010
A920,2019,39,新北市,中和區,F,0,55~59,1,65000,65000030
A920,2019,39,新北市,中和區,F,0,65~69,1,65000,65000030
A920,2019,39,桃園市,平鎮區,M,1,50~54,1,68000,68000100
A920,2019,40,新竹縣,竹東鎮,M,1,60~64,1,10004,10004020
A920,2019,40,台北市,大安區,F,1,25~29,1,63000,63000030
A920,2019,40,台北市,松山區,M,1,20~24,1,63000,63000010
A920,2019,40,新北市,中和區,M,0,60~64,1,65000,65000030
A920,2019,40,新北市,板橋區,F,0,30~34,1,65000,65000010
A920,2019,42,新北市,永和區,M,1,40~44,1,65000,65000040
A920,2019,42,新北市,永和區,F,1,50~54,1,65000,65000040
A920,2019,42,桃園市,中壢區,F,1,45~49,1,68000,68000020
A920,2019,42,桃園市,平鎮區,F,1,50~54,1,68000,68000100
A920,2019,43,新竹縣,新豐鄉,F,1,55~59,1,10004,10004060
A920,2019,43,基隆市,安樂區,M,1,40~44,1,10017,10017060
A920,2019,43,台北市,萬華區,M,1,10~14,1,63000,63000070
A920,2019,43,桃園市,中壢區,F,1,25~29,1,68000,68000020
A920,2019,44,新北市,新店區,F,1,55~59,1,65000,65000060
A920,2019,44,桃園市,八德區,F,1,65~69,1,68000,68000080
A920,2019,45,桃園市,龜山區,M,1,65~69,1,68000,68000070
A920,2019,46,嘉義縣,朴子市,F,1,40~44,1,10010,10010020
A920,2019,46,台中市,南屯區,F,1,40~44,1,66000,66000070
A920,2019,47,台中市,烏日區,M,1,35~39,1,66000,66000230
A920,2019,48,台北市,文山區,M,1,45~49,1,63000,63000080
A920,2019,48,新北市,中和區,F,1,65~69,1,65000,65000030
A920,2019,48,台中市,豐原區,F,1,50~54,1,66000,66000090
A920,2019,49,台北市,信義區,F,1,35~39,1,63000,63000020
A920,2019,52,台北市,文山區,F,1,45~49,1,63000,63000080
A920,2019,52,台中市,北區,F,1,55~59,1,66000,66000050
A920,2020,5,台南市,東區,M,1,30~34,1,67000,67000320
A920,2020,11,台北市,中正區,F,1,20~24,1,63000,63000050
A920,2020,24,高雄市,燕巢區,F,1,25~29,1,64000,64000210
A920,2021,11,高雄市,苓雅區,M,1,25~29,1,64000,64000080
A920,2022,40,新北市,永和區,M,1,70+,1,65000,65000040
A920,2023,7,基隆市,中正區,F,1,20~24,1,10017,10017010
A920,2023,7,台北市,中正區,M,1,30~34,1,63000,63000050
A920,2023,15,桃園市,桃園區,F,1,65~69,1,68000,68000010
A920,2023,16,桃園市,桃園區,M,1,70+,1,68000,68000010
A920,2023,21,新北市,蘆洲區,M,1,20~24,1,65000,65000140
A920,2023,32,台北市,文山區,F,1,10~14,1,63000,63000080
A920,2023,37,新北市,樹林區,F,1,30~34,1,65000,65000070
A920,2023,41,台南市,永康區,M,1,20~24,1,67000,67000310
A920,2023,47,台北市,中山區,F,1,45~49,1,63000,63000040
A920,2023,50,桃園市,觀音區,F,1,30~34,1,68000,68000120
A920,2024,12,嘉義市,東區,F,1,65~69,1,10020,10020010
A920,2024,16,宜蘭縣,羅東鎮,M,1,40~44,1,10002,10002020
A920,2024,27,屏東縣,里港鄉,F,1,20~24,1,10013,10013090
A920,2024,29,高雄市,苓雅區,M,1,25~29,1,64000,64000080
A920,2024,29,新北市,淡水區,M,1,45~49,1,65000,65000100
A920,2024,31,台南市,永康區,F,1,20~24,1,67000,67000310
A920,2024,34,新北市,汐止區,F,1,35~39,1,65000,65000110
A920,2024,34,新北市,汐止區,F,1,40~44,1,65000,65000110
A920,2024,34,台中市,中區,M,1,25~29,1,66000,66000010
A920,2024,35,高雄市,鹽埕區,M,1,45~49,1,64000,64000010
A920,2024,37,高雄市,楠梓區,F,1,25~29,1,64000,64000040
A920,2024,41,高雄市,橋頭區,M,1,15~19,1,64000,64000200
A920,2024,43,台南市,善化區,M,1,25~29,1,67000,67000190
A920,2024,44,台北市,北投區,F,1,35~39,1,63000,63000120
A920,2024,44,新北市,蘆洲區,M,1,40~44,1,65000,65000140
A920,2024,44,桃園市,龍潭區,M,1,55~59,1,68000,68000090
A920,2024,45,台北市,內湖區,F,1,30~34,1,63000,63000100
A920,2024,45,台中市,大里區,M,1,25~29,1,66000,66000280
A920,2024,45,台中市,西屯區,M,1,25~29,1,66000,66000060
A920,2024,50,台北市,信義區,M,1,40~44,1,63000,63000020
A920,2025,1,高雄市,苓雅區,M,1,20~24,1,64000,64000080
A920,2025,3,桃園市,桃園區,M,1,50~54,1,68000,68000010
A920,2025,4,新北市,新店區,M,1,35~39,1,65000,65000060
A920,2025,6,新竹縣,竹北市,M,1,20~24,1,10004,10004010
A920,2025,7,新竹市,香山區,F,1,25~29,1,10018,10018030
A920,2025,7,台南市,麻豆區,F,1,35~39,1,67000,67000070
A920,2025,7,台南市,麻豆區,M,1,50~54,1,67000,67000070
A920,2025,12,台中市,潭子區,F,1,35~39,1,66000,66000170
A920,2025,14,桃園市,龍潭區,M,1,15~19,1,68000,68000090
A920,2025,15,新北市,泰山區,M,1,60~64,1,65000,65000160
A920,2025,15,桃園市,中壢區,F,1,35~39,1,68000,68000020
A920,2025,25,彰化縣,彰化市,F,1,35~39,1,10007,10007010
A920,2025,25,新北市,三峽區,M,1,30~34,1,65000,65000090
A920,2025,27,澎湖縣,馬公市,M,1,25~29,1,10016,10016010
A920,2025,30,台中市,南屯區,M,1,35~39,1,66000,66000070
