確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
055,2009,03,新北市,新莊區,F,0,5~9,1,65000,65000050
055,2009,03,新北市,新莊區,M,0,5~9,1,65000,65000050
055,2009,03,台中市,東區,F,1,4,1,66000,66000020
055,2009,03,台南市,安南區,F,0,35~39,1,67000,67000350
055,2009,03,台南市,永康區,M,0,20~24,1,67000,67000310
055,2009,03,台南市,西港區,M,0,20~24,1,67000,67000140
055,2009,04,南投縣,仁愛鄉,M,0,20~24,1,10008,10008130
055,2009,04,南投縣,南投市,M,0,35~39,1,10008,10008010
055,2009,04,高雄市,三民區,M,0,15~19,1,64000,64000050
055,2009,04,高雄市,小港區,F,0,0,1,64000,64000110
055,2009,04,高雄市,小港區,M,0,20~24,2,64000,64000110
055,2009,04,高雄市,小港區,M,0,25~29,1,64000,64000110
055,2009,04,高雄市,旗山區,M,0,20~24,1,64000,64000300
055,2009,04,新北市,新莊區,M,0,20~24,1,65000,65000050
055,2009,04,新北市,新莊區,M,0,3,1,65000,65000050
055,2009,04,台中市,烏日區,M,1,1,1,66000,66000230
055,2009,04,台南市,安南區,M,0,20~24,1,67000,67000350
055,2009,04,桃園市,蘆竹區,M,1,20~24,1,68000,68000050
055,2009,05,南投縣,南投市,M,0,0,1,10008,10008010
055,2009,05,基隆市,中山區,M,0,30~34,1,10017,10017050
055,2009,05,新北市,中和區,F,1,0,1,65000,65000030
055,2009,08,屏東縣,內埔鄉,F,1,2,1,10013,10013130
055,2010,02,台北市,士林區,F,1,25~29,1,63000,63000110
055,2010,03,高雄市,大寮區,F,1,1,1,64000,64000140
055,2010,03,高雄市,大寮區,F,1,25~29,1,64000,64000140
055,2010,04,台中市,烏日區,M,1,1,1,66000,66000230
055,2010,04,台中市,烏日區,F,1,5~9,1,66000,66000230
055,2010,05,新竹縣,新豐鄉,M,1,35~39,1,10004,10004060
055,2010,05,台北市,松山區,M,0,30~34,1,63000,63000010
055,2010,06,台北市,信義區,M,0,0,1,63000,63000020
055,2010,06,台北市,內湖區,F,0,20~24,1,63000,63000100
055,2010,06,台北市,松山區,M,0,35~39,1,63000,63000010
055,2010,06,新北市,新店區,F,0,20~24,1,65000,65000060
055,2010,07,新北市,土城區,F,0,20~24,1,65000,65000130
055,2011,01,台北市,文山區,M,1,25~29,1,63000,63000080
055,2011,02,台北市,文山區,M,0,0,1,63000,63000080
055,2011,02,台北市,文山區,F,0,20~24,1,63000,63000080
055,2011,03,連江縣,北竿鄉,M,0,20~24,4,09007,09007020
055,2011,03,連江縣,東引鄉,M,0,15~19,1,09007,09007040
055,2011,03,連江縣,東引鄉,M,0,20~24,3,09007,09007040
055,2011,03,連江縣,東引鄉,M,0,25~29,1,09007,09007040
055,2011,03,台中市,潭子區,M,1,20~24,1,66000,66000170
055,2011,04,連江縣,北竿鄉,F,0,10~14,1,09007,09007020
055,2011,04,連江縣,北竿鄉,M,0,20~24,2,09007,09007020
055,2011,04,連江縣,北竿鄉,M,0,25~29,1,09007,09007020
055,2011,04,連江縣,南竿鄉,F,0,25~29,1,09007,09007010
055,2011,04,連江縣,東引鄉,M,0,20~24,1,09007,09007040
055,2011,04,雲林縣,大埤鄉,M,0,25~29,1,10009,10009080
055,2011,04,屏東縣,長治鄉,F,0,25~29,1,10013,10013060
055,2011,04,新北市,新莊區,M,0,20~24,1,65000,65000050
055,2011,04,台中市,北屯區,F,0,0,1,66000,66000080
055,2011,04,台中市,沙鹿區,M,0,20~24,1,66000,66000130
055,2011,05,連江縣,北竿鄉,M,0,20~24,1,09007,09007020
055,2011,05,連江縣,南竿鄉,M,0,20~24,1,09007,09007010
055,2011,05,雲林縣,林內鄉,M,0,20~24,1,10009,10009100
055,2011,05,桃園市,龜山區,M,0,5~9,1,68000,68000070
055,2011,06,台北市,大安區,F,1,25~29,1,63000,63000030
055,2011,06,新北市,八里區,F,0,1,1,65000,65000230
055,2011,06,新北市,蘆洲區,F,1,25~29,1,65000,65000140
055,2011,06,桃園市,中壢區,F,0,0,1,68000,68000020
055,2011,06,桃園市,中壢區,M,0,0,1,68000,68000020
055,2012,02,台北市,士林區,M,1,20~24,1,63000,63000110
055,2012,03,台南市,關廟區,F,1,20~24,1,67000,67000290
055,2012,03,桃園市,桃園區,M,1,25~29,1,68000,68000010
055,2012,04,基隆市,中正區,M,1,20~24,1,10017,10017010
055,2012,04,台北市,南港區,M,1,1,1,63000,63000090
055,2012,05,台北市,信義區,M,0,25~29,1,63000,63000020
055,2012,05,台中市,北屯區,M,0,25~29,1,66000,66000080
055,2012,06,新北市,汐止區,F,0,25~29,1,65000,65000110
055,2012,08,新北市,板橋區,M,0,20~24,1,65000,65000010
055,2013,01,高雄市,仁武區,M,1,0,1,64000,64000170
055,2013,01,高雄市,楠梓區,F,1,0,1,64000,64000040
055,2013,04,新北市,板橋區,F,1,35~39,1,65000,65000010
055,2013,04,桃園市,大園區,F,1,0,1,68000,68000060
055,2013,07,台北市,北投區,F,0,25~29,1,63000,63000120
055,2013,07,台北市,北投區,M,0,25~29,1,63000,63000120
055,2013,08,新北市,永和區,M,1,40~44,1,65000,65000040
055,2013,08,台中市,北屯區,M,1,35~39,1,66000,66000080
055,2014,01,新竹市,北區,F,1,0,1,10018,10018020
055,2014,01,高雄市,三民區,F,1,0,1,64000,64000050
055,2014,01,高雄市,大寮區,M,1,25~29,1,64000,64000140
055,2014,02,高雄市,三民區,F,1,0,1,64000,64000050
055,2014,03,花蓮縣,新城鄉,F,1,1,1,10015,10015040
055,2014,03,台北市,松山區,M,1,0,1,63000,63000010
055,2014,04,屏東縣,萬丹鄉,F,1,1,1,10013,10013050
055,2014,04,台北市,文山區,M,1,35~39,1,63000,63000080
055,2014,04,新北市,新店區,M,1,25~29,1,65000,65000060
055,2014,04,台中市,北屯區,F,0,20~24,2,66000,66000080
055,2014,04,台中市,北屯區,M,1,20~24,1,66000,66000080
055,2014,05,台北市,信義區,F,1,45~49,1,63000,63000020
055,2014,05,台北市,南港區,M,1,35~39,1,63000,63000090
055,2014,05,台北市,松山區,M,1,40~44,1,63000,63000010
055,2014,06,台北市,信義區,F,0,20~24,1,63000,63000020
055,2014,06,桃園市,桃園區,M,1,25~29,1,68000,68000010
055,2014,08,台中市,西區,M,1,20~24,1,66000,66000040
055,2014,08,桃園市,中壢區,M,1,2,1,68000,68000020
055,2014,08,桃園市,龜山區,M,1,1,1,68000,68000070
055,2014,10,南投縣,仁愛鄉,M,0,20~24,1,10008,10008130
055,2014,10,南投縣,仁愛鄉,F,0,25~29,1,10008,10008130
055,2014,10,南投縣,埔里鎮,M,0,1,1,10008,10008020
055,2014,10,南投縣,埔里鎮,M,0,20~24,1,10008,10008020
055,2014,10,南投縣,埔里鎮,F,0,25~29,1,10008,10008020
055,2014,10,台北市,南港區,M,1,0,1,63000,63000090
055,2015,03,屏東縣,屏東市,M,1,30~34,1,10013,10013010
055,2015,04,新北市,蘆洲區,F,0,40~44,1,65000,65000140
055,2015,05,新竹縣,芎林鄉,M,1,40~44,1,10004,10004070
055,2015,05,台北市,中山區,F,0,20~24,1,63000,63000040
055,2015,05,台北市,中山區,M,0,20~24,1,63000,63000040
055,2015,05,台北市,中正區,M,0,30~34,1,63000,63000050
055,2015,05,台北市,內湖區,F,0,20~24,1,63000,63000100
055,2015,05,台北市,內湖區,F,0,25~29,2,63000,63000100
055,2015,05,台北市,內湖區,M,0,25~29,2,63000,63000100
055,2015,05,台北市,北投區,F,0,25~29,1,63000,63000120
055,2015,05,台北市,北投區,M,0,30~34,1,63000,63000120
055,2015,05,台北市,南港區,F,0,20~24,1,63000,63000090
055,2015,05,台北市,南港區,M,0,25~29,1,63000,63000090
055,2015,05,新北市,三重區,F,0,25~29,1,65000,65000020
055,2015,05,新北市,三重區,M,0,25~29,1,65000,65000020
055,2015,05,新北市,三重區,M,0,30~34,1,65000,65000020
055,2015,05,新北市,樹林區,F,0,25~29,1,65000,65000070
055,2015,05,新北市,淡水區,F,0,25~29,1,65000,65000100
055,2015,05,台中市,豐原區,M,0,0,1,66000,66000090
055,2015,05,桃園市,中壢區,M,0,20~24,1,68000,68000020
055,2015,06,嘉義市,東區,M,1,1,1,10020,10020010
055,2015,06,台北市,中山區,F,0,25~29,1,63000,63000040
055,2015,06,台中市,太平區,F,0,15~19,1,66000,66000270
055,2015,07,台北市,文山區,F,1,35~39,1,63000,63000080
055,2015,07,新北市,中和區,F,1,25~29,1,65000,65000030
055,2015,09,台南市,新營區,F,1,40~44,1,67000,67000010
055,2015,10,台南市,新營區,M,0,15~19,1,67000,67000010
055,2016,03,台北市,松山區,F,1,45~49,1,63000,63000010
055,2016,04,屏東縣,長治鄉,F,1,0,1,10013,10013060
055,2016,04,新北市,淡水區,F,0,20~24,1,65000,65000100
055,2016,05,台北市,大同區,F,0,25~29,1,63000,63000060
055,2016,05,新北市,新店區,F,1,35~39,1,65000,65000060
055,2016,06,台南市,安定區,M,1,1,1,67000,67000210
055,2016,07,台北市,南港區,F,0,25~29,1,63000,63000090
055,2016,07,新北市,八里區,M,0,40~44,1,65000,65000230
055,2016,08,金門縣,金湖鎮,M,1,55~59,1,09020,09020030
055,2016,08,新竹市,北區,M,0,0,1,10018,10018020
055,2016,08,新竹市,香山區,M,1,5~9,1,10018,10018030
055,2016,08,台北市,士林區,F,1,25~29,1,63000,63000110
055,2016,08,台北市,大安區,F,0,25~29,1,63000,63000030
055,2016,12,桃園市,蘆竹區,M,1,30~34,1,68000,68000050
055,2017,02,桃園市,桃園區,F,1,1,1,68000,68000010
055,2017,03,新竹市,東區,M,1,25~29,1,10018,10018010
055,2017,03,台北市,松山區,F,1,0,1,63000,63000010
055,2017,04,新北市,新莊區,F,1,45~49,1,65000,65000050
055,2017,04,桃園市,蘆竹區,F,1,25~29,1,68000,68000050
055,2017,12,台北市,北投區,M,0,45~49,1,63000,63000120
055,2018,03,南投縣,國姓鄉,M,0,30~34,1,10008,10008100
055,2018,03,新竹市,東區,M,1,0,1,10018,10018010
055,2018,03,台北市,信義區,M,0,25~29,1,63000,63000020
055,2018,03,台北市,北投區,M,0,30~34,1,63000,63000120
055,2018,03,新北市,汐止區,M,1,30~34,1,65000,65000110
055,2018,03,桃園市,八德區,M,0,30~34,1,68000,68000080
055,2018,03,桃園市,龜山區,F,0,40~44,1,68000,68000070
055,2018,04,台北市,信義區,F,0,25~29,1,63000,63000020
055,2018,04,台北市,內湖區,M,0,25~29,1,63000,63000100
055,2018,04,高雄市,三民區,M,0,20~24,1,64000,64000050
055,2018,04,高雄市,鼓山區,M,0,25~29,1,64000,64000020
055,2018,04,新北市,三峽區,F,0,25~29,1,65000,65000090
055,2018,04,新北市,三重區,F,0,40~44,1,65000,65000020
055,2018,04,新北市,三重區,M,0,45~49,1,65000,65000020
055,2018,04,新北市,新店區,F,0,25~29,1,65000,65000060
055,2018,04,新北市,新店區,M,0,35~39,1,65000,65000060
055,2018,04,桃園市,大園區,F,0,25~29,1,68000,68000060
055,2018,04,桃園市,桃園區,F,0,35~39,1,68000,68000010
055,2018,04,桃園市,蘆竹區,M,0,25~29,1,68000,68000050
055,2018,04,桃園市,蘆竹區,F,0,30~34,1,68000,68000050
055,2018,04,桃園市,蘆竹區,M,0,35~39,1,68000,68000050
055,2018,04,桃園市,龍潭區,F,0,45~49,1,68000,68000090
055,2018,04,桃園市,龜山區,M,0,20~24,2,68000,68000070
055,2018,05,台北市,中山區,M,1,30~34,1,63000,63000040
055,2018,05,台北市,萬華區,F,1,30~34,1,63000,63000070
055,2018,06,新竹縣,芎林鄉,F,1,5~9,1,10004,10004070
055,2018,06,台北市,大安區,M,1,30~34,1,63000,63000030
055,2018,06,桃園市,桃園區,F,1,30~34,1,68000,68000010
055,2018,07,新竹縣,芎林鄉,F,0,25~29,1,10004,10004070
055,2018,08,南投縣,南投市,F,0,35~39,1,10008,10008010
055,2018,08,南投縣,南投市,M,1,40~44,1,10008,10008010
055,2018,08,新北市,板橋區,M,0,30~34,1,65000,65000010
055,2018,09,新北市,樹林區,M,1,30~34,1,65000,65000070
055,2018,10,新北市,土城區,F,0,45~49,1,65000,65000130
055,2018,12,台北市,內湖區,M,1,0,1,63000,63000100
055,2018,12,台北市,內湖區,F,0,30~34,1,63000,63000100
055,2018,12,新北市,新店區,M,0,25~29,1,65000,65000060
055,2018,12,新北市,永和區,M,1,35~39,1,65000,65000040
055,2018,12,台中市,北區,M,1,35~39,1,66000,66000050
055,2019,01,彰化縣,田尾鄉,F,1,20~24,1,10007,10007210
055,2019,01,新竹市,東區,M,1,30~34,1,10018,10018010
055,2019,01,新竹市,東區,F,0,35~39,1,10018,10018010
055,2019,01,台北市,士林區,M,1,35~39,1,63000,63000110
055,2019,01,高雄市,新興區,F,1,25~29,1,64000,64000060
055,2019,01,新北市,新店區,M,1,35~39,1,65000,65000060
055,2019,01,新北市,板橋區,F,0,20~24,1,65000,65000010
055,2019,01,新北市,板橋區,M,1,30~34,1,65000,65000010
055,2019,01,台中市,東勢區,F,0,50~54,1,66000,66000100
055,2019,01,桃園市,大園區,F,1,30~34,1,68000,68000060
055,2019,02,彰化縣,彰化市,M,1,5~9,1,10007,10007010
055,2019,02,新竹市,香山區,F,1,5~9,1,10018,10018030
055,2019,02,台北市,中山區,M,1,0,1,63000,63000040
055,2019,02,台北市,中正區,M,0,30~34,1,63000,63000050
055,2019,02,台北市,士林區,F,0,25~29,1,63000,63000110
055,2019,02,台北市,士林區,F,0,35~39,1,63000,63000110
055,2019,02,台北市,士林區,M,0,35~39,1,63000,63000110
055,2019,02,台北市,大同區,M,0,20~24,1,63000,63000060
055,2019,02,新北市,三重區,M,0,0,1,65000,65000020
055,2019,02,新北市,中和區,F,0,0,1,65000,65000030
055,2019,02,新北市,板橋區,M,1,30~34,1,65000,65000010
055,2019,02,新北市,永和區,F,0,35~39,1,65000,65000040
055,2019,02,新北市,蘆洲區,F,0,30~34,1,65000,65000140
055,2019,02,新北市,蘆洲區,M,0,35~39,1,65000,65000140
055,2019,02,台中市,西屯區,F,1,3,1,66000,66000060
055,2019,02,桃園市,桃園區,F,0,20~24,1,68000,68000010
055,2019,02,桃園市,桃園區,F,1,5~9,1,68000,68000010
055,2019,03,新竹縣,新豐鄉,F,1,20~24,1,10004,10004060
055,2019,03,新竹縣,新豐鄉,M,1,20~24,1,10004,10004060
055,2019,03,南投縣,南投市,F,1,15~19,1,10008,10008010
055,2019,03,新竹市,東區,M,0,35~39,1,10018,10018010
055,2019,03,台北市,中山區,M,0,35~39,1,63000,63000040
055,2019,03,台北市,萬華區,M,1,30~34,1,63000,63000070
055,2019,03,新北市,林口區,M,1,25~29,1,65000,65000170
055,2019,03,新北市,淡水區,F,1,20~24,1,65000,65000100
055,2019,03,新北市,深坑區,F,0,25~29,1,65000,65000180
055,2019,03,新北市,鶯歌區,M,0,15~19,1,65000,65000080
055,2019,03,台中市,大肚區,F,0,40~44,1,66000,66000240
055,2019,03,台中市,太平區,F,0,25~29,1,66000,66000270
055,2019,03,台南市,安南區,M,0,0,1,67000,67000350
055,2019,03,台南市,安南區,F,1,25~29,1,67000,67000350
055,2019,03,台南市,東區,F,1,30~34,1,67000,67000320
055,2019,03,台南市,柳營區,M,1,40~44,1,67000,67000040
055,2019,03,桃園市,中壢區,M,1,30~34,1,68000,68000020
055,2019,03,桃園市,新屋區,M,1,25~29,1,68000,68000110
055,2019,03,桃園市,龜山區,M,0,20~24,1,68000,68000070
055,2019,04,彰化縣,鹿港鎮,F,0,1,1,10007,10007020
055,2019,04,彰化縣,鹿港鎮,M,0,30~34,1,10007,10007020
055,2019,04,雲林縣,斗六市,M,0,25~29,1,10009,10009010
055,2019,04,基隆市,中正區,M,0,25~29,1,10017,10017010
055,2019,04,新竹市,東區,M,0,25~29,1,10018,10018010
055,2019,04,台北市,內湖區,F,0,30~34,1,63000,63000100
055,2019,04,台北市,大同區,M,0,25~29,1,63000,63000060
055,2019,04,台北市,萬華區,M,0,20~24,1,63000,63000070
055,2019,04,台北市,萬華區,F,0,25~29,1,63000,63000070
055,2019,04,新北市,三重區,M,0,30~34,1,65000,65000020
055,2019,04,新北市,八里區,F,0,25~29,1,65000,65000230
055,2019,04,新北市,八里區,M,0,25~29,1,65000,65000230
055,2019,04,新北市,新店區,M,0,20~24,1,65000,65000060
055,2019,04,新北市,新店區,M,1,30~34,1,65000,65000060
055,2019,04,新北市,新莊區,F,0,25~29,1,65000,65000050
055,2019,04,新北市,板橋區,F,0,0,1,65000,65000010
055,2019,04,新北市,板橋區,F,1,40~44,1,65000,65000010
055,2019,04,新北市,林口區,M,0,30~34,1,65000,65000170
055,2019,04,新北市,永和區,M,0,20~24,1,65000,65000040
055,2019,04,新北市,永和區,M,0,30~34,1,65000,65000040
055,2019,04,新北市,汐止區,M,0,0,1,65000,65000110
055,2019,04,新北市,汐止區,F,0,1,1,65000,65000110
055,2019,04,新北市,汐止區,F,0,30~34,1,65000,65000110
055,2019,04,新北市,泰山區,M,0,30~34,1,65000,65000160
055,2019,04,新北市,鶯歌區,F,0,15~19,1,65000,65000080
055,2019,04,新北市,鶯歌區,M,1,25~29,1,65000,65000080
055,2019,04,台中市,南屯區,F,0,20~24,1,66000,66000070
055,2019,04,台中市,西區,M,0,25~29,1,66000,66000040
055,2019,04,台中市,西屯區,F,0,20~24,1,66000,66000060
055,2019,04,台中市,西屯區,M,0,25~29,1,66000,66000060
055,2019,04,台中市,龍井區,F,0,20~24,1,66000,66000250
055,2019,04,台中市,龍井區,F,0,25~29,1,66000,66000250
055,2019,04,台中市,龍井區,M,0,25~29,1,66000,66000250
055,2019,04,桃園市,八德區,M,1,30~34,1,68000,68000080
055,2019,04,桃園市,大園區,M,0,30~34,1,68000,68000060
055,2019,04,桃園市,桃園區,F,0,10~14,1,68000,68000010
055,2019,04,桃園市,桃園區,M,1,20~24,1,68000,68000010
055,2019,04,桃園市,桃園區,F,0,30~34,1,68000,68000010
055,2019,04,桃園市,桃園區,F,1,40~44,1,68000,68000010
055,2019,04,桃園市,蘆竹區,F,0,30~34,1,68000,68000050
055,2019,04,桃園市,龜山區,F,0,20~24,1,68000,68000070
055,2019,04,桃園市,龜山區,M,0,25~29,1,68000,68000070
055,2019,04,桃園市,龜山區,M,0,30~34,1,68000,68000070
055,2019,05,屏東縣,林邊鄉,M,1,30~34,1,10013,10013190
055,2019,05,台北市,中正區,F,0,35~39,1,63000,63000050
055,2019,05,台北市,士林區,M,1,25~29,1,63000,63000110
055,2019,05,台北市,大同區,F,0,0,1,63000,63000060
055,2019,05,台北市,松山區,M,1,25~29,1,63000,63000010
055,2019,05,台北市,萬華區,M,0,25~29,1,63000,63000070
055,2019,05,新北市,新店區,M,0,20~24,1,65000,65000060
055,2019,05,新北市,板橋區,M,0,35~39,1,65000,65000010
055,2019,05,新北市,板橋區,M,0,45~49,1,65000,65000010
055,2019,05,新北市,林口區,M,1,30~34,1,65000,65000170
055,2019,06,南投縣,名間鄉,F,1,1,1,10008,10008060
055,2019,06,基隆市,仁愛區,M,1,25~29,1,10017,10017040
055,2019,06,新北市,樹林區,M,1,40~44,1,65000,65000070
055,2019,06,台中市,清水區,M,0,0,1,66000,66000120
055,2019,07,台北市,信義區,M,1,25~29,2,63000,63000020
055,2019,07,台北市,南港區,F,1,30~34,1,63000,63000090
055,2019,07,台北市,松山區,M,1,30~34,1,63000,63000010
055,2019,07,台中市,北屯區,M,1,25~29,1,66000,66000080
055,2019,07,台中市,后里區,F,1,30~34,1,66000,66000150
055,2019,07,台中市,豐原區,F,1,1,1,66000,66000090
055,2019,07,桃園市,中壢區,M,0,25~29,1,68000,68000020
055,2019,07,桃園市,觀音區,M,1,25~29,1,68000,68000120
055,2019,08,彰化縣,彰化市,M,1,25~29,1,10007,10007010
055,2019,08,南投縣,國姓鄉,M,0,35~39,1,10008,10008100
055,2019,08,台北市,信義區,M,0,25~29,1,63000,63000020
055,2019,08,台北市,內湖區,M,0,30~34,1,63000,63000100
055,2019,08,台北市,大安區,F,0,20~24,1,63000,63000030
055,2019,08,台北市,大安區,F,0,25~29,1,63000,63000030
055,2019,08,台北市,大安區,M,0,30~34,1,63000,63000030
055,2019,08,台北市,松山區,M,0,30~34,1,63000,63000010
055,2019,08,新北市,三重區,F,0,20~24,1,65000,65000020
055,2019,08,新北市,土城區,F,0,25~29,1,65000,65000130
055,2019,08,新北市,板橋區,M,1,35~39,1,65000,65000010
055,2019,08,新北市,汐止區,M,0,40~44,1,65000,65000110
055,2019,08,台中市,石岡區,M,0,3,1,66000,66000200
055,2019,09,台北市,信義區,F,1,35~39,1,63000,63000020
055,2019,09,高雄市,三民區,M,1,20~24,1,64000,64000050
055,2019,09,高雄市,三民區,M,1,30~34,1,64000,64000050
055,2019,09,新北市,新店區,M,1,35~39,1,65000,65000060
055,2019,10,台東縣,台東市,M,1,50~54,1,10014,10014010
055,2019,10,台北市,信義區,M,1,30~34,1,63000,63000020
055,2019,10,高雄市,湖內區,M,0,30~34,1,64000,64000250
055,2019,10,高雄市,鳳山區,M,0,25~29,1,64000,64000120
055,2019,11,新北市,新店區,F,1,35~39,1,65000,65000060
055,2019,12,新竹縣,竹東鎮,M,1,40~44,1,10004,10004020
055,2019,12,彰化縣,彰化市,F,1,0,1,10007,10007010
055,2019,12,新竹市,東區,F,1,35~39,1,10018,10018010
055,2019,12,台北市,士林區,F,1,25~29,1,63000,63000110
055,2019,12,台北市,大安區,F,0,25~29,1,63000,63000030
055,2019,12,新北市,三重區,F,1,25~29,1,65000,65000020
055,2019,12,新北市,新店區,F,0,30~34,1,65000,65000060
055,2022,08,新北市,新莊區,F,0,20~24,1,65000,65000050
055,2023,04,台北市,中正區,M,1,30~34,1,63000,63000050
055,2023,07,台中市,北屯區,M,1,35~39,1,66000,66000080
055,2024,02,台北市,大同區,M,1,20~24,1,63000,63000060
055,2024,02,新北市,中和區,F,0,25~29,1,65000,65000030
055,2024,02,新北市,中和區,M,0,30~34,1,65000,65000030
055,2024,02,新北市,中和區,M,0,35~39,2,65000,65000030
055,2024,02,新北市,永和區,M,1,30~34,1,65000,65000040
055,2024,02,新北市,永和區,M,0,40~44,1,65000,65000040
055,2024,03,新竹縣,竹東鎮,M,1,25~29,1,10004,10004020
055,2024,03,新竹縣,竹東鎮,F,1,30~34,1,10004,10004020
055,2024,03,花蓮縣,吉安鄉,F,1,25~29,1,10015,10015050
055,2024,04,高雄市,小港區,M,1,20~24,1,64000,64000110
055,2024,09,新北市,萬里區,M,1,35~39,1,65000,65000280
055,2024,11,台北市,大安區,M,0,25~29,1,63000,63000030
055,2024,11,台北市,大安區,M,0,35~39,1,63000,63000030
055,2024,12,彰化縣,二林鎮,M,0,30~34,1,10007,10007200
055,2024,12,彰化縣,員林市,F,0,35~39,1,10007,10007100
055,2024,12,彰化縣,員林市,F,0,40~44,1,10007,10007100
055,2024,12,彰化縣,埔心鄉,F,0,25~29,1,10007,10007150
055,2024,12,彰化縣,大村鄉,M,0,25~29,1,10007,10007130
055,2024,12,彰化縣,大村鄉,F,0,30~34,1,10007,10007130
055,2024,12,彰化縣,永靖鄉,M,0,30~34,1,10007,10007160
055,2024,12,彰化縣,永靖鄉,M,1,45~49,1,10007,10007160
055,2024,12,彰化縣,溪州鄉,F,0,25~29,1,10007,10007260
055,2024,12,彰化縣,田中鎮,F,0,25~29,1,10007,10007120
055,2024,12,彰化縣,田尾鄉,M,0,55~59,1,10007,10007210
