確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
002,2004,09,台北市,大安區,F,1,25~29,1,63000,63000030
002,2004,09,新北市,新店區,F,0,70+,1,65000,65000060
002,2004,09,桃園市,大溪區,F,0,45~49,1,68000,68000030
002,2004,09,桃園市,楊梅區,F,1,15~19,1,68000,68000040
002,2004,10,台北市,大安區,M,0,25~29,1,63000,63000030
002,2004,11,台北市,萬華區,F,0,70+,1,63000,63000070
002,2004,11,台北市,萬華區,F,0,70+,1,63000,63000071
002,2004,11,台北市,萬華區,F,0,70+,1,63000,63000072
002,2004,11,高雄市,前鎮區,F,0,35~39,1,64000,64000090
002,2004,11,新北市,新店區,F,0,65~69,1,65000,65000060
002,2005,01,彰化縣,彰化市,F,0,35~39,1,10007,10007010
002,2005,02,花蓮縣,秀林鄉,M,0,2,1,10015,10015110
002,2005,02,台北市,信義區,M,0,20~24,1,63000,63000020
002,2005,02,新北市,新店區,F,0,70+,1,65000,65000060
002,2005,04,高雄市,前鎮區,M,0,35~39,1,64000,64000090
002,2005,05,新竹縣,竹東鎮,F,1,50~54,1,10004,10004020
002,2005,06,新北市,三峽區,F,0,4,1,65000,65000090
002,2005,06,新北市,新莊區,F,0,25~29,1,65000,65000050
002,2005,06,桃園市,中壢區,F,0,10~14,1,68000,68000020
002,2005,06,桃園市,八德區,F,0,4,1,68000,68000080
002,2005,06,桃園市,復興區,F,0,5~9,1,68000,68000130
002,2005,06,桃園市,桃園區,F,0,20~24,1,68000,68000010
002,2005,06,桃園市,桃園區,F,0,5~9,2,68000,68000010
002,2005,06,桃園市,蘆竹區,F,0,10~14,1,68000,68000050
002,2005,06,桃園市,蘆竹區,F,0,3,1,68000,68000050
002,2005,06,桃園市,觀音區,M,0,10~14,1,68000,68000120
002,2005,07,苗栗縣,通霄鎮,F,0,15~19,1,10005,10005030
002,2005,07,台南市,關廟區,F,0,70+,1,67000,67000290
002,2005,07,桃園市,八德區,M,0,60~64,1,68000,68000080
002,2005,07,桃園市,大園區,F,0,45~49,1,68000,68000060
002,2005,07,桃園市,桃園區,F,0,25~29,1,68000,68000010
002,2005,07,桃園市,桃園區,F,0,35~39,2,68000,68000010
002,2005,08,宜蘭縣,羅東鎮,F,1,35~39,1,10002,10002020
002,2005,08,台北市,松山區,F,1,30~34,1,63000,63000010
002,2005,08,台中市,清水區,M,0,45~49,1,66000,66000120
002,2005,09,高雄市,大樹區,F,1,30~34,1,64000,64000150
002,2005,09,桃園市,平鎮區,M,0,20~24,1,68000,68000100
002,2005,10,台北市,士林區,F,1,25~29,1,63000,63000110
002,2005,11,南投縣,南投市,M,0,50~54,1,10008,10008010
002,2005,11,雲林縣,斗六市,M,1,70+,1,10009,10009010
002,2005,11,基隆市,中正區,M,0,70+,1,10017,10017010
002,2005,11,桃園市,中壢區,F,0,65~69,1,68000,68000020
002,2005,12,台北市,信義區,M,0,2,1,63000,63000020
002,2006,01,宜蘭縣,羅東鎮,F,1,40~44,1,10002,10002020
002,2006,01,台中市,北屯區,F,1,20~24,1,66000,66000080
002,2006,01,台中市,神岡區,M,1,25~29,1,66000,66000160
002,2006,02,台北市,中山區,F,1,25~29,1,63000,63000040
002,2006,02,台北市,大安區,F,1,30~34,1,63000,63000030
002,2006,02,新北市,三峽區,F,1,20~24,1,65000,65000090
002,2006,02,台南市,中西區,M,1,35~39,1,67000,67000370
002,2006,03,新竹縣,竹東鎮,M,0,65~69,1,10004,10004020
002,2006,03,苗栗縣,卓蘭鎮,M,0,35~39,1,10005,10005070
002,2006,03,南投縣,埔里鎮,F,0,40~44,1,10008,10008020
002,2006,03,桃園市,桃園區,M,0,1,1,68000,68000010
002,2006,04,彰化縣,埤頭鄉,M,0,10~14,1,10007,10007220
002,2006,04,新北市,中和區,F,1,30~34,1,65000,65000030
002,2006,05,苗栗縣,苗栗市,M,1,35~39,1,10005,10005010
002,2006,05,屏東縣,琉球鄉,M,0,15~19,1,10013,10013220
002,2006,05,台北市,信義區,M,0,25~29,1,63000,63000020
002,2006,05,桃園市,大園區,F,0,30~34,1,68000,68000060
002,2006,05,桃園市,桃園區,M,0,20~24,1,68000,68000010
002,2006,05,桃園市,桃園區,M,0,25~29,1,68000,68000010
002,2006,05,桃園市,蘆竹區,F,0,20~24,1,68000,68000050
002,2006,05,桃園市,蘆竹區,M,0,20~24,1,68000,68000050
002,2006,06,高雄市,左營區,F,0,55~59,1,64000,64000030
002,2006,06,桃園市,八德區,M,0,20~24,1,68000,68000080
002,2006,06,桃園市,八德區,M,0,25~29,1,68000,68000080
002,2006,06,桃園市,八德區,F,0,40~44,1,68000,68000080
002,2006,07,台中市,豐原區,M,1,55~59,1,66000,66000090
002,2006,07,台中市,霧峰區,M,0,2,1,66000,66000260
002,2006,07,桃園市,桃園區,M,0,55~59,1,68000,68000010
002,2006,08,新北市,中和區,F,1,15~19,1,65000,65000030
002,2006,08,新北市,土城區,F,1,15~19,1,65000,65000130
002,2006,08,新北市,永和區,F,1,35~39,1,65000,65000040
002,2006,08,桃園市,八德區,M,0,45~49,1,68000,68000080
002,2006,08,桃園市,楊梅區,F,1,25~29,1,68000,68000040
002,2006,09,苗栗縣,竹南鎮,M,0,5~9,1,10005,10005040
002,2006,09,台北市,士林區,F,1,30~34,1,63000,63000110
002,2006,09,台中市,南屯區,F,1,20~24,1,66000,66000070
002,2006,09,桃園市,中壢區,F,0,45~49,1,68000,68000020
002,2006,09,桃園市,桃園區,F,0,5~9,1,68000,68000010
002,2006,10,台中市,豐原區,F,1,30~34,1,66000,66000090
002,2006,10,台中市,霧峰區,F,0,25~29,1,66000,66000260
002,2006,10,台南市,中西區,F,1,35~39,1,67000,67000370
002,2006,11,基隆市,安樂區,F,0,10~14,1,10017,10017060
002,2006,12,台北市,信義區,F,0,60~64,1,63000,63000020
002,2007,01,花蓮縣,吉安鄉,F,1,20~24,1,10015,10015050
002,2007,01,台中市,龍井區,M,0,40~44,1,66000,66000250
002,2007,01,桃園市,中壢區,F,0,3,1,68000,68000020
002,2007,03,嘉義縣,大林鎮,F,1,20~24,1,10010,10010040
002,2007,03,新竹市,北區,F,1,20~24,1,10018,10018020
002,2007,03,台北市,松山區,F,1,25~29,1,63000,63000010
002,2007,03,高雄市,大社區,F,1,20~24,1,64000,64000160
002,2007,03,台中市,清水區,F,0,70+,1,66000,66000120
002,2007,03,台南市,北區,M,0,30~34,1,67000,67000340
002,2007,04,宜蘭縣,羅東鎮,F,0,10~14,1,10002,10002020
002,2007,04,宜蘭縣,羅東鎮,F,0,70+,1,10002,10002020
002,2007,04,彰化縣,芬園鄉,F,1,20~24,1,10007,10007090
002,2007,05,桃園市,大溪區,F,1,15~19,1,68000,68000030
002,2007,06,新竹市,北區,M,0,20~24,1,10018,10018020
002,2007,06,桃園市,中壢區,M,1,30~34,1,68000,68000020
002,2007,06,桃園市,桃園區,F,1,20~24,1,68000,68000010
002,2007,07,基隆市,七堵區,F,1,25~29,1,10017,10017020
002,2007,07,台北市,大安區,M,1,30~34,1,63000,63000030
002,2007,07,台北市,大安區,F,1,35~39,1,63000,63000030
002,2007,07,台北市,松山區,F,1,25~29,1,63000,63000010
002,2007,07,桃園市,蘆竹區,F,0,30~34,1,68000,68000050
002,2007,08,新竹縣,竹北市,F,0,20~24,1,10004,10004010
002,2007,08,新北市,新店區,M,0,70+,1,65000,65000060
002,2007,08,台中市,梧棲區,M,1,35~39,1,66000,66000140
002,2007,08,台南市,東區,M,1,20~24,1,67000,67000320
002,2007,09,新竹縣,新埔鎮,F,0,30~34,1,10004,10004030
002,2007,09,彰化縣,和美鎮,F,1,20~24,1,10007,10007030
002,2007,09,台北市,大安區,F,1,25~29,1,63000,63000030
002,2007,10,新竹縣,芎林鄉,M,0,5~9,1,10004,10004070
002,2007,11,台北市,中正區,F,0,3,1,63000,63000050
002,2007,11,桃園市,中壢區,F,0,45~49,1,68000,68000020
002,2007,12,南投縣,南投市,F,1,20~24,1,10008,10008010
002,2007,12,新竹市,東區,M,1,30~34,1,10018,10018010
002,2007,12,桃園市,平鎮區,M,0,0,1,68000,68000100
002,2008,01,苗栗縣,苗栗市,F,1,30~34,1,10005,10005010
002,2008,01,台中市,西屯區,F,1,20~24,1,66000,66000060
002,2008,02,南投縣,埔里鎮,M,1,60~64,1,10008,10008020
002,2008,03,彰化縣,彰化市,M,0,30~34,1,10007,10007010
002,2008,04,新竹縣,寶山鄉,F,0,35~39,1,10004,10004100
002,2008,04,雲林縣,林內鄉,F,1,20~24,1,10009,10009100
002,2008,04,台南市,新市區,F,1,20~24,1,67000,67000200
002,2008,04,桃園市,八德區,M,0,20~24,1,68000,68000080
002,2008,04,桃園市,桃園區,F,1,25~29,1,68000,68000010
002,2008,05,新竹縣,竹東鎮,F,1,35~39,1,10004,10004020
002,2008,05,新竹市,北區,F,1,25~29,1,10018,10018020
002,2008,05,新竹市,北區,F,0,35~39,1,10018,10018020
002,2008,05,台北市,信義區,F,1,25~29,1,63000,63000020
002,2008,05,新北市,中和區,M,0,1,1,65000,65000030
002,2008,05,新北市,五股區,M,0,15~19,1,65000,65000150
002,2008,05,新北市,泰山區,M,0,25~29,1,65000,65000160
002,2008,05,桃園市,中壢區,M,1,25~29,1,68000,68000020
002,2008,05,桃園市,大溪區,M,0,25~29,1,68000,68000030
002,2008,06,台北市,中山區,F,1,30~34,1,63000,63000040
002,2008,06,新北市,中和區,F,1,30~34,1,65000,65000030
002,2008,06,台南市,南區,F,1,20~24,1,67000,67000330
002,2008,07,台北市,中山區,F,1,35~39,1,63000,63000040
002,2008,07,桃園市,楊梅區,F,1,20~24,1,68000,68000040
002,2008,08,新竹縣,竹北市,F,1,20~24,1,10004,10004010
002,2008,08,台北市,松山區,F,1,25~29,1,63000,63000010
002,2008,09,基隆市,中正區,M,0,70+,1,10017,10017010
002,2008,09,台北市,松山區,F,1,20~24,1,63000,63000010
002,2008,09,台中市,南屯區,F,1,25~29,1,66000,66000070
002,2008,09,桃園市,大溪區,F,0,45~49,1,68000,68000030
002,2008,09,桃園市,新屋區,M,0,50~54,1,68000,68000110
002,2008,11,高雄市,楠梓區,F,0,30~34,1,64000,64000040
002,2008,12,台北市,士林區,F,1,25~29,1,63000,63000110
002,2008,12,新北市,蘆洲區,F,1,25~29,1,65000,65000140
002,2009,01,苗栗縣,竹南鎮,M,1,25~29,1,10005,10005040
002,2009,01,台中市,南屯區,F,1,20~24,1,66000,66000070
002,2009,01,台南市,永康區,F,1,25~29,1,67000,67000310
002,2009,01,桃園市,大溪區,F,1,30~34,1,68000,68000030
002,2009,02,新北市,烏來區,F,1,20~24,1,65000,65000290
002,2009,02,新北市,蘆洲區,F,1,40~44,1,65000,65000140
002,2009,03,宜蘭縣,五結鄉,F,1,25~29,1,10002,10002090
002,2009,03,基隆市,中山區,F,1,25~29,1,10017,10017050
002,2009,03,台北市,士林區,F,1,30~34,1,63000,63000110
002,2009,03,台中市,南屯區,F,0,35~39,1,66000,66000070
002,2009,04,新竹縣,竹北市,F,1,30~34,1,10004,10004010
002,2009,04,彰化縣,鹿港鎮,M,0,30~34,1,10007,10007020
002,2009,04,雲林縣,虎尾鎮,F,1,35~39,1,10009,10009030
002,2009,04,屏東縣,屏東市,F,1,20~24,1,10013,10013010
002,2009,04,花蓮縣,花蓮市,F,1,20~24,1,10015,10015010
002,2009,04,基隆市,中正區,F,1,20~24,1,10017,10017010
002,2009,04,台北市,士林區,F,1,20~24,1,63000,63000110
002,2009,04,台北市,松山區,M,1,20~24,1,63000,63000010
002,2009,04,台北市,松山區,F,1,35~39,1,63000,63000010
002,2009,04,新北市,新莊區,F,1,20~24,1,65000,65000050
002,2009,04,桃園市,八德區,F,1,25~29,1,68000,68000080
002,2009,04,桃園市,龜山區,F,0,20~24,1,68000,68000070
002,2009,05,新竹縣,新豐鄉,M,1,30~34,1,10004,10004060
002,2009,05,苗栗縣,苗栗市,F,1,20~24,1,10005,10005010
002,2009,05,彰化縣,彰化市,F,1,30~34,1,10007,10007010
002,2009,05,雲林縣,崙背鄉,F,1,20~24,1,10009,10009120
002,2009,05,台北市,中山區,F,1,35~39,1,63000,63000040
002,2009,05,台北市,文山區,F,1,25~29,1,63000,63000080
002,2009,05,台北市,文山區,F,1,25~29,1,63000,63000081
002,2009,05,台北市,文山區,F,1,25~29,1,63000,63000082
002,2009,05,高雄市,苓雅區,F,1,25~29,1,64000,64000080
002,2009,05,新北市,中和區,M,0,1,1,65000,65000030
002,2009,05,新北市,中和區,F,0,70+,1,65000,65000030
002,2009,05,新北市,新店區,F,1,25~29,1,65000,65000060
002,2009,05,新北市,永和區,F,0,55~59,1,65000,65000040
002,2009,05,台南市,安南區,M,1,30~34,1,67000,67000350
002,2009,05,桃園市,中壢區,F,1,25~29,1,68000,68000020
002,2009,05,桃園市,大溪區,F,1,20~24,1,68000,68000030
002,2009,05,桃園市,蘆竹區,F,0,20~24,1,68000,68000050
002,2009,06,台北市,信義區,F,1,25~29,1,63000,63000020
002,2009,06,台北市,士林區,F,1,20~24,1,63000,63000110
002,2009,06,台北市,士林區,F,1,25~29,1,63000,63000110
002,2009,06,台北市,士林區,F,1,35~39,1,63000,63000110
002,2009,06,台北市,文山區,F,1,30~34,1,63000,63000080
002,2009,06,台北市,文山區,F,1,30~34,1,63000,63000081
002,2009,06,台北市,文山區,F,1,30~34,1,63000,63000082
002,2009,06,新北市,三重區,M,0,20~24,1,65000,65000020
002,2009,06,新北市,中和區,M,1,20~24,1,65000,65000030
002,2009,06,新北市,新店區,F,1,30~34,1,65000,65000060
002,2009,06,新北市,板橋區,F,1,20~24,1,65000,65000010
002,2009,06,台中市,后里區,M,1,25~29,1,66000,66000150
002,2009,06,台南市,仁德區,F,0,50~54,1,67000,67000270
002,2009,06,桃園市,觀音區,M,0,70+,1,68000,68000120
002,2009,07,台北市,信義區,F,1,40~44,1,63000,63000020
002,2009,07,台北市,內湖區,F,1,25~29,1,63000,63000100
002,2009,07,台北市,萬華區,F,1,20~24,1,63000,63000070
002,2009,07,台北市,萬華區,F,1,20~24,1,63000,63000071
002,2009,07,台北市,萬華區,F,1,20~24,1,63000,63000072
002,2009,07,台北市,萬華區,F,1,25~29,1,63000,63000070
002,2009,07,台北市,萬華區,F,1,25~29,1,63000,63000071
002,2009,07,台北市,萬華區,F,1,25~29,1,63000,63000072
002,2009,07,新北市,中和區,F,1,20~24,1,65000,65000030
002,2009,07,台中市,大雅區,M,0,40~44,1,66000,66000180
002,2009,07,桃園市,觀音區,F,1,40~44,1,68000,68000120
002,2009,08,雲林縣,土庫鎮,F,1,20~24,1,10009,10009050
002,2009,08,台北市,中山區,M,1,35~39,1,63000,63000040
002,2009,08,台中市,西屯區,F,1,20~24,1,66000,66000060
002,2009,09,雲林縣,元長鄉,F,1,25~29,1,10009,10009170
002,2009,09,基隆市,七堵區,F,1,20~24,1,10017,10017020
002,2009,09,嘉義市,西區,F,1,25~29,1,10020,10020020
002,2009,09,台北市,文山區,F,1,30~34,1,63000,63000080
002,2009,09,台北市,文山區,F,1,30~34,1,63000,63000081
002,2009,09,台北市,文山區,F,1,30~34,1,63000,63000082
002,2009,09,台北市,松山區,F,1,20~24,1,63000,63000010
002,2009,09,桃園市,平鎮區,F,1,20~24,1,68000,68000100
002,2009,10,基隆市,信義區,F,1,25~29,1,10017,10017070
002,2009,10,高雄市,路竹區,M,0,55~59,1,64000,64000240
002,2009,10,新北市,新店區,F,1,20~24,1,65000,65000060
002,2009,10,新北市,新莊區,F,1,30~34,1,65000,65000050
002,2009,10,新北市,永和區,F,1,30~34,1,65000,65000040
002,2009,11,彰化縣,和美鎮,M,0,25~29,1,10007,10007030
002,2009,11,基隆市,安樂區,F,0,70+,1,10017,10017060
002,2009,11,台北市,松山區,F,1,25~29,1,63000,63000010
002,2009,12,宜蘭縣,五結鄉,F,1,25~29,1,10002,10002090
002,2009,12,新竹縣,竹北市,F,1,20~24,1,10004,10004010
002,2009,12,嘉義縣,竹崎鄉,F,1,30~34,1,10010,10010140
002,2009,12,台北市,中山區,F,0,20~24,1,63000,63000040
002,2009,12,台北市,士林區,F,1,30~34,1,63000,63000110
002,2009,12,台北市,大安區,F,1,30~34,1,63000,63000030
002,2009,12,高雄市,左營區,F,0,35~39,1,64000,64000030
002,2010,01,新竹縣,竹東鎮,M,0,30~34,1,10004,10004020
002,2010,01,台北市,中正區,M,0,25~29,1,63000,63000050
002,2010,01,高雄市,阿蓮區,F,0,5~9,1,64000,64000230
002,2010,01,台南市,仁德區,F,0,10~14,1,67000,67000270
002,2010,01,台南市,南區,M,0,5~9,1,67000,67000330
002,2010,01,桃園市,大園區,F,1,20~24,1,68000,68000060
002,2010,02,澎湖縣,西嶼鄉,M,1,20~24,1,10016,10016040
002,2010,02,嘉義市,東區,M,0,20~24,1,10020,10020010
002,2010,02,新北市,土城區,M,1,40~44,1,65000,65000130
002,2010,02,新北市,新店區,M,1,25~29,1,65000,65000060
002,2010,02,台中市,北屯區,F,0,55~59,1,66000,66000080
002,2010,03,高雄市,小港區,F,0,40~44,1,64000,64000110
002,2010,03,高雄市,苓雅區,F,0,40~44,1,64000,64000080
002,2010,03,台中市,大肚區,F,0,5~9,1,66000,66000240
002,2010,03,台南市,南區,F,0,30~34,1,67000,67000330
002,2010,04,新竹縣,北埔鄉,F,0,4,1,10004,10004090
002,2010,04,新竹縣,芎林鄉,F,0,15~19,1,10004,10004070
002,2010,04,花蓮縣,花蓮市,M,1,20~24,1,10015,10015010
002,2010,04,新北市,中和區,M,1,65~69,1,65000,65000030
002,2010,05,新竹縣,竹北市,M,0,5~9,1,10004,10004010
002,2010,05,屏東縣,東港鎮,M,0,25~29,1,10013,10013030
002,2010,05,新北市,土城區,M,1,35~39,1,65000,65000130
002,2010,06,桃園市,平鎮區,M,0,3,1,68000,68000100
002,2010,07,新竹縣,竹北市,M,0,10~14,1,10004,10004010
002,2010,07,新北市,中和區,M,1,25~29,1,65000,65000030
002,2010,08,台北市,南港區,F,0,70+,1,63000,63000090
002,2010,09,新北市,林口區,F,1,20~24,1,65000,65000170
002,2010,09,桃園市,中壢區,F,1,30~34,1,68000,68000020
002,2010,10,彰化縣,和美鎮,F,1,50~54,1,10007,10007030
002,2010,11,雲林縣,四湖鄉,M,0,2,1,10009,10009180
002,2010,11,雲林縣,四湖鄉,F,0,4,1,10009,10009180
002,2010,11,新北市,鶯歌區,M,0,70+,1,65000,65000080
002,2010,12,新北市,鶯歌區,F,0,65~69,1,65000,65000080
002,2011,01,彰化縣,彰化市,M,0,25~29,1,10007,10007010
002,2011,01,嘉義縣,六腳鄉,M,0,70+,1,10010,10010080
002,2011,01,台北市,大安區,M,0,70+,1,63000,63000030
002,2011,01,台中市,新社區,F,1,25~29,1,66000,66000190
002,2011,03,台北市,士林區,F,1,60~64,1,63000,63000110
002,2011,04,苗栗縣,苗栗市,M,0,30~34,1,10005,10005010
002,2011,04,新竹市,北區,F,0,25~29,1,10018,10018020
002,2011,04,新竹市,東區,F,0,25~29,1,10018,10018010
002,2011,04,新竹市,東區,M,0,30~34,1,10018,10018010
002,2011,04,台南市,永康區,M,0,40~44,1,67000,67000310
002,2011,05,新竹縣,竹北市,M,0,15~19,1,10004,10004010
002,2011,05,新竹縣,芎林鄉,F,0,40~44,1,10004,10004070
002,2011,05,新竹縣,芎林鄉,F,0,60~64,1,10004,10004070
002,2011,05,苗栗縣,頭份市,M,0,25~29,1,10005,10005050
002,2011,05,桃園市,大溪區,F,0,15~19,1,68000,68000030
002,2011,07,新竹縣,關西鎮,F,0,5~9,1,10004,10004040
002,2011,07,台北市,松山區,F,1,20~24,1,63000,63000010
002,2011,08,新竹縣,竹東鎮,F,0,65~69,1,10004,10004020
002,2011,08,新北市,新莊區,M,0,35~39,1,65000,65000050
002,2011,08,新北市,板橋區,F,1,10~14,1,65000,65000010
002,2011,08,新北市,淡水區,M,1,10~14,1,65000,65000100
002,2011,08,桃園市,桃園區,M,0,15~19,1,68000,68000010
002,2011,08,桃園市,桃園區,M,0,30~34,1,68000,68000010
002,2011,09,基隆市,中正區,F,0,50~54,1,10017,10017010
002,2011,09,台中市,南區,M,0,25~29,1,66000,66000030
002,2011,09,台中市,太平區,M,0,40~44,1,66000,66000270
002,2011,09,桃園市,桃園區,M,0,1,1,68000,68000010
002,2011,09,桃園市,桃園區,F,0,10~14,1,68000,68000010
002,2011,09,桃園市,桃園區,F,0,25~29,1,68000,68000010
002,2011,09,桃園市,桃園區,M,0,25~29,1,68000,68000010
002,2011,09,桃園市,桃園區,F,0,30~34,1,68000,68000010
002,2011,09,桃園市,桃園區,M,0,35~39,1,68000,68000010
002,2011,09,桃園市,桃園區,F,0,45~49,1,68000,68000010
002,2011,09,桃園市,龜山區,F,0,20~24,1,68000,68000070
002,2011,09,桃園市,龜山區,M,0,20~24,1,68000,68000070
002,2011,10,桃園市,八德區,F,0,20~24,1,68000,68000080
002,2011,10,桃園市,八德區,M,0,20~24,1,68000,68000080
002,2011,10,桃園市,八德區,M,0,25~29,1,68000,68000080
002,2011,10,桃園市,桃園區,M,0,25~29,1,68000,68000010
002,2011,10,桃園市,桃園區,F,0,30~34,1,68000,68000010
002,2011,10,桃園市,桃園區,M,0,30~34,1,68000,68000010
002,2011,11,金門縣,金城鎮,M,0,70+,1,09020,09020010
002,2011,11,台北市,中山區,F,1,25~29,1,63000,63000040
002,2011,11,高雄市,前鎮區,M,1,25~29,1,64000,64000090
002,2011,11,桃園市,中壢區,M,0,0,1,68000,68000020
002,2011,11,桃園市,八德區,M,0,50~54,1,68000,68000080
002,2011,12,台北市,士林區,M,0,30~34,1,63000,63000110
002,2011,12,新北市,新店區,F,0,5~9,1,65000,65000060
002,2011,12,台中市,北屯區,F,0,70+,1,66000,66000080
002,2012,02,高雄市,鳥松區,F,0,65~69,1,64000,64000180
002,2012,02,新北市,三重區,F,1,20~24,1,65000,65000020
002,2012,02,新北市,中和區,F,1,50~54,1,65000,65000030
002,2012,03,台東縣,東河鄉,M,0,60~64,1,10014,10014070
002,2012,03,澎湖縣,馬公市,M,0,65~69,1,10016,10016010
002,2012,03,台北市,文山區,F,0,15~19,1,63000,63000080
002,2012,03,台北市,文山區,F,0,15~19,1,63000,63000081
002,2012,03,台北市,文山區,F,0,15~19,1,63000,63000082
002,2012,03,桃園市,八德區,F,0,70+,1,68000,68000080
002,2012,04,基隆市,中正區,M,0,30~34,1,10017,10017010
002,2012,04,台北市,萬華區,F,1,35~39,1,63000,63000070
002,2012,04,台北市,萬華區,F,1,35~39,1,63000,63000071
