確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
070x,2008,13,屏東縣,萬巒鄉,F,0,40~44,1,10013,10013120
070x,2008,15,台南市,仁德區,F,0,25~29,1,67000,67000270
070x,2008,18,台南市,南區,F,0,50~54,1,67000,67000330
070x,2008,21,台南市,東區,M,0,50~54,1,67000,67000320
070x,2008,25,台中市,南區,F,0,30~34,1,66000,66000030
070x,2008,29,新北市,新莊區,M,0,3,1,65000,65000050
070x,2008,30,台南市,永康區,F,0,30~34,1,67000,67000310
070x,2008,31,台中市,東勢區,M,0,60~64,1,66000,66000100
070x,2008,33,雲林縣,斗六市,F,0,20~24,1,10009,10009010
070x,2008,33,基隆市,七堵區,F,0,10~14,1,10017,10017020
070x,2008,33,高雄市,三民區,M,0,35~39,1,64000,64000050
070x,2008,33,高雄市,三民區,M,0,35~39,1,64000,64000051
070x,2008,33,高雄市,三民區,M,0,35~39,1,64000,64000052
070x,2008,41,台北市,松山區,F,0,35~39,1,63000,63000010
070x,2008,42,新北市,蘆洲區,M,0,30~34,1,65000,65000140
070x,2008,44,台北市,士林區,F,0,40~44,1,63000,63000110
070x,2008,50,台南市,安南區,M,0,45~49,1,67000,67000350
070x,2008,51,台南市,麻豆區,F,0,65~69,1,67000,67000070
070x,2008,52,高雄市,前鎮區,M,0,55~59,1,64000,64000090
070x,2008,52,高雄市,苓雅區,F,0,35~39,1,64000,64000080
070x,2009,2,高雄市,前鎮區,F,0,30~34,1,64000,64000090
070x,2009,3,基隆市,七堵區,M,0,10~14,1,10017,10017020
070x,2009,3,台南市,新化區,M,0,60~64,1,67000,67000180
070x,2009,4,台北市,松山區,F,0,55~59,1,63000,63000010
070x,2009,4,高雄市,鳳山區,M,0,50~54,1,64000,64000120
070x,2009,7,台南市(舊),北區,M,0,4,1,10021,10021040
070x,2009,7,高雄市,路竹區,F,0,45~49,1,64000,64000240
070x,2009,10,嘉義市,西區,M,0,50~54,1,10020,10020020
070x,2009,10,台南市,歸仁區,M,0,35~39,1,67000,67000280
070x,2009,11,高雄市,前鎮區,F,0,65~69,1,64000,64000090
070x,2009,11,台南市,安南區,F,0,70+,1,67000,67000350
070x,2009,13,台北市,信義區,F,0,30~34,1,63000,63000020
070x,2009,18,台南市,安南區,M,0,55~59,1,67000,67000350
070x,2009,20,台南市,新市區,M,0,35~39,1,67000,67000200
070x,2009,21,台南市,南區,F,0,70+,1,67000,67000330
070x,2009,29,台南市,東區,F,0,20~24,1,67000,67000320
070x,2009,33,新北市,板橋區,F,0,70+,1,65000,65000010
070x,2009,35,新北市,汐止區,M,0,65~69,1,65000,65000110
070x,2009,40,台南市,南區,M,0,60~64,1,67000,67000330
070x,2009,52,台南市,柳營區,M,0,20~24,1,67000,67000040
070x,2009,53,高雄市,鹽埕區,M,0,70+,1,64000,64000010
070x,2010,1,屏東縣,屏東市,M,0,4,1,10013,10013010
070x,2010,1,台南市,柳營區,M,0,50~54,1,67000,67000040
070x,2010,13,高雄市,鳳山區,F,0,30~34,1,64000,64000120
070x,2010,18,嘉義縣,義竹鄉,F,0,20~24,1,10010,10010100
070x,2010,22,台南市,楠西區,F,0,50~54,1,67000,67000240
070x,2010,25,高雄市,前鎮區,F,0,45~49,1,64000,64000090
070x,2010,25,新北市,深坑區,M,0,70+,1,65000,65000180
070x,2010,28,高雄市,大寮區,M,0,70+,1,64000,64000140
070x,2010,33,台南市,仁德區,F,0,45~49,1,67000,67000270
070x,2010,33,台南市,安平區,M,0,60~64,1,67000,67000360
070x,2010,38,彰化縣,永靖鄉,M,0,40~44,1,10007,10007160
070x,2010,38,台南市,東區,M,0,50~54,1,67000,67000320
070x,2010,45,新北市,林口區,M,0,65~69,1,65000,65000170
070x,2011,5,宜蘭縣,壯圍鄉,M,0,0,1,10002,10002060
070x,2011,7,新北市,三重區,M,0,35~39,1,65000,65000020
070x,2011,10,台北市,南港區,F,0,40~44,1,63000,63000090
070x,2011,13,台北市,大同區,F,0,30~34,1,63000,63000060
070x,2011,15,台南市,仁德區,F,0,40~44,1,67000,67000270
070x,2011,21,新北市,蘆洲區,F,0,25~29,1,65000,65000140
070x,2011,27,彰化縣,彰化市,M,1,40~44,1,10007,10007010
070x,2011,32,台北市,大同區,M,0,55~59,1,63000,63000060
070x,2011,37,台北市,北投區,M,0,55~59,1,63000,63000120
070x,2011,38,高雄市,前金區,F,0,70+,1,64000,64000070
070x,2011,43,高雄市,鹽埕區,M,0,35~39,1,64000,64000010
070x,2012,3,彰化縣,和美鎮,F,0,55~59,1,10007,10007030
070x,2012,10,台北市,南港區,F,0,70+,1,63000,63000090
070x,2012,14,台東縣,台東市,M,0,40~44,1,10014,10014010
070x,2012,31,嘉義縣,大林鎮,F,0,50~54,1,10010,10010040
070x,2012,32,彰化縣,鹿港鎮,F,0,70+,1,10007,10007020
070x,2012,33,屏東縣,長治鄉,F,0,25~29,1,10013,10013060
070x,2012,33,新北市,新莊區,F,0,60~64,1,65000,65000050
070x,2012,34,南投縣,埔里鎮,F,0,5~9,1,10008,10008020
070x,2012,43,苗栗縣,公館鄉,F,0,5~9,1,10005,10005090
070x,2013,2,新北市,蘆洲區,F,0,55~59,1,65000,65000140
070x,2013,24,高雄市,鼓山區,M,0,70+,1,64000,64000020
070x,2013,40,台南市,後壁區,F,0,65~69,1,67000,67000050
070x,2013,40,台南市,新營區,M,0,70+,1,67000,67000010
070x,2013,42,台北市,北投區,F,0,45~49,1,63000,63000120
070x,2014,7,雲林縣,斗六市,F,0,50~54,1,10009,10009010
070x,2014,19,桃園市,大溪區,F,0,40~44,1,68000,68000030
070x,2014,37,雲林縣,大埤鄉,F,0,20~24,1,10009,10009080
070x,2015,28,高雄市,苓雅區,F,0,30~34,1,64000,64000080
070x,2015,46,高雄市,鳥松區,M,0,65~69,1,64000,64000180
070x,2023,19,台北市,中正區,M,1,65~69,1,63000,63000050
070x,2023,23,新北市,中和區,F,0,55~59,1,65000,65000030
070x,2023,23,新北市,樹林區,F,0,30~34,1,65000,65000070
070x,2023,30,台北市,中山區,F,1,35~39,1,63000,63000040
070x,2023,31,台北市,北投區,F,0,45~49,1,63000,63000120
070x,2023,33,新北市,汐止區,F,0,60~64,1,65000,65000110
070x,2023,35,新北市,瑞芳區,M,0,50~54,1,65000,65000120
070x,2023,36,台北市,北投區,F,0,30~34,1,63000,63000120
070x,2023,36,新北市,汐止區,M,0,70+,1,65000,65000110
070x,2023,51,台北市,士林區,F,0,50~54,1,63000,63000110
070x,2024,6,台北市,大同區,F,0,70+,1,63000,63000060
070x,2024,8,新北市,三重區,F,0,45~49,1,65000,65000020
070x,2024,10,苗栗縣,銅鑼鄉,M,0,70+,1,10005,10005100
070x,2024,10,新北市,泰山區,F,0,50~54,1,65000,65000160
070x,2024,10,新北市,蘆洲區,M,0,60~64,1,65000,65000140
070x,2024,13,台北市,北投區,F,0,50~54,1,63000,63000120
070x,2024,20,台北市,士林區,M,0,20~24,1,63000,63000110
070x,2024,21,桃園市,桃園區,F,0,25~29,1,68000,68000010
070x,2024,44,台北市,北投區,F,0,60~64,1,63000,63000120
070x,2024,49,台北市,士林區,M,0,65~69,1,63000,63000110
070x,2024,51,新北市,三重區,F,0,35~39,1,65000,65000020
070x,2024,52,台北市,北投區,M,0,45~49,1,63000,63000120
070x,2025,2,新北市,新莊區,F,0,65~69,1,65000,65000050
070x,2025,3,台北市,萬華區,F,0,70+,1,63000,63000070
070x,2025,3,台北市,萬華區,F,0,70+,1,63000,63000071
070x,2025,3,台北市,萬華區,F,0,70+,1,63000,63000072
070x,2025,4,台北市,萬華區,M,0,50~54,1,63000,63000070
070x,2025,4,台北市,萬華區,M,0,50~54,1,63000,63000071
070x,2025,4,台北市,萬華區,M,0,50~54,1,63000,63000072
070x,2025,12,台北市,北投區,M,0,70+,1,63000,63000120
070x,2025,15,台北市,士林區,F,0,40~44,1,63000,63000110
070x,2025,15,新北市,蘆洲區,F,0,65~69,1,65000,65000140
070x,2025,17,新北市,板橋區,F,0,20~24,1,65000,65000010
070x,2025,18,台北市,中山區,F,0,25~29,1,63000,63000040
070x,2025,24,台北市,大安區,M,0,35~39,1,63000,63000030
070x,2025,27,台北市,內湖區,M,0,30~34,1,63000,63000100
