受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
衛生福利部基隆醫院,1110705,248000,111年度傳染病防治醫療網應變醫院病房維護費補助,10017
衛生福利部嘉義醫院,1110705,296000,111年度傳染病防治醫療網應變醫院病房維護費補助,10020
衛生福利部彰化醫院,1110705,612000,111年度傳染病防治醫療網應變醫院病房維護費補助,10007
衛生福利部臺中醫院,1110705,1001000,111年度傳染病防治醫療網應變醫院病房維護費補助,66000
衛生福利部臺東醫院,1110705,735000,111年度傳染病防治醫療網應變醫院病房維護費補助,10014
衛生福利部臺南醫院,1110705,1012000,111年度傳染病防治醫療網應變醫院病房維護費補助,67000
國立彰化師範大學,1110101,20000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,10007
疫苗基金,1110117,4513300000,111年國庫撥補款,63000
退撫基金,1110328,397573,本署聘任人員109年度調降退休所得節省經費挹注退撫基金,
中國醫藥大學附設醫院,1110101,468750,111年「感染管制與抗生素管理卓越計畫補捐助案」,66000
長庚醫療財團法人林口長庚紀念醫院,1110101,428750,111年「感染管制與抗生素管理卓越計畫補捐助案」,68000
中山醫學大學附設醫院,1110101,46000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,66000
天主教若瑟醫療財團法人若瑟醫院,1110101,6000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,10009
天主教靈醫會醫療財團法人羅東聖母醫院,1110101,2500,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,10002
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1110101,20000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,63000
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1110101,25000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,10018
佛教慈濟醫療財團法人台北慈濟醫院,1110101,15000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,65000
奇美醫療財團法人奇美醫院,1110101,30000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,67000
財團法人私立高雄醫學大學附設中和紀念醫院,1110101,35000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,64000
彰化基督教醫療財團法人員林基督教醫院,1110101,35000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,10007
彰化基督教醫療財團法人彰化基督教醫院,1110101,40000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,10007
戴德森醫療財團法人嘉義基督教醫院,1110101,15000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,10020
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1110101,65000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,65000
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1110101,50000,111年度補助醫院辦理漢生病個案確診及治療計畫,63000
中山醫學大學附設醫院,1110414,9288,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
天主教若瑟醫療財團法人若瑟醫院,1110414,26974,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10009
佛教慈濟醫療財團法人大林慈濟醫院,1110414,20000,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10010
奇美醫療財團法人奇美醫院,1110414,10651,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,67000
屏基醫療財團法人屏東基督教醫院,1110414,23080,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10013
財團法人私立高雄醫學大學附設中和紀念醫院,1110414,28000,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,64000
義大醫療財團法人義大醫院,1110414,5800,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,64000
彰化基督教醫療財團法人彰化基督教兒童醫院,1110414,18998,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10007
戴德森醫療財團法人嘉義基督教醫院,1110414,21640,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10020
中國醫藥大學附設醫院,1110504,800000,111年度傳染病防治醫療網支援合作醫院補（捐）助行政作業款調整,66000
佛教慈濟醫療財團法人花蓮慈濟醫院,1110504,750000,111年度傳染病防治醫療網支援合作醫院補（捐）助行政作業款調整,10015
長庚醫療財團法人林口長庚紀念醫院,1110504,900000,111年度傳染病防治醫療網支援合作醫院補（捐）助行政作業款調整,68000
財團法人私立高雄醫學大學附設中和紀念醫院,1110504,800000,111年度傳染病防治醫療網支援合作醫院補（捐）助行政作業款調整,64000
長庚醫療財團法人嘉義長庚紀念醫院,1110705,504000,111年度傳染病防治醫療網應變醫院病房維護費補助,10010
光宇學校財團法人元培醫事科技大學,1110101,10000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,10018
財團法人台灣紅絲帶基金會,1110101,1080000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
財團法人台灣關愛基金會,1110101,1176000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
財團法人杏陵醫學基金會,1110101,400000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
財團法人護理人員愛滋病防治基金會,1110101,225000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
崇右學校財團法人崇右影藝科技大學,1110101,10000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,10017
財團法人台灣肝臟研究暨教育基金會,1110608,300000,2022亞太肝臟研究學會單一主題會議(2022 APASL Single Topic Conference on Hepatocellular Carcinoma),63000
高雄市立大同醫院(委託財團法人私立高雄醫學大學附設中和紀念醫院經營),1110101,10000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,64000
維尚泌尿科診所,1110101,9000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,63000
臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理,1110101,40000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,63000
光田醫療社團法人光田綜合醫院,1110414,28000,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
光田醫療社團法人光田綜合醫院大甲分院,1110414,23595,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
安泰醫療社團法人安泰醫院,1110414,15626,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10013
秀傳醫療社團法人秀傳紀念醫院,1110414,18675,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10007
林新醫療社團法人林新醫院,1110414,28000,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
童綜合醫療社團法人童綜合醫院,1110414,26100,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
澄清綜合醫院中港分院,1110414,20000,111年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
中華醫事科技大學,1110101,20000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,67000
世界和平婦女會台灣總會,1110101,80000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
台灣年輕藥師協會,1110101,140000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
台灣愛滋病學會,1110101,408000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人中華民國愛滋感染者權益促進會,1110101,255000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台北市日日春關懷互助協會,1110101,200000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣世界快樂聯盟,1110101,16000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,10013
社團法人台灣曾心為你社會服務協會,1110101,70000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,64000
社團法人台灣愛之希望協會,1110101,416000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,64000
社團法人台灣愛滋病護理學會,1110101,558400,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣新滋識同盟,1110101,300000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,65000
社團法人台灣跨虹者權益促進協會,1110101,160000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣露德協會,1110101,668800,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人桃園市藥師公會,1110101,75000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,68000
社團法人高雄市藥師公會,1110101,58000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,64000
臺北市藥師公會,1110101,75000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人臺灣兒科醫學會,1110302,299841,111年辦理腸病毒及新冠肺炎(COVID-19)臨床診斷處置(含疫苗接種)教育訓練案,63000
中華民國醫師公會全國聯合會,1110520,23045,辦理登革熱、屈公病與蜱媒傳染病之醫事人員教育訓練,63000
墊付藥品費,1110601,4360271512,新型冠狀病毒(SARS-CoV-2)感染症患者治療用口服抗病毒藥物Paxlovid(PF-07321332(Nirmatrelvir)+ritonavir)採購案70萬人份(ZH111021),65000
墊付疫苗費,1110823,1370624337,與復星公司及德國BioNTech公司簽署供應協議第一號修正合約增購COVID-19疫苗300萬劑疫苗之第一期款,
衛生福利部中央健康保險署,1110623,2900000000,預撥醫療機構執行嚴重特殊傳染性肺炎(COVID-19)防疫業務獎勵費用至健保署,63000
個人,1110101,60319720,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,
個人,1110101,147946000,111年建構抗藥性結核病醫療照護體系,
個人,1110101,1048200,111年補助臺南市政府衛生局配置保全人員,
個人,1110101,3149145,111年矯正機關潛伏結核感染篩檢與治療計畫,
個人,1110110,370540000,111年度結核病及漢生病直接觀察治療都治執行計畫,
個人,1110111,24739632,111年愛滋病指定醫事機構服務品質提升計畫,
個人,1110117,144000,111年愛滋匿名篩檢服務拓點計畫,
個人,1110119,893071,111年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1110119,119333,111年疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1110117,41981150,111年接觸者潛伏結核感染治療3HP複方藥品採購,
個人,1110210,41500000,111年孕婦全面愛滋篩檢,
個人,1110211,990000000,支付愛滋醫療費用,
個人,1110211,18000000,性病、急性病毒性肝炎或藥癮病患全面篩檢愛滋病毒計畫,
個人,1110214,172023500,111年委託健保署代辦公務預算支付結核病等醫療費用,
個人,1110215,26500000,藥癮愛滋個案替代治療計畫,
個人,1110221,4387600,111年度愛滋抗原/抗體複合型快速篩檢試劑採購,
個人,1110308,7699,110年矯正機關潛伏結核感染檢驗及治療計畫屏東監獄鄭姓收容人住院及就醫掛號費用。,
個人,1110314,3052,補助感染愛滋之藥害病患全民健保自付保費(110年下半年及111年上半年),
個人,1110120,207067,本署退休人員(聘任人員)110年度優惠存款差額利息歸墊,
個人,1110110,226000,職工(含遺眷)111年春節慰問金,
個人,1110112,172000,111年春節慰問金,
個人,1110506,170000,111年致贈退休人員及在職亡故同仁之遺族三節慰問金(端午節),
個人,1110506,226000,退職工友(含遺眷)111年端午節慰問金,
個人,1110809,170000,111年致贈退休人員及在職亡故同仁之遺族三節慰問金(中秋節),
個人,1110812,12000,111年三麻一風監視要查作業之病例通報獎金,
個人,1110824,224000,退職工友(含遺眷)111年中秋節慰問金,
個人,1110919,26500,登革熱通報獎金,
