受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
安泰醫療社團法人安泰醫院,1060207,70000,愛滋防治替代治療補助計畫,10013
李綜合醫療社團法人苑裡李綜合醫院,1060207,30000,愛滋防治替代治療補助計畫,10005
阮綜合醫療社團法人阮綜合醫院,1060207,60000,愛滋防治替代治療補助計畫,64000
奇美醫療財團法人奇美醫院台南分院,1060207,90000,愛滋防治替代治療補助計畫,66000
長庚醫療財團法人高雄長庚紀念醫院,1060207,90000,愛滋防治替代治療補助計畫,64000
長庚醫療財團法人基隆長庚紀念醫院,1060207,70000,愛滋防治替代治療補助計畫,10017
屏安醫院,1060207,60000,愛滋防治替代治療補助計畫,10013
財團法人天主教靈醫會羅東聖母醫院,1060207,100000,愛滋防治替代治療補助計畫,10002
財團法人台灣省私立高雄仁愛之家附設慈惠醫院,1060207,80000,愛滋防治替代治療補助計畫,64000
財團法人私立高雄醫學大學附設中和紀念醫院,1060207,140000,愛滋防治替代治療補助計畫,64000
財團法人為恭紀念醫院,1060207,60000,愛滋防治替代治療補助計畫,10005
童綜合醫療社團法人童綜合醫院,1060207,250000,愛滋防治替代治療補助計畫,66000
新中興醫院,1060207,60000,愛滋防治替代治療補助計畫,10018
義大醫療財團法人義大醫院,1060207,90000,愛滋防治替代治療補助計畫,64000
彰化基督教醫療財團法人鹿東基督教醫院,1060207,70000,愛滋防治替代治療補助計畫,10007
維新醫療社團法人台中維新醫院,1060207,70000,愛滋防治替代治療補助計畫,66000
臺南市立安南醫院-委託中國醫藥大學興建經營,1060207,60000,愛滋防治替代治療補助計畫,67000
賢德醫院,1060207,60000,愛滋防治替代治療補助計畫,66000
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1060207,140000,愛滋防治替代治療補助計畫,65000
醫療財團法人羅許基金會羅東博愛醫院,1060207,160000,愛滋防治替代治療補助計畫,10002
財團法人台灣關愛基金會,1060209,1680000,106年度補助民間團體辦理愛滋長期照顧安置服務工作計畫,63000
社團法人台灣預防醫學學會,1060210,480000,推廣愛滋及性傳染病衛教諮詢與篩檢工作補助計畫,63000
光田醫療社團法人光田綜合醫院,1060216,50000,愛滋病指定醫院服務品質提升計畫-資訊系統介接,66000
佛教慈濟醫療財團法人大林慈濟醫院,1060216,50000,愛滋病指定醫院服務品質提升計畫-資訊系統介接,10010
佛教慈濟醫療財團法人台中慈濟醫院,1060216,100000,愛滋病指定醫院服務品質提升計畫-資訊系統介接,66000
佛教慈濟醫療財團法人台北慈濟醫院,1060216,100000,愛滋病指定醫院服務品質提升計畫-資訊系統介接,65000
秀傳醫療社團法人秀傳紀念醫院,1060216,50000,愛滋病指定醫院服務品質提升計畫-資訊系統介接,10007
秀傳醫療財團法人彰濱秀傳紀念醫院,1060216,50000,愛滋病指定醫院服務品質提升計畫-資訊系統介接,10007
長庚醫療財團法人高雄長庚紀念醫院,1060216,100000,愛滋病指定醫院服務品質提升計畫-資訊系統介接,64000
長庚醫療財團法人雲林長庚紀念醫院,1060216,50000,愛滋病指定醫院服務品質提升計畫-資訊系統介接,10009
財團法人為恭紀念醫院,1060216,11500,愛滋病指定醫院服務品質提升計畫-資訊系統介接,10005
國泰醫療財團法人國泰綜合醫院,1060216,50000,愛滋病指定醫院服務品質提升計畫-資訊系統介接,63000
彰化基督教醫療財團法人員林基督教醫院,1060216,50000,愛滋病指定醫院服務品質提升計畫-資訊系統介接,10007
社團法人台灣急診醫學會,1060221,136363,辦理106年重要急性傳染病防治研討會,63000
中華身心健康促進暨研究協會,1060223,30000,推廣愛滋及性傳染病衛教諮詢與篩檢工作補助計畫,68000
社團法人台北市日日春關懷互助協會,1060223,200000,推廣愛滋及性傳染病衛教諮詢與篩檢工作補助計畫,63000
社團法人台灣世界快樂聯盟,1060223,150000,推廣愛滋及性傳染病衛教諮詢與篩檢工作補助計畫,10013
社團法人台灣愛之希望協會,1060223,400000,推廣愛滋及性傳染病衛教諮詢與篩檢工作補助計畫,64000
社團法人台灣露德協會,1060223,150000,推廣愛滋及性傳染病衛教諮詢與篩檢工作補助計畫,63000
財團法人台灣紅絲帶基金會,1060223,256000,推廣愛滋及性傳染病衛教諮詢與篩檢工作補助計畫,63000
中山醫學大學附設醫院,1060308,144750,抗生素抗藥性管理通報系統,66000
中國醫藥大學附設醫院,1060308,680000,補助支援合作醫院相關行政費,66000
中國醫藥大學附設醫院,1060308,144750,抗生素抗藥性管理通報系統,66000
天主教耕莘醫療財團法人耕莘醫院,1060308,57900,抗生素抗藥性管理通報系統,65000
安泰醫療社團法人安泰醫院,1060308,144750,抗生素抗藥性管理通報系統,10013
佛教慈濟醫療財團法人花蓮慈濟醫院,1060308,680000,補助支援合作醫院相關行政費,10015
奇美醫療財團法人奇美醫院,1060308,57900,抗生素抗藥性管理通報系統,67000
長庚醫療財團法人林口長庚紀念醫院,1060308,57900,抗生素抗藥性管理通報系統,68000
長庚醫療財團法人林口長庚紀念醫院,1060308,680000,補助支援合作醫院相關行政費,68000
財團法人私立高雄醫學大學附設中和紀念醫院,1060308,680000,補助支援合作醫院相關行政費,64000
財團法人私立高雄醫學大學附設中和紀念醫院,1060308,57900,抗生素抗藥性管理通報系統,64000
彰化基督教醫療財團法人彰化基督教醫院,1060308,57900,抗生素抗藥性管理通報系統,10007
衛生福利部雙和醫院(委託臺北醫學大學興建經營),1060308,50400,抗生素抗藥性管理通報系統,65000
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1060308,144750,抗生素抗藥性管理通報系統,65000
壢新醫院,1060308,144750,抗生素抗藥性管理通報系統,68000
中山醫學大學附設醫院,1060320,19024,106年腸病毒醫療品質提升方案之責任醫院教育訓練經費,66000
仁愛醫療財團法人大里仁愛醫院,1060320,11243,106年腸病毒醫療品質提升方案之責任醫院教育訓練經費,66000
天主教若瑟醫療財團法人若瑟醫院,1060320,9595,106年腸病毒醫療品質提升方案之責任醫院教育訓練經費,10009
行天宮醫療志業醫療財團法人恩主公醫院,1060320,17475,106年腸病毒醫療品質提升方案之責任醫院教育訓練經費,65000
沙爾德聖保祿修女會醫療財團法人聖保祿醫院,1060320,17870,106年腸病毒醫療品質提升方案之責任醫院教育訓練經費,68000
奇美醫療財團法人柳營奇美醫院,1060320,6661,106年腸病毒醫療品質提升方案之責任醫院教育訓練經費,67000
東元綜合醫院,1060320,24915,106年腸病毒醫療品質提升方案之責任醫院教育訓練經費,10004
義大醫療財團法人義大醫院,1060320,19386,106年腸病毒醫療品質提升方案之責任醫院教育訓練經費,64000
澄清綜合醫院中港分院,1060320,20000,106年腸病毒醫療品質提升方案之責任醫院教育訓練經費,66000
財團法人肝病防治學術基金會 ,1060606,100000,病毒性肝炎防治衛生教育,63000
財團法人兒童肝膽疾病防治基金會,1060606,100000,病毒性肝炎防治衛生教育,63000
宜蘭縣政府衛生局,1060210,2726000,傳染病防治計畫,10002
花蓮縣衛生局,1060210,1472000,傳染病防治計畫,10015
金門縣衛生局,1060210,255000,傳染病防治計畫,09020
南投縣政府衛生局,1060210,2235000,傳染病防治計畫,10008
屏東縣政府衛生局,1060210,9104000,傳染病防治計畫,10013
苗栗縣衛生局,1060210,2479000,傳染病防治計畫,10005
桃園市政府衛生局,1060210,4230000,傳染病防治計畫,68000
高雄市政府衛生局,1060210,13680000,傳染病防治計畫,64000
基隆市衛生局,1060210,1685000,傳染病防治計畫,10017
連江縣衛生福利局,1060210,334000,傳染病防治計畫,09007
雲林縣衛生局,1060210,2709000,傳染病防治計畫,10009
新北市政府衛生局,1060210,4617000,傳染病防治計畫,65000
新竹市衛生局,1060210,1441000,傳染病防治計畫,10018
新竹縣政府衛生局,1060210,1791000,傳染病防治計畫,10004
嘉義市政府衛生局,1060210,1922000,傳染病防治計畫,10020
嘉義縣衛生局,1060210,3277000,傳染病防治計畫,10010
彰化縣衛生局,1060210,3032000,傳染病防治計畫,10007
臺中市政府衛生局,1060210,4453000,傳染病防治計畫,66000
臺東縣衛生局,1060210,1715000,傳染病防治計畫,10014
臺南市政府衛生局,1060210,11818000,傳染病防治計畫,67000
澎湖縣政府衛生局,1060210,1351000,傳染病防治計畫,10016
高雄市政府衛生局,1060518,16141000,加強高風險縣市登革熱防治計畫,64000
臺南市政府衛生局,1060518,13923000,加強高風險縣市登革熱防治計畫,67000
屏東縣政府衛生局,1060601,4936000,加強高風險縣市登革熱防治計畫,10013
