受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
個人,1110111,504940,111年愛滋病指定醫事機構服務品質提升計畫,
個人,1110111,4514430,111年愛滋病指定醫事機構服務品質提升計畫,
個人,1110112,2010060,111年愛滋病指定醫事機構服務品質提升計畫,
個人,1110117,1890000,111年接觸者潛伏結核感染治療3HP複方藥品採購,
個人,1110117,8612917,111年愛滋病指定醫事機構服務品質提升計畫,
個人,1110117,144000,111年愛滋匿名篩檢服務拓點計畫,
個人,1110118,4087900,111年愛滋病指定醫事機構服務品質提升計畫,
個人,1110119,128943,111年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1110119,37000,111年疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1110126,80054,111年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1110126,65750,111年疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1110208,2138400,111年抗結核藥Delamanid採購案,
個人,1110210,22500000,111年孕婦全面愛滋篩檢,
個人,1110211,700000000,支付愛滋醫療費用,
個人,1110211,10000000,性病、急性病毒性肝炎或藥癮病患全面篩檢愛滋病毒計畫,
個人,1110214,64156,111年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1110214,93023500,111年委託健保署代辦公務預算支付結核病等醫療費用,
個人,1110214,5000,111年疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1110215,291031,111年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1110215,17500000,藥癮愛滋個案替代治療計畫,
個人,1110221,2765250,111年度愛滋抗原/抗體複合型快速篩檢試劑採購,
個人,1110302,50246,111年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1110308,7699,110年矯正機關潛伏結核感染檢驗及治療計畫屏東監獄鄭姓收容人住院及就醫掛號費用。,
個人,1110308,1664000,111年抗結核專案進口藥terizidone,
個人,1110314,3052,補助感染愛滋之藥害病患全民健保自付保費(110年下半年及111年上半年),
個人,1110328,1378100,111年度公費抗結核藥品clofazimine、PAS及兒童複方可溶錠RH/RHZ採購案,
個人,1110414,48800,111年公費抗結核藥品levofloxacin(100mg),
個人,1110418,32004000,111年公費抗結核藥品bedaquiline採購案,
個人,1110427,432000,111年公費抗結核藥品levofloxacin(750mg)採購案,
個人,1110512,37661,111年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1110120,207067,本署退休人員(聘任人員)110年度優惠存款差額利息歸墊,
個人,1110110,226000,職工(含遺眷)111年春節慰問金,
個人,1110112,172000,111年春節慰問金,
個人,1110506,170000,111年致贈退休人員及在職亡故同仁之遺族三節慰問金(端午節),
個人,1110506,226000,退職工友(含遺眷)111年端午節慰問金,
