受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
國立成功大學醫學院附設醫院,1080320,30000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,67000
國立陽明大學附設醫院,1080320,48000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10002
國立臺灣大學醫學院附設醫院,1080320,40000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,63000
臺中榮民總醫院,1080320,30000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,66000
臺北市立聯合醫院昆明院區,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,63000
衛生福利部桃園醫院,1080320,30000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,68000
疫苗基金,1080411,560000000,108年疫苗基金國庫撥補款,63000
衛生福利部屏東醫院,1080422,3426853,強化傳染病防治醫療網應變醫院負壓隔離病房硬體結構設備補助計畫,10013
衛生福利部臺中醫院,1080422,1315000,強化傳染病防治醫療網應變醫院負壓隔離病房硬體結構設備補助計畫,66000
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1080101,40000,108年度補助醫院辦理漢生病個案確診及治療計畫,63000
台灣基督長老教會新樓醫療財團法人台南新樓醫院,1080101,360000,108年「抗生素抗藥性管理通報系統」,67000
奇美醫療財團法人柳營奇美醫院,1080101,142400,108年「抗生素抗藥性管理通報系統」,67000
長庚醫療財團法人基隆長庚紀念醫院,1080101,142400,108年「抗生素抗藥性管理通報系統」,10017
屏基醫療財團法人屏東基督教醫院,1080101,142400,108年「抗生素抗藥性管理通報系統」,10013
新光醫療財團法人新光吳火獅紀念醫院,1080101,142400,108年「抗生素抗藥性管理通報系統」,63000
臺北醫學大學附設醫院,1080101,142400,108年「抗生素抗藥性管理通報系統」,63000
財團法人台北市愛慈社會福利基金會,1080225,100000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
財團法人台灣紅絲帶基金會,1080225,1000000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
財團法人台灣關愛基金會,1080225,1424000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
財團法人杏陵醫學基金會,1080225,432000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
財團法人護理人員愛滋病防治基金會,1080225,300000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
中國醫藥大學附設醫院,1080305,700000,補(捐)助支援合作醫院行政作業款,66000
佛教慈濟醫療財團法人花蓮慈濟醫院,1080305,700000,補(捐)助支援合作醫院行政作業款,10015
長庚醫療財團法人林口長庚紀念醫院,1080305,700000,補(捐)助支援合作醫院行政作業款,68000
財團法人私立高雄醫學大學附設中和紀念醫院,1080305,700000,補(捐)助支援合作醫院行政作業款,64000
天主教若瑟醫療財團法人若瑟醫院,1080315,20300,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10009
天主教靈醫會醫療財團法人羅東聖母醫院,1080315,19155,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10002
佛教慈濟醫療財團法人花蓮慈濟醫院,1080315,29991,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10015
為恭醫療財團法人為恭紀念醫院,1080315,18980,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10005
埔基醫療財團法人埔里基督教醫院,1080315,17500,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10008
義大醫療財團法人義大醫院,1080315,17900,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,64000
彰化基督教醫療財團法人彰化基督教兒童醫院,1080315,25920,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10007
戴德森醫療財團法人嘉義基督教醫院,1080315,20000,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10020
天主教若瑟醫療財團法人若瑟醫院,1080320,30000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10009
天主教靈醫會醫療財團法人羅東聖母醫院,1080320,35000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10002
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1080320,30000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10018
奇美醫療財團法人奇美醫院,1080320,25000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,67000
長庚醫療財團法人基隆長庚紀念醫院,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10017
長庚醫療財團法人嘉義長庚紀念醫院,1080320,40000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10010
財團法人私立高雄醫學大學附設中和紀念醫院,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,64000
彰化基督教醫療財團法人彰化基督教醫院,1080320,20000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10007
財團法人肝病防治學術基金會 ,1080527,100000,108年度補（捐）助民間團體辦理病毒性肝炎防治衛生教育,63000
財團法人兒童肝膽疾病防治基金會,1080527,100000,108年度補（捐）助民間團體辦理病毒性肝炎防治衛生教育,63000
中山醫學大學附設醫院,1080611,50000,108年度智慧防疫資訊交換捐補助計畫,66000
中國醫藥大學附設醫院,1080611,50000,108年度智慧防疫資訊交換捐補助計畫,66000
長庚醫療財團法人林口長庚紀念醫院,1080611,50000,108年度智慧防疫資訊交換捐補助計畫,68000
為恭醫療財團法人為恭紀念醫院,1080611,50000,108年度智慧防疫資訊交換捐補助計畫,10005
財團法人私立高雄醫學大學附設中和紀念醫院,1080611,50000,108年度智慧防疫資訊交換捐補助計畫,64000
彰化基督教醫療財團法人彰化基督教醫院,1080611,50000,108年度智慧防疫資訊交換捐補助計畫,10007
醫療財團法人羅許基金會羅東博愛醫院,1080611,50000,108年度智慧防疫資訊交換捐補助計畫,10002
健仁醫院,1080101,360000,108年「抗生素抗藥性管理通報系統」,64000
敏盛綜合醫院,1080101,142400,108年「抗生素抗藥性管理通報系統」,68000
陽明醫院,1080101,360000,108年「抗生素抗藥性管理通報系統」,10020
台灣結核暨肺部疾病醫學會,1080108,990000,「108年結核病防治教育訓練補助計畫」-結核病個案管理師教育訓練計畫及認證,63000
台灣結核暨肺部疾病醫學會,1080108,570000,「108年結核病防治教育訓練補助計畫」-醫師結核病防治教育訓練,63000
台灣周產期醫學會,1080119,212281,辦理「孕產婦及新生兒重要傳染病防治」教育訓練,63000
社團法人臺灣兒科醫學會,1080119,294992,辦理「腸病毒重症之臨床診斷處置及醫療、產後護理機構感染管制」教育訓練,63000
中華民國大腸直腸外科醫學會,1080225,680000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,64000
中華民國台灣女童軍總會,1080225,60000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
中華身心健康促進暨研究協會,1080225,50000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,68000
世界和平婦女會台灣總會,1080225,80000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
台灣年輕藥師協會,1080225,150000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
台灣愛滋病學會,1080225,656000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
社團法人中華民國愛滋感染者權益促進會,1080225,300000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
社團法人台北市日日春關懷互助協會,1080225,200000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
社團法人台灣世界快樂聯盟,1080225,110000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,10013
社團法人台灣愛之希望協會,1080225,680000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,64000
社團法人台灣愛滋病護理學會,1080225,472000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
社團法人台灣愛滋關懷協會,1080225,100000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
社團法人台灣新滋識同盟,1080225,200000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,65000
社團法人台灣預防醫學學會,1080225,200000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
社團法人台灣露德協會,1080225,1072000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
光田醫療社團法人光田綜合醫院,1080315,27978,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,66000
光田醫療社團法人光田綜合醫院大甲分院,1080315,27988,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,66000
東元醫療社團法人東元綜合醫院,1080315,24122,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10004
童綜合醫療社團法人童綜合醫院,1080315,21240,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,66000
澄清綜合醫院中港分院,1080315,25000,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,66000
東元醫療社團法人東元綜合醫院,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10004
臺灣腎臟護理學會,1080409,183158,醫療院所透析單位急性病毒性B、C型肝炎防治教育訓練,63000
光田醫療社團法人光田綜合醫院,1080611,50000,108年度智慧防疫資訊交換捐補助計畫,66000
秀傳醫療社團法人秀傳紀念醫院,1080611,50000,108年度智慧防疫資訊交換捐補助計畫,10007
聯新國際醫院,1080611,50000,108年度智慧防疫資訊交換捐補助計畫,68000
個人,1070101,4465500,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,
個人,1070101,167795000,108年度補助建構抗藥性結核病醫療照護體系計畫,
個人,1071228,1340000000,108年預算償還106及107年愛滋醫療費用欠款,
個人,1080101,20000000,「性傳染病、急性病毒性肝炎或藥癮病患全面篩檢愛滋計畫」醫療費用,
個人,1080101,355367750,108年度「結核病及漢生病直接觀察治療都治執行計畫」,
個人,1080101,145800,108年慢性傳染性結核病個案住院營養暨生活費補助,
個人,1080101,42000000,代辦108年「愛滋防治替代治療計畫」醫療費用,
個人,1080101,48000000,孕婦全面篩檢愛滋計畫,
個人,1080101,177617000,委託健保代辦結核病等醫療費用,
個人,1080108,11430000,108年抗結核藥品Bedaquiline,
個人,1080108,174808,因執行業務意外暴露愛滋病毒後預防性投藥補助,
個人,1080108,67692,因執行業務意外暴露愛滋病毒後預防性投藥補助,
個人,1080108,36302,因執行業務意外暴露愛滋病毒後預防性投藥補助,
個人,1080108,138056,因執行業務意外暴露愛滋病毒後預防性投藥補助,
個人,1080108,72632,因執行業務意外暴露愛滋病毒後預防性投藥補助,
個人,1080108,425273,因執行業務意外暴露愛滋病毒後預防性投藥補助,
個人,1080115,4200000,108年專案進口抗結核藥品Terizidone採購案,
個人,1080128,64500,108年公費抗結核藥品levofloxacin 500mg,
個人,1080128,364000,108年公費抗結核藥品streptomycin,
個人,1080131,610000,108年專案進口抗結核藥品Clofazimine,
個人,1080212,5953935,106年愛滋醫療費用於107下半年孳生利息,
個人,1080212,1089600,108年度公費抗結核藥品moxifloxacin,
個人,1080214,2079940,108年度愛滋病指定醫事機構服務品質提升計畫,
個人,1080214,221890,108年度愛滋病指定醫事機構服務品質提升計畫,
個人,1080214,2656240,108年度愛滋病指定醫事機構服務品質提升計畫,
個人,1080214,2613550,108年度愛滋病指定醫事機構服務品質提升計畫,
個人,1080226,2800000,「108年公費抗結核藥品cycloserine」採購案,
個人,1080227,42992,106年欠款於108年1月10日清償前孳生利息,
個人,1080311,3934800,108年度愛滋抗原抗體複合型快速篩檢試劑,
個人,1080318,989770,「108年度專案進口公費抗結核藥品clofazimine及兒童複方可溶錠RHRHZ」採購案,
個人,1080319,867200,108年度愛滋病毒抗體快速確認檢驗採購案,
個人,1080319,2170,藥害血友病患者健保費,
個人,1080325,2138400,108年度專案進口公費抗結核藥品delamanid採購案,
個人,1080327,954000,108年度愛滋匿名篩檢服務拓點計畫諮詢、檢驗及轉介費用,
個人,1080328,630000,"108年暴露愛滋病毒前預防性投藥(PrEP)血中藥物檢測計畫。$600,000。",
個人,1080411,3205000,108年專案進口公費抗結核藥品prothionamide及kanamycin,
個人,1080429,2000,108年度公費抗結核藥品levofloxacn 100mg採購,
個人,1080520,270000,108年度公費抗結核藥品capreomycin採購案,
個人,1080702,809400,108年度公費抗結核藥品PAS採購案,
個人,1080708,2000,108年抗結核公費藥品Levofloxacin 100mg採購500錠,
個人,1080729,29421,醫療院所配合防疫協助執行疑似麻疹個案接觸者暴露後預防措施之相關費用。,
個人,1080730,5074070,108年度愛滋病指定醫事機構服務品質提升計畫,
個人,1080730,6528100,108年度愛滋病指定醫事機構服務品質提升計畫,
個人,1080829,1260000,108年專案進口抗結核藥品Terizidone,
個人,1080215,80915,本署107年聘任人員優惠存款利息差額補貼(江大雄),
個人,1080102,78000,108年三麻一風監視調查作業之病例通報獎金,
個人,1080102,666000,108年退職工友(含遺眷)三節慰問金,
個人,1080103,538000,108年致贈退休人員及在職亡故同仁之遺族三節慰問金,
個人,1080925,284500,登革熱通報獎金,
