受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
國?臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,1100322,7150,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10018
臺中榮民總醫院,1100322,12559,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
衛生福利部金門醫院,1100322,13000,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,09020
衛生福利部南投醫院,1100322,14025,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10008
衛生福利部苗栗醫院,1100322,6800,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10005
衛生福利部桃園醫院,1100322,14480,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,68000
三軍總醫院澎湖分院附設民眾診療服務處,1100329,360000,110年傳染病防治醫療網應變醫院病房維護費補(捐)助案,10016
連江縣立醫院,1100329,312000,110年傳染病防治醫療網應變醫院病房維護費補(捐)助案,09007
臺北市立聯合醫院婦幼院區,1100329,3282500,110年傳染病防治醫療網應變醫院病房維護費補(捐)助案,63000
衛生福利部花蓮醫院,1100329,1551960,110年傳染病防治醫療網應變醫院病房維護費補(捐)助案,10015
衛生福利部金門醫院,1100329,378030,110年傳染病防治醫療網應變醫院病房維護費補(捐)助案,09020
衛生福利部屏東醫院,1100329,2475000,110年傳染病防治醫療網應變醫院病房維護費補(捐)助案,10013
衛生福利部桃園醫院新屋分院,1100329,2475000,110年傳染病防治醫療網應變醫院病房維護費補(捐)助案,68000
衛生福利部臺中醫院,1100329,1646603,110年傳染病防治醫療網應變醫院病房維護費補(捐)助案,66000
衛生福利部臺南醫院,1100329,2302674,110年傳染病防治醫療網應變醫院病房維護費補(捐)助案,67000
高雄榮民總醫院,1100401,1183298,辦理「感染管制與抗生素管理卓越計畫」補捐助案,64000
國立臺灣大學醫學院附設醫院,1100401,1398980,辦理「感染管制與抗生素管理卓越計畫」補捐助案,63000
衛生福利部屏東醫院,1101018,3567000,110年補助傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備,10013
臺北市立聯合醫院和平院區,1101112,5000000,110年補助傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備,63000
退撫基金,1100408,350724,本署聘任人員108年度調降退休所得節省經費挹注退撫基金,
中華大學學校財團法人中華大學,1100101,20000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,10018
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1100101,14696,110年度補助醫院辦理漢生病個案確診及治療計畫,63000
光宇學校財團法人元培醫事科技大學,1100101,10000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,10018
財團法人台灣紅絲帶基金會,1100101,1270000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
財團法人台灣關愛基金會,1100101,1380000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
財團法人杏陵醫學基金會,1100101,500000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
財團法人護理人員愛滋病防治基金會,1100101,59530,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
中國醫藥大學附設醫院,1100301,700000,補助支援合作醫院相關行政費,66000
佛教慈濟醫療財團法人花蓮慈濟醫院,1100301,588258,補助支援合作醫院相關行政費,10015
長庚醫療財團法人林口長庚紀念醫院,1100301,499531,補助支援合作醫院相關行政費,68000
財團法人私立高雄醫學大學附設中和紀念醫院,1100301,450670,補助支援合作醫院相關行政費,64000
中山醫學大學附設醫院,1100303,30000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,66000
中國醫藥大學附設醫院,1100303,44000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,66000
天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,1100303,119000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10020
天主教靈醫會醫療財團法人羅東聖母醫院,1100303,197000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10002
台灣基督長老教會馬偕醫療財團法人台東馬偕紀念醫院,1100303,108000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10014
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1100303,103000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10018
佛教慈濟醫療財團法人台北慈濟醫院,1100303,35000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,65000
佛教慈濟醫療財團法人玉里慈濟醫院,1100303,41000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10015
佛教慈濟醫療財團法人關山慈濟醫院,1100303,20000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10014
東基醫療財團法人台東基督教醫院,1100303,32000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10014
屏基醫療財團法人屏東基督教醫院,1100303,213000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
恆基醫療財團法人恆春基督教醫院,1100303,43000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
埔基醫療財團法人埔里基督教醫院,1100303,231000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10008
財團法人私立高雄醫學大學附設中和紀念醫院,1100303,17000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,64000
彰化基督教醫療財團法人南投基督教醫院,1100303,32000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10008
戴德森醫療財團法人嘉義基督教醫院,1100303,44000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10020
醫療財團法人羅許基金會羅東博愛醫院,1100303,51000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10002
中山醫學大學附設醫院,1100315,35800,110年暴露愛滋病毒前預防性投藥計畫,66000
天主教若瑟醫療財團法人若瑟醫院,1100315,14700,110年暴露愛滋病毒前預防性投藥計畫,10009
天主教耕莘醫療財團法人耕莘醫院,1100315,16500,110年暴露愛滋病毒前預防性投藥計畫,65000
天主教靈醫會醫療財團法人羅東聖母醫院,1100315,2100,110年暴露愛滋病毒前預防性投藥計畫,10002
台灣基督長老教會馬偕醫療財團法人台東馬偕紀念醫院,1100315,1000,110年暴露愛滋病毒前預防性投藥計畫,10014
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1100315,80625,110年暴露愛滋病毒前預防性投藥計畫,10018
佛教慈濟醫療財團法人大林慈濟醫院,1100315,10500,110年暴露愛滋病毒前預防性投藥計畫,10010
佛教慈濟醫療財團法人台北慈濟醫院,1100315,26500,110年暴露愛滋病毒前預防性投藥計畫,65000
佛教慈濟醫療財團法人花蓮慈濟醫院,1100315,5000,110年暴露愛滋病毒前預防性投藥計畫,10015
奇美醫療財團法人奇美醫院,1100315,102600,110年暴露愛滋病毒前預防性投藥計畫,67000
長庚醫療財團法人基隆長庚紀念醫院,1100315,1000,110年暴露愛滋病毒前預防性投藥計畫,10017
財團法人私立高雄醫學大學附設中和紀念醫院,1100315,112750,110年暴露愛滋病毒前預防性投藥計畫,64000
彰化基督教醫療財團法人員林基督教醫院,1100315,48300,110年暴露愛滋病毒前預防性投藥計畫,10007
彰化基督教醫療財團法人彰化基督教醫院,1100315,58800,110年暴露愛滋病毒前預防性投藥計畫,10007
臺灣基督教門諾會醫療財團法人門諾醫院,1100315,6300,110年暴露愛滋病毒前預防性投藥計畫,10015
戴德森醫療財團法人嘉義基督教醫院,1100315,29400,110年暴露愛滋病毒前預防性投藥計畫,10020
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1100315,201025,110年暴露愛滋病毒前預防性投藥計畫,65000
中山醫學大學附設醫院,1100322,5680,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
中國醫藥大學兒童醫院,1100322,29000,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,1100322,17596,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10020
天主教若瑟醫療財團法人若瑟醫院,1100322,8438,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10009
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1100322,23948,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10018
佛教慈濟醫療財團法人大林慈濟醫院,1100322,29000,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10010
佛教慈濟醫療財團法人台中慈濟醫院,1100322,4180,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
佛教慈濟醫療財團法人台北慈濟醫院,1100322,8345,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,65000
佛教慈濟醫療財團法人花蓮慈濟醫院,1100322,21552,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10015
奇美醫療財團法人奇美醫院,1100322,14339,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,67000
長庚醫療財團法人高雄長庚紀念醫院,1100322,29000,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,64000
屏基醫療財團法人屏東基督教醫院,1100322,20040,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10013
為恭醫療財團法人為恭紀念醫院,1100322,12000,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10005
埔基醫療財團法人埔里基督教醫院,1100322,26000,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10008
財團法人私立高雄醫學大學附設中和紀念醫院,1100322,26000,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,64000
義大醫療財團法人義大醫院,1100322,12400,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,64000
彰化基督教醫療財團法人彰化基督教兒童醫院,1100322,17758,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10007
臺灣基督教門諾會醫療財團法人門諾醫院,1100322,13980,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10015
戴德森醫療財團法人嘉義基督教醫院,1100322,16940,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10020
醫療財團法人羅許基金會羅東博愛醫院,1100322,10600,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10002
財團法人台灣肝臟研究暨教育基金會,1100325,300000,2021年第17屆國際病毒性肝炎及肝病大會（ISVHLD GHS 2021）,63000
中國醫藥大學附設醫院,1100401,1220000,辦理「感染管制與抗生素管理卓越計畫」補捐助案,66000
長庚醫療財團法人林口長庚紀念醫院,1100401,1172665,辦理「感染管制與抗生素管理卓越計畫」補捐助案,68000
財團法人肝病防治學術基金會 ,1100409,100000,急性病毒性肝炎防治衛生教育,63000
財團法人兒童肝膽疾病防治基金會,1100409,100000,急性病毒性肝炎防治衛生教育,63000
中華民國藥師公會全國聯合會,1100101,27250,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
仁德醫護管理專科學校,1100101,20000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,10005
世界和平婦女會台灣總會,1100101,80000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
台灣年輕藥師協會,1100101,100000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
台灣愛滋病學會,1100101,665000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
弘光科技大學,1100101,20000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,66000
社團法人中華民國愛滋感染者權益促進會,1100101,173000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台北市日日春關懷互助協會,1100101,200000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣世界快樂聯盟,1100101,1900,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,10013
社團法人台灣愛之希望協會,1100101,643000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,64000
社團法人台灣愛滋病護理學會,1100101,492355,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣愛滋關懷協會,1100101,60000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣新滋識同盟,1100101,200000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,65000
社團法人台灣跨虹者權益促進協會,1100101,100000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣預防醫學學會,1100101,159500,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣露德協會,1100101,1159268,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人彰化縣馨滋關懷協會,1100101,3500,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,10007
崇右影藝科技大學,1100101,10000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,10017
景文科技大學,1100101,10000,110年補助民間團體及大專校院辦理愛滋病防治工作計畫,65000
大千綜合醫院,1100303,44000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10005
大新醫院,1100303,50000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
水里社區基督聯合診所,1100303,46000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10008
安泰醫療社團法人安泰醫院,1100303,47000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
安泰醫療社團法人潮州安泰醫院,1100303,26000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
竹山秀傳醫療社團法人竹山秀傳醫院,1100303,60000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10008
竹信醫院,1100303,90000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10004
佑民醫療社團法人佑民醫院,1100303,32000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10008
周昭宏內科診所,1100303,74000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
枋寮醫療社團法人枋寮醫院,1100303,156000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
東勢區農會附設農民醫院,1100303,32000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,66000
南門醫療社團法人南門醫院,1100303,43000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
茂隆骨科醫院,1100303,39000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
高雄市立大同醫院(委託財團法人私立高雄醫學大學附設中和紀念醫院經營),1100303,22000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,64000
高雄市立小港醫院(委託財團法人私立高雄醫學大學經營),1100303,26000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,64000
童綜合醫療社團法人童綜合醫院,1100303,35000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,66000
陽明醫院,1100303,43000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10020
輔英科技大學附設醫院,1100303,41000,110年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
天成醫療社團法人天晟醫院,1100315,1000,110年暴露愛滋病毒前預防性投藥計畫,68000
安泰醫療社團法人安泰醫院,1100315,1000,110年暴露愛滋病毒前預防性投藥計畫,10013
竹山秀傳醫療社團法人竹山秀傳醫院,1100315,500,110年暴露愛滋病毒前預防性投藥計畫,10008
東元醫療社團法人東元綜合醫院,1100315,9100,110年暴露愛滋病毒前預防性投藥計畫,10004
高雄市立大同醫院(委託財團法人私立高雄醫學大學附設中和紀念醫院經營),1100315,29100,110年暴露愛滋病毒前預防性投藥計畫,64000
高雄市立小港醫院(委託財團法人私立高雄醫學大學經營),1100315,51400,110年暴露愛滋病毒前預防性投藥計畫,64000
鳳山李嘉文泌尿科診所,1100315,150800,110年暴露愛滋病毒前預防性投藥計畫,64000
光田醫療社團法人光田綜合醫院,1100322,26000,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
光田醫療社團法人光田綜合醫院大甲分院,1100322,27000,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
安泰醫療社團法人安泰醫院,1100322,17559,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10013
竹山秀傳醫療社團法人竹山秀傳醫院,1100322,26750,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10008
秀傳醫療社團法人秀傳紀念醫院,1100322,10680,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10007
社團法人臺灣兒科醫學會,1100322,253171,腸病毒及新冠肺炎(COVID-19)臨床處置及感染管制教育訓練,63000
敏盛綜合醫院,1100322,6200,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,68000
童綜合醫療社團法人童綜合醫院,1100322,17000,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
輔英科技大學附設醫院,1100322,13380,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,10013
澄清綜合醫院,1100322,20000,110年補助腸病毒責任醫院辦理醫護人員教育訓練計畫,66000
臺灣腎臟護理學會,1100406,200000,醫療院所透析單位急性病毒性B、C型肝炎防治教育訓練,63000
社團法人中華民國腹膜透析腎友協會,1100412,8000,急性病毒性肝炎防治衛生教育,63000
中華民國醫師公會全國聯合會,1100509,40515,110年登革熱等蟲媒傳染病臨床診療暨COVID-19疫苗之醫事人員教育訓練,63000
個人,1100101,161148789,110年抗藥性結核病醫療照護體系補助計畫,
個人,1100101,753923,110年度專案進口公費抗結核藥品pretomanid,
個人,1100101,336616797,110年度補助縣市衛生局辦理結核病及漢生病直接觀察治療都治執行計畫,
個人,1100101,11077790,110年矯正機關潛伏結核感染篩檢與治療計畫補助健保承作醫院醫療費用,
個人,1100101,895917,補助臺南市衛生局配置保全人員,
個人,1100113,8799320,110年愛滋病指定醫事機構服務品質提升計畫,
個人,1100113,10179984,110年愛滋病指定醫事機構服務品質提升計畫,
個人,1100118,180000,110年度公費抗結核藥品levofloxacin (500mg),
個人,1100119,7749307,110年愛滋病指定醫事機構服務品質提升計畫,
個人,1100120,12477999,110年愛滋病指定醫事機構服務品質提升計畫,
個人,1100122,229374,110年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1100122,122649,110年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1100122,56660,110年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1100122,240008,110年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1100122,284288,110年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1100122,551345,110年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1100122,51752,疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1100122,62000,疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1100122,29033,疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1100122,19000,疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1100122,28190,疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1100122,85471,疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1100127,40000000,110年藥癮愛滋個案替代治療計畫(醫療費用)4000萬元(分上下半年2月8月兩次撥款),
個人,1100201,20000000,性病及藥癮者愛滋篩檢費用,
個人,1100202,653389,110年愛滋病指定醫事機構服務品質提升計畫,
個人,1100202,44500000,孕婦全面愛滋篩檢,
個人,1100208,1136279000,109與110年愛滋醫療費用及欠款,
個人,1100226,96096,抗結核用藥RH及RHZ可溶錠,
個人,1100303,1309000,110年公費抗結核藥品kanamycin採購案,
個人,1100315,33364120,110年暴露愛滋病毒前預防性投藥計畫,
個人,1100324,2880000,110年公費抗結核藥品terizidone採購案,
個人,1100502,45711894,110年公費抗結核藥品bedaquiline採購案,
個人,1100525,713600,110年公費抗結核藥品clofazimine採購案,
個人,1100604,448000,110年公費抗結核藥品levofloxacin(750mg),
個人,1100623,1198560,110年公費抗結核藥品moxifloxacin採購案,
個人,1100630,2170000,110年公費抗結核藥品cycloserine採購案,
個人,1100702,9000,抗結核公費藥Levofloxacin 100mg,
個人,1100721,260000,110年公費抗結核藥品Streptomycin (1gm)採購案,
個人,1100827,2598,109年下半年（109/07~109/12）愛滋病患全民健康保險自付保險費補助款,
個人,1100917,1260000,110年度專案進口公費抗結核藥品pretomanid，第1次增購,
個人,1101020,1566020,110年愛滋匿名篩檢服務拓點計畫,
個人,1101025,96600,抗結核藥Amikacin(500mg),
個人,1101028,7858400,自我篩檢試劑採購,
個人,1101101,3144,110年上半年（110/01~110/06）藥害血友病患者健保自付保費,
個人,1101115,42500,抗結核藥物針劑之注射用水,
個人,1101216,213823000,110年委託健保署代辦公務預算支付結核病等醫療費用,
個人,1101223,2360,110年矯正機關LTBI計畫-新竹監獄吳姓收容人因副作用住院相關費用,
個人,1101224,27267101,110年愛滋病指定醫事機構服務品質提升計畫,
個人,1101228,426640,丁基原啡因複方錠(Suboxone)藥品費用案-非HIV個案,
個人,1110112,59789821,償還110年愛滋醫療費用,
個人,1110117,47252252,撥付愛滋110年醫療費用,
個人,1100122,238787,本署退休人員(聘任人員)109年度優惠存款差額利息歸墊 ,
個人,1100118,176000,110年致贈退休人員及在職亡故同仁之遺族三節慰問金(春節),
個人,1100118,232000,退職工友(含遺眷)三節慰問金(春節),
個人,1100524,168000,110年致贈退休人員及在職亡故同仁之遺族三節慰問金(端午節),
個人,1100524,226000,技工工友三節慰問金(端午節),
個人,1100903,172000,110年致贈退休人員及在職亡故同仁之遺族三節慰問金(中秋節),
個人,1100903,6000,補發在職亡故同仁遺族109(中秋節)110年(春節及端午節)年節慰問金,
個人,1100906,224000,退職工友（含遺眷）110年中秋節慰問金,
個人,1101108,18000,110年三麻一風監視調查作業之病例通報獎金,
中國醫藥大學附設醫院,1101124,10000,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,66000
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1101124,17500,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,63000
秀傳醫療社團法人秀傳紀念醫院,1101124,10000,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,10007
奇美醫療財團法人奇美醫院,1101124,17500,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,67000
長庚醫療財團法人高雄長庚紀念醫院,1101124,17500,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,64000
長庚醫療財團法人嘉義長庚紀念醫院,1101124,10000,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,10010
屏基醫療財團法人屏東基督教醫院,1101124,15000,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,10013
為恭醫療財團法人為恭紀念醫院,1101124,30000,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,10005
高雄市立大同醫院(委託財團法人私立高雄醫學大學附設中和紀念醫院經營),1101124,10000,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,64000
臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理,1101124,17500,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,63000
臺北市立關渡醫院─委託臺北榮民總醫院經營,1101124,10000,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,63000
戴德森醫療財團法人嘉義基督教醫院,1101124,10000,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,10020
聯新國際醫院,1101124,15000,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,68000
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1101124,10000,110年「實驗室傳染病自動通報系統」資料品質評比獎勵金,65000
個人,1110101,12500,登革熱通報獎金,
