受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
社團法人台北市日日春關懷互助協會,1050101,250000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣世界快樂聯盟,1050101,200000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,10013
社團法人台灣長期照護專業協會,1050101,360000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣愛之希望協會,1050101,268000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,64000
社團法人台灣愛之希望協會,1050101,180000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,64000
社團法人台灣愛之希望協會,1050101,150000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,64000
社團法人台灣愛滋病護理學會,1050101,200000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣愛滋病護理學會,1050101,300000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣愛滋關懷協會,1050101,100000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣預防醫學學會,1050101,280000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣預防醫學學會,1050101,50000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣關愛之家協會,1050101,1680000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣露德協會,1050101,1440000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣露德協會,1050101,72000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣露德協會,1050101,50000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
長庚醫療財團法人林口長庚紀念醫院,1050101,700000,傳染病防治醫療網區應變醫院支援合作醫院之指定及補(捐)助行政作業款,68000
長庚醫療財團法人高雄長庚紀念醫院,1050101,100000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,64000
長庚醫療財團法人基隆長庚紀念醫院,1050101,80000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10017
屏安醫院,1050101,70000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10013
財團法人天主教靈醫會羅東聖母醫院,1050101,110000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10002
財團法人台北市愛慈社會福利基金會,1050101,560000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人台灣省私立高雄仁愛之家附設慈惠醫院,1050101,90000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,64000
財團法人台灣紅絲帶基金會,1050101,230000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人台灣紅絲帶基金會,1050101,200000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人台灣紅絲帶基金會,1050101,100000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人台灣紅絲帶基金會,1050101,560000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人台灣紅絲帶基金會,1050101,150000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人台灣關愛基金會,1050101,100000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人私立高雄醫學大學附設中和紀念醫院,1050101,700000,傳染病防治醫療網區應變醫院支援合作醫院之指定及補(捐)助行政作業款,64000
財團法人私立高雄醫學大學附設中和紀念醫院,1050101,150000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,64000
財團法人為恭紀念醫院,1050101,80000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10005
童綜合醫療社團法人童綜合醫院,1050101,280000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,66000
新中興醫院,1050101,80000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10018
義大醫療財團法人義大醫院,1050101,100000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,64000
彰化基督教醫療財團法人鹿東基督教醫院,1050101,80000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10007
維新醫療社團法人台中維新醫院,1050101,80000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,66000
臺南市立安南醫院-委託中國醫藥大學興建經營,1050101,70000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,67000
賢德醫院,1050101,70000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,66000
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1050101,150000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,65000
醫療財團法人羅許基金會羅東博愛醫院,1050101,180000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10002
中華民國護理師護士公會全國聯合會,1050107,1750000,結核菌素測驗及卡介苗接種技術訓練計畫,63000
財團法人臺灣基督長老教會馬偕紀念社會事業基金會馬偕紀念醫院,1050111,50000,105年度補助醫院辦理漢生病個案確診及治療計畫,63000
台灣兒科醫學會,1050129,300000,腸病毒臨床診斷處置及預防接種實務教育訓練,63000
中華民國學校衛生護理學會,1050204,694053,105年校園防疫人員結核病防治教育訓練計畫,10020
社團法人亞洲華人醫務管理交流學會,1050204,630000,105年結核病防治教育訓練計畫-結核病個案管理師初階教育訓練計畫,68000
台南市立醫院,1050302,150000,運用醫院電子病例進行傳染病通報計畫,67000
台灣基督長老教會新樓醫療財團法人台南新樓醫院,1050302,150000,運用醫院電子病例進行傳染病通報計畫,67000
東元綜合醫院,1050302,140000,實驗室傳染病自動通報系統,10004
長庚醫療財團法人嘉義長庚紀念醫院,1050302,140000,實驗室傳染病自動通報系統,10010
財團法人為恭紀念醫院,1050302,140000,實驗室傳染病自動通報系統,10005
郭綜合醫院,1050302,150000,運用醫院電子病例進行傳染病通報計畫,67000
醫療財團法人羅許基金會羅東博愛醫院,1050302,140000,實驗室傳染病自動通報系統,10002
社團法人台灣急診醫學會,1050307,124436,105年本署補捐助民間團體辦理「兒童及成人高風險傳染病防治教育訓練」經費,63000
台灣消化系醫學會,1050314,200000,補助民間團體辦理105年腸道傳染病防治教育訓練,63000
中山醫學大學附設醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,66000
中國醫藥大學附設醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,66000
天主教若瑟醫療財團法人若瑟醫院,1050315,100000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10009
安泰醫療社團法人安泰醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10013
佛教慈濟醫療財團法人花蓮慈濟醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10015
奇美醫療財團法人奇美醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,67000
長庚醫療財團法人台北長庚紀念醫院,1050315,100000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,63000
長庚醫療財團法人林口長庚紀念醫院,1050315,100000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,68000
長庚醫療財團法人基隆長庚紀念醫院,1050315,100000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10017
長庚醫療財團法人嘉義長庚紀念醫院,1050315,100000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10010
屏基醫療財團法人屏東基督教醫院,1050315,100000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10013
財團法人天主教靈醫會羅東聖母醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10002
財團法人私立高雄醫學大學附設中和紀念醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,64000
財團法人馬偕紀念醫院新竹分院,1050315,100000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10018
財團法人基督長老教會馬偕紀念醫院淡水分院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,65000
財團法人臺灣基督長老教會馬偕紀念社會事業基金會馬偕紀念醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,63000
高雄市立大同醫院(委託財團法人私立高雄醫學大學附設中和紀念醫院經營),1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,64000
童綜合醫療社團法人童綜合醫院,1050315,100000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,66000
新光醫療財團法人新光吳火獅紀念醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,63000
義大醫療財團法人義大醫院,1050315,100000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,64000
彰化基督教醫療財團法人彰化基督教醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10007
臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,63000
臺北醫學大學附設醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,63000
臺灣基督教門諾會醫療財團法人門諾醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10015
澄清綜合醫院中港分院,1050315,100000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,66000
衛生福利部雙和醫院(委託臺北醫學大學興建經營),1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,65000
戴德森醫療財團法人嘉義基督教醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10020
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,65000
財團法人臺北醫學大學,1050321,234537,補助臺北醫學大學舉辦「公共衛生服務的挑戰與機會」國際研討會,63000
台灣結核暨肺部疾病醫學會,1050516,1308377,山地鄉傳染病防治暨健康促進計畫,63000
長庚醫療財團法人高雄長庚紀念醫院,1050519,750,105年麻疹病例之接觸者接種肌肉注射免疫球蛋白(IMIG)進行暴露後預防之相關費用(醫療院所配合防疫衍生之掛號費、診察費、IMIG成本費用),64000
台灣結核暨肺部疾病醫學會,1050520,560000,105年結核病個案管理師專業認證計畫,63000
台灣愛滋病學會,1050604,90000,"補助民間團體辦理專業人員之暴露愛滋病毒前預防性投藥（Pre- exposure Prophylaxis, PrEP）教育訓練計畫",63000
中山醫學大學附設醫院,1050613,16094,腸病毒醫療品質提升方案(提供醫療諮詢及辦理教育訓練經費),66000
行天宮醫療志業醫療財團法人恩主公醫院,1050614,14266,腸病毒醫療品質提升方案(提供醫療諮詢及辦理教育訓練經費),65000
財團法人兒童肝膽疾病防治基金會,1050621,200000,105年本署補（捐）助民間團體辦理「病毒性肝炎防治衛生教育」經費,63000
宜蘭縣政府衛生局,1050105,76000,腸病毒防治計畫,10002
宜蘭縣政府衛生局,1050105,46000,腸道傳染病防治計畫,10002
宜蘭縣政府衛生局,1050105,11000,人畜共通傳染病防治計畫,10002
宜蘭縣政府衛生局,1050105,11000,水患相關傳染病防治計畫,10002
宜蘭縣政府衛生局,1050105,46000,病毒性肝炎防治計畫,10002
宜蘭縣政府衛生局,1050105,257099,全國傳染病檢體採檢送驗品質管理工作,10002
宜蘭縣政府衛生局,1050105,80000,登革熱等病媒傳染病防治計畫,10002
宜蘭縣政府衛生局,1050105,28800,醫院感染管制品質提升計畫,10002
宜蘭縣政府衛生局,1050105,950000,愛滋病及性病防治,10002
宜蘭縣政府衛生局,1050105,721000,結核病防治,10002
花蓮縣衛生局,1050105,618000,愛滋病及性病防治,10015
花蓮縣衛生局,1050105,931000,結核病防治,10015
花蓮縣衛生局,1050105,80000,登革熱等病媒傳染病防治計畫,10015
花蓮縣衛生局,1050105,33600,醫院感染管制品質提升計畫,10015
花蓮縣衛生局,1050105,192000,社區創意計畫,10015
花蓮縣衛生局,1050105,46000,病毒性肝炎防治計畫,10015
花蓮縣衛生局,1050105,12000,水患相關傳染病防治計畫,10015
花蓮縣衛生局,1050105,12000,人畜共通傳染病防治計畫,10015
花蓮縣衛生局,1050105,295739,全國傳染病檢體採檢送驗品質管理工作,10015
花蓮縣衛生局,1050105,46000,腸道傳染病防治計畫,10015
花蓮縣衛生局,1050105,76000,腸病毒防治計畫,10015
南投縣政府衛生局,1050105,76000,腸病毒防治計畫,10008
南投縣政府衛生局,1050105,46000,腸道傳染病防治計畫,10008
南投縣政府衛生局,1050105,223273,全國傳染病檢體採檢送驗品質管理工作,10008
南投縣政府衛生局,1050105,11000,水患相關傳染病防治計畫,10008
南投縣政府衛生局,1050105,11000,人畜共通傳染病防治計畫,10008
南投縣政府衛生局,1050105,46000,病毒性肝炎防治計畫,10008
南投縣政府衛生局,1050105,32800,醫院感染管制品質提升計畫,10008
南投縣政府衛生局,1050105,551000,結核病防治,10008
南投縣政府衛生局,1050105,950000,愛滋病及性病防治,10008
屏東縣政府衛生局,1050105,1330000,愛滋病及性病防治,10013
屏東縣政府衛生局,1050105,900000,結核病防治,10013
屏東縣政府衛生局,1050105,74900,醫院感染管制品質提升計畫,10013
屏東縣政府衛生局,1050105,2940000,登革熱等病媒傳染病防治計畫,10013
屏東縣政府衛生局,1050105,12000,水患相關傳染病防治計畫,10013
屏東縣政府衛生局,1050105,46000,病毒性肝炎防治計畫,10013
屏東縣政府衛生局,1050105,12000,人畜共通傳染病防治計畫,10013
屏東縣政府衛生局,1050105,276679,全國傳染病檢體採檢送驗品質管理工作,10013
屏東縣政府衛生局,1050105,46000,腸道傳染病防治計畫,10013
屏東縣政府衛生局,1050105,76000,腸病毒防治計畫,10013
苗栗縣政府衛生局,1050105,76000,腸病毒防治計畫,10005
苗栗縣政府衛生局,1050105,46000,腸道傳染病防治計畫,10005
苗栗縣政府衛生局,1050105,11000,人畜共通傳染病防治計畫,10005
苗栗縣政府衛生局,1050105,11000,水患相關傳染病防治計畫,10005
苗栗縣政府衛生局,1050105,188723,全國傳染病檢體採檢送驗品質管理工作,10005
苗栗縣政府衛生局,1050105,46000,病毒性肝炎防治計畫,10005
苗栗縣政府衛生局,1050105,60500,醫院感染管制品質提升計畫,10005
苗栗縣政府衛生局,1050105,625600,結核病防治,10005
苗栗縣政府衛生局,1050105,950000,愛滋病及性病防治,10005
桃園市政府衛生局,1050105,588616,結核病防治,68000
桃園市政府衛生局,1050105,103700,醫院感染管制品質提升計畫,68000
桃園市政府衛生局,1050105,80000,登革熱等病媒傳染病防治計畫,68000
桃園市政府衛生局,1050105,3574000,愛滋病及性病防治,68000
桃園市政府衛生局,1050105,46000,病毒性肝炎防治計畫,68000
桃園市政府衛生局,1050105,354520,全國傳染病檢體採檢送驗品質管理工作,68000
桃園市政府衛生局,1050105,9000,水患相關傳染病防治計畫,68000
桃園市政府衛生局,1050105,2000,人畜共通傳染病防治計畫,68000
桃園市政府衛生局,1050105,75000,腸病毒防治計畫,68000
桃園市政府衛生局,1050105,60000,腸道傳染病防治計畫,68000
高雄市政府衛生局,1050105,43000,腸道傳染病防治計畫,64000
高雄市政府衛生局,1050105,77000,腸病毒防治計畫,64000
高雄市政府衛生局,1050105,10000,人畜共通傳染病防治計畫,64000
高雄市政府衛生局,1050105,10000,水患相關傳染病防治計畫,64000
高雄市政府衛生局,1050105,326634,全國傳染病檢體採檢送驗品質管理工作,64000
高雄市政府衛生局,1050105,45000,病毒性肝炎防治計畫,64000
高雄市政府衛生局,1050105,3474400,登革熱等病媒傳染病防治計畫,64000
高雄市政府衛生局,1050105,228000,醫院感染管制品質提升計畫,64000
高雄市政府衛生局,1050105,1024000,結核病防治,64000
高雄市政府衛生局,1050105,3800000,愛滋病及性病防治,64000
基隆市衛生局,1050105,950000,愛滋病及性病防治,10017
基隆市衛生局,1050105,374000,結核病防治,10017
基隆市衛生局,1050105,10000,水患相關傳染病防治計畫,10017
基隆市衛生局,1050105,43000,病毒性肝炎防治計畫,10017
基隆市衛生局,1050105,10000,人畜共通傳染病防治計畫,10017
基隆市衛生局,1050105,28800,醫院感染管制品質提升計畫,10017
基隆市衛生局,1050105,43000,腸道傳染病防治計畫,10017
基隆市衛生局,1050105,132033,全國傳染病檢體採檢送驗品質管理工作,10017
基隆市衛生局,1050105,67000,腸病毒防治計畫,10017
雲林縣衛生局,1050105,76000,腸病毒防治計畫,10009
雲林縣衛生局,1050105,290341,全國傳染病檢體採檢送驗品質管理工作,10009
雲林縣衛生局,1050105,46000,腸道傳染病防治計畫,10009
雲林縣衛生局,1050105,11000,人畜共通傳染病防治計畫,10009
雲林縣衛生局,1050105,11000,水患相關傳染病防治計畫,10009
雲林縣衛生局,1050105,46000,病毒性肝炎防治計畫,10009
雲林縣衛生局,1050105,48000,醫院感染管制品質提升計畫,10009
雲林縣衛生局,1050105,950000,愛滋病及性病防治,10009
雲林縣衛生局,1050105,739000,結核病防治,10009
新北市政府衛生局,1050105,1079000,結核病防治,65000
新北市政府衛生局,1050105,3800000,愛滋病及性病防治,65000
新北市政府衛生局,1050105,390681,全國傳染病檢體採檢送驗品質管理工作,65000
新竹市衛生局,1050105,43000,病毒性肝炎防治計畫,10018
新竹市衛生局,1050105,10000,水患相關傳染病防治計畫,10018
新竹市衛生局,1050105,10000,人畜共通傳染病防治計畫,10018
新竹市衛生局,1050105,40400,醫院感染管制品質提升計畫,10018
新竹市衛生局,1050105,43000,腸道傳染病防治計畫,10018
新竹市衛生局,1050105,102473,全國傳染病檢體採檢送驗品質管理工作,10018
新竹市衛生局,1050105,76000,腸病毒防治計畫,10018
新竹市衛生局,1050105,950000,愛滋病及性病防治,10018
新竹市衛生局,1050105,247000,結核病防治,10018
新竹縣政府衛生局,1050105,22600,醫院感染管制品質提升計畫,10004
新竹縣政府衛生局,1050105,950000,愛滋病及性病防治,10004
新竹縣政府衛生局,1050105,405000,結核病防治,10004
新竹縣政府衛生局,1050105,66000,腸病毒防治計畫,10004
新竹縣政府衛生局,1050105,46000,腸道傳染病防治計畫,10004
新竹縣政府衛生局,1050105,11000,人畜共通傳染病防治計畫,10004
新竹縣政府衛生局,1050105,11000,水患相關傳染病防治計畫,10004
新竹縣政府衛生局,1050105,46000,病毒性肝炎防治計畫,10004
新竹縣政府衛生局,1050105,265125,全國傳染病檢體採檢送驗品質管理工作,10004
嘉義市政府衛生局,1050105,39000,病毒性肝炎防治計畫,10020
嘉義市政府衛生局,1050105,10000,水患相關傳染病防治計畫,10020
嘉義市政府衛生局,1050105,10000,人畜共通傳染病防治計畫,10020
嘉義市政府衛生局,1050105,43200,醫院感染管制品質提升計畫,10020
嘉義市政府衛生局,1050105,273263,全國傳染病檢體採檢送驗品質管理工作,10020
嘉義市政府衛生局,1050105,33000,腸道傳染病防治計畫,10020
嘉義市政府衛生局,1050105,40000,腸病毒防治計畫,10020
嘉義市政府衛生局,1050105,570000,愛滋病及性病防治,10020
嘉義市政府衛生局,1050105,405000,結核病防治,10020
嘉義縣衛生局,1050105,480000,登革熱等病媒傳染病防治計畫,10010
嘉義縣衛生局,1050105,17000,醫院感染管制品質提升計畫,10010
嘉義縣衛生局,1050105,1330000,愛滋病及性病防治,10010
嘉義縣衛生局,1050105,795600,結核病防治,10010
嘉義縣衛生局,1050105,76000,腸病毒防治計畫,10010
嘉義縣衛生局,1050105,46000,腸道傳染病防治計畫,10010
嘉義縣衛生局,1050105,258233,全國傳染病檢體採檢送驗品質管理工作,10010
嘉義縣衛生局,1050105,11000,人畜共通傳染病防治計畫,10010
嘉義縣衛生局,1050105,11000,水患相關傳染病防治計畫,10010
嘉義縣衛生局,1050105,46000,病毒性肝炎防治計畫,10010
彰化縣衛生局,1050105,30000,病毒性肝炎防治計畫,10007
彰化縣衛生局,1050105,329964,全國傳染病檢體採檢送驗品質管理工作,10007
彰化縣衛生局,1050105,11000,水患相關傳染病防治計畫,10007
彰化縣衛生局,1050105,11000,人畜共通傳染病防治計畫,10007
彰化縣衛生局,1050105,41000,腸道傳染病防治計畫,10007
彰化縣衛生局,1050105,57000,腸病毒防治計畫,10007
彰化縣衛生局,1050105,641000,結核病防治,10007
彰化縣衛生局,1050105,1425000,愛滋病及性病防治,10007
彰化縣衛生局,1050105,38400,醫院感染管制品質提升計畫,10007
福建省金門縣衛生局,1050105,61200,結核病防治,09020
福建省金門縣衛生局,1050105,76000,愛滋病及性病防治,09020
福建省金門縣衛生局,1050105,47000,腸病毒防治計畫,09020
福建省金門縣衛生局,1050105,47821,全國傳染病檢體採檢送驗品質管理工作,09020
福建省金門縣衛生局,1050105,12500,醫院感染管制品質提升計畫,09020
福建省金門縣衛生局,1050105,36000,病毒性肝炎防治計畫,09020
福建省連江縣衛生局,1050105,37000,病毒性肝炎防治計畫,09007
福建省連江縣衛生局,1050105,10000,水患相關傳染病防治計畫,09007
福建省連江縣衛生局,1050105,19200,醫院感染管制品質提升計畫,09007
福建省連江縣衛生局,1050105,10000,人畜共通傳染病防治計畫,09007
福建省連江縣衛生局,1050105,47651,全國傳染病檢體採檢送驗品質管理工作,09007
福建省連江縣衛生局,1050105,38000,腸道傳染病防治計畫,09007
福建省連江縣衛生局,1050105,48000,腸病毒防治計畫,09007
福建省連江縣衛生局,1050105,95000,愛滋病及性病防治,09007
福建省連江縣衛生局,1050105,590000,結核病防治,09007
臺中市政府衛生局,1050105,221800,醫院感染管制品質提升計畫,66000
臺中市政府衛生局,1050105,3800000,愛滋病及性病防治,66000
臺中市政府衛生局,1050105,705801,結核病防治,66000
臺中市政府衛生局,1050105,76000,腸病毒防治計畫,66000
臺中市政府衛生局,1050105,45000,腸道傳染病防治計畫,66000
臺中市政府衛生局,1050105,11000,水患相關傳染病防治計畫,66000
臺中市政府衛生局,1050105,11000,人畜共通傳染病防治計畫,66000
臺中市政府衛生局,1050105,220958,全國傳染病檢體採檢送驗品質管理工作,66000
臺東縣衛生局,1050105,46000,病毒性肝炎防治計畫,10014
臺東縣衛生局,1050105,12000,水患相關傳染病防治計畫,10014
臺東縣衛生局,1050105,12000,人畜共通傳染病防治計畫,10014
臺東縣衛生局,1050105,189525,全國傳染病檢體採檢送驗品質管理工作,10014
臺東縣衛生局,1050105,46000,腸道傳染病防治計畫,10014
臺東縣衛生局,1050105,76000,腸病毒防治計畫,10014
臺東縣衛生局,1050105,761000,結核病防治,10014
臺東縣衛生局,1050105,617000,愛滋病及性病防治,10014
臺東縣衛生局,1050105,28800,醫院感染管制品質提升計畫,10014
臺東縣衛生局,1050105,192000,社區創意計畫,10014
臺東縣衛生局,1050105,480000,登革熱等病媒傳染病防治計畫,10014
臺南市政府衛生局,1050105,5910000,登革熱等病媒傳染病防治計畫,67000
臺南市政府衛生局,1050105,192000,社區創意計畫,67000
臺南市政府衛生局,1050105,115200,醫院感染管制品質提升計畫,67000
臺南市政府衛生局,1050105,3800000,愛滋病及性病防治,67000
臺南市政府衛生局,1050105,802000,結核病防治,67000
臺南市政府衛生局,1050105,77000,腸病毒防治計畫,67000
臺南市政府衛生局,1050105,43000,腸道傳染病防治計畫,67000
臺南市政府衛生局,1050105,10000,人畜共通傳染病防治計畫,67000
臺南市政府衛生局,1050105,10000,水患相關傳染病防治計畫,67000
臺南市政府衛生局,1050105,45000,病毒性肝炎防治計畫,67000
臺南市政府衛生局,1050105,348410,全國傳染病檢體採檢送驗品質管理工作,67000
澎湖縣政府衛生局,1050105,40000,病毒性肝炎防治計畫,10016
澎湖縣政府衛生局,1050105,10000,水患相關傳染病防治計畫,10016
澎湖縣政府衛生局,1050105,10000,人畜共通傳染病防治計畫,10016
澎湖縣政府衛生局,1050105,76855,全國傳染病檢體採檢送驗品質管理工作,10016
澎湖縣政府衛生局,1050105,38000,腸道傳染病防治計畫,10016
澎湖縣政府衛生局,1050105,76000,腸病毒防治計畫,10016
澎湖縣政府衛生局,1050105,190000,愛滋病及性病防治,10016
澎湖縣政府衛生局,1050105,340000,結核病防治,10016
澎湖縣政府衛生局,1050105,610000,登革熱等病媒傳染病防治計畫,10016
澎湖縣政府衛生局,1050105,28800,醫院感染管制品質提升計畫,10016
屏東縣政府衛生局,1050322,3947420,辦理屏東縣105年加強病媒蚊監測工作計畫,10013
