受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
高雄市立民生醫院,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,64000
高雄榮民總醫院,1080320,21731,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,64000
國立成功大學醫學院附設醫院,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,67000
國立陽明大學附設醫院,1080320,48000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10002
國立臺灣大學醫學院附設醫院,1080320,40000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,63000
國立臺灣大學醫學院附設醫院新竹分院,1080320,2756,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10018
臺中榮民總醫院,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,66000
衛生福利部南投醫院,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10008
衛生福利部屏東醫院,1080320,21920,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10013
衛生福利部桃園醫院,1080320,40000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,68000
疫苗基金,1080411,730160000,108年疫苗基金國庫撥補款,63000
衛生福利部屏東醫院,1080422,3426853,強化傳染病防治醫療網應變醫院負壓隔離病房硬體結構設備補助計畫,10013
衛生福利部桃園醫院新屋分院,1080422,1509427,強化傳染病防治醫療網應變醫院負壓隔離病房硬體結構設備補助計畫,68000
衛生福利部臺中醫院,1080422,1315000,強化傳染病防治醫療網應變醫院負壓隔離病房硬體結構設備補助計畫,66000
衛生福利部臺南醫院,1080422,2212138,強化傳染病防治醫療網應變醫院負壓隔離病房硬體結構設備補助計畫,67000
三軍總醫院附設民眾診療服務處,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,63000
高雄榮民總醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,64000
國立成功大學醫學院附設醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,67000
國立陽明大學附設醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10002
國軍高雄總醫院左營分院附設民眾診療服務處,1080911,72000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,64000
新北市立聯合醫院三重院區,1080911,90000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,65000
臺中榮民總醫院,1080911,99997,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,66000
衛生福利部屏東醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10013
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1080101,30276,108年度補助醫院辦理漢生病個案確診及治療計畫,63000
台灣基督長老教會新樓醫療財團法人台南新樓醫院,1080101,440000,108年「抗生素抗藥性管理通報系統」,67000
奇美醫療財團法人柳營奇美醫院,1080101,176257,108年「抗生素抗藥性管理通報系統」,67000
長庚醫療財團法人基隆長庚紀念醫院,1080101,150423,108年「抗生素抗藥性管理通報系統」,10017
屏基醫療財團法人屏東基督教醫院,1080101,178000,108年「抗生素抗藥性管理通報系統」,10013
新光醫療財團法人新光吳火獅紀念醫院,1080101,178000,108年「抗生素抗藥性管理通報系統」,63000
臺北醫學大學附設醫院,1080101,178000,108年「抗生素抗藥性管理通報系統」,63000
財團法人台北市愛慈社會福利基金會,1080225,95000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
財團法人台灣紅絲帶基金會,1080225,1250000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
財團法人台灣關愛基金會,1080225,1780000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
財團法人杏陵醫學基金會,1080225,540000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
財團法人護理人員愛滋病防治基金會,1080225,81526,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
中國醫藥大學附設醫院,1080305,700000,補(捐)助支援合作醫院行政作業款,66000
佛教慈濟醫療財團法人花蓮慈濟醫院,1080305,700000,補(捐)助支援合作醫院行政作業款,10015
長庚醫療財團法人林口長庚紀念醫院,1080305,699855,補(捐)助支援合作醫院行政作業款,68000
財團法人私立高雄醫學大學附設中和紀念醫院,1080305,700000,補(捐)助支援合作醫院行政作業款,64000
中山醫學大學附設醫院,1080315,18474,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,66000
中國醫藥大學兒童醫院,1080315,29000,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,66000
天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,1080315,20634,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10020
天主教若瑟醫療財團法人若瑟醫院,1080315,20300,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10009
天主教靈醫會醫療財團法人羅東聖母醫院,1080315,19155,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10002
台灣基督長老教會馬偕醫療財團法人馬偕兒童醫院,1080315,17664,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,63000
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1080315,25298,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10018
佛教慈濟醫療財團法人大林慈濟醫院,1080315,28200,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10010
佛教慈濟醫療財團法人台中慈濟醫院,1080315,21121,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,66000
佛教慈濟醫療財團法人花蓮慈濟醫院,1080315,29991,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10015
長庚醫療財團法人高雄長庚紀念醫院,1080315,27875,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,64000
屏基醫療財團法人屏東基督教醫院,1080315,23820,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10013
為恭醫療財團法人為恭紀念醫院,1080315,18980,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10005
埔基醫療財團法人埔里基督教醫院,1080315,17500,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10008
義大醫療財團法人義大醫院,1080315,17900,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,64000
彰化基督教醫療財團法人彰化基督教兒童醫院,1080315,25920,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10007
戴德森醫療財團法人嘉義基督教醫院,1080315,20000,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10020
中山醫學大學附設醫院,1080320,20000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,66000
天主教若瑟醫療財團法人若瑟醫院,1080320,59948,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10009
天主教耕莘醫療財團法人耕莘醫院,1080320,8838,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,65000
天主教靈醫會醫療財團法人羅東聖母醫院,1080320,34276,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10002
台灣基督長老教會馬偕醫療財團法人台東馬偕紀念醫院,1080320,41712,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10014
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1080320,43790,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,63000
台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院,1080320,21220,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,63000
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1080320,59233,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10018
佛教慈濟醫療財團法人大林慈濟醫院,1080320,35000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10010
佛教慈濟醫療財團法人花蓮慈濟醫院,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10015
奇美醫療財團法人奇美醫院,1080320,50000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,67000
長庚醫療財團法人基隆長庚紀念醫院,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10017
長庚醫療財團法人嘉義長庚紀念醫院,1080320,12258,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10010
為恭醫療財團法人為恭紀念醫院,1080320,30925,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10005
財團法人私立高雄醫學大學附設中和紀念醫院,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,64000
彰化基督教醫療財團法人員林基督教醫院,1080320,12800,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10007
彰化基督教醫療財團法人彰化基督教醫院,1080320,32599,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,10007
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1080320,48806,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,65000
財團法人肝病防治學術基金會 ,1080527,100000,108年度補（捐）助民間團體辦理病毒性肝炎防治衛生教育,63000
財團法人兒童肝膽疾病防治基金會,1080527,100000,108年度補（捐）助民間團體辦理病毒性肝炎防治衛生教育,63000
中山醫學大學附設醫院,1080611,250000,108年度智慧防疫資訊交換捐補助計畫,66000
中國醫藥大學附設醫院,1080611,246000,108年度智慧防疫資訊交換捐補助計畫,66000
長庚醫療財團法人林口長庚紀念醫院,1080611,229428,108年度智慧防疫資訊交換捐補助計畫,68000
為恭醫療財團法人為恭紀念醫院,1080611,250000,108年度智慧防疫資訊交換捐補助計畫,10005
財團法人私立高雄醫學大學附設中和紀念醫院,1080611,250000,108年度智慧防疫資訊交換捐補助計畫,64000
醫療財團法人羅許基金會羅東博愛醫院,1080611,250000,108年度智慧防疫資訊交換捐補助計畫,10002
中山醫學大學附設醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,66000
天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,1080911,100000,108年度醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫,10020
天主教靈醫會醫療財團法人羅東聖母醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10002
台灣基督長老教會馬偕醫療財團法人台東馬偕紀念醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10014
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,63000
台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,63000
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10018
佛教慈濟醫療財團法人大林慈濟醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10010
佛教慈濟醫療財團法人台中慈濟醫院,1080911,51600,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,66000
佛教慈濟醫療財團法人花蓮慈濟醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10015
沙爾德聖保祿修女會醫療財團法人聖保祿醫院,1080911,92143,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,68000
秀傳醫療財團法人彰濱秀傳紀念醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10007
奇美醫療財團法人奇美醫院,1080911,95800,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,67000
奇美醫療財團法人柳營奇美醫院,1080911,99922,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,67000
長庚醫療財團法人台北長庚紀念醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,63000
長庚醫療財團法人林口長庚紀念醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,68000
長庚醫療財團法人高雄長庚紀念醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,64000
屏基醫療財團法人屏東基督教醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10013
埔基醫療財團法人埔里基督教醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10008
振興醫療財團法人振興醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,63000
財團法人私立高雄醫學大學附設中和紀念醫院,1080911,97916,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,64000
新光醫療財團法人新光吳火獅紀念醫院,1080911,77560,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,63000
彰化基督教醫療財團法人二林基督教醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10007
彰化基督教醫療財團法人員林基督教醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10007
彰化基督教醫療財團法人彰化基督教醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10007
輔仁大學學校財團法人輔仁大學附設醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,65000
戴德森醫療財團法人嘉義基督教醫院,1080911,70000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10020
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,65000
醫療財團法人羅許基金會羅東博愛醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10002
健仁醫院,1080101,450000,108年「抗生素抗藥性管理通報系統」,64000
敏盛綜合醫院,1080101,175300,108年「抗生素抗藥性管理通報系統」,68000
陽明醫院,1080101,450000,108年「抗生素抗藥性管理通報系統」,10020
台灣結核暨肺部疾病醫學會,1080108,1494488,「108年結核病防治教育訓練補助計畫」-結核病個案管理師教育訓練計畫及認證,63000
台灣結核暨肺部疾病醫學會,1080108,786587,「108年結核病防治教育訓練補助計畫」-醫師結核病防治教育訓練,63000
台灣周產期醫學會,1080119,212281,辦理「孕產婦及新生兒重要傳染病防治」教育訓練,63000
社團法人臺灣兒科醫學會,1080119,294992,辦理「腸病毒重症之臨床診斷處置及醫療、產後護理機構感染管制」教育訓練,63000
中華民國大腸直腸外科醫學會,1080225,850000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,64000
中華民國台灣女童軍總會,1080225,60000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
中華身心健康促進暨研究協會,1080225,50000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,68000
世界和平婦女會台灣總會,1080225,80000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
台灣年輕藥師協會,1080225,150000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
台灣愛滋病學會,1080225,820000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
社團法人中華民國愛滋感染者權益促進會,1080225,300000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
社團法人台北市日日春關懷互助協會,1080225,200000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
社團法人台灣世界快樂聯盟,1080225,90000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,10013
社團法人台灣愛之希望協會,1080225,850000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,64000
社團法人台灣愛滋病護理學會,1080225,590000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
社團法人台灣愛滋關懷協會,1080225,100000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
社團法人台灣新滋識同盟,1080225,200000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,65000
社團法人台灣預防醫學學會,1080225,200000,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
社團法人台灣露德協會,1080225,1288363,「108年度補助民間團體及大專院校辦理愛滋病防治工作計畫」,63000
光田醫療社團法人光田綜合醫院,1080315,27978,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,66000
光田醫療社團法人光田綜合醫院大甲分院,1080315,27988,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,66000
安泰醫療社團法人安泰醫院,1080315,27601,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10013
東元醫療社團法人東元綜合醫院,1080315,24122,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,10004
高雄市立小港醫院(委託財團法人私立高雄醫學大學經營),1080315,25999,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,64000
童綜合醫療社團法人童綜合醫院,1080315,21240,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,66000
澄清綜合醫院中港分院,1080315,25000,108年腸病毒醫療品質提升方案_辦理醫事人員教育訓練所需經費,66000
七賢高美泌尿科診所,1080320,33063,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫_業務費、系統介接維護費,64000
安泰醫療社團法人安泰醫院,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫_業務費、系統介接維護費,10013
東元醫療社團法人東元綜合醫院,1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫_業務費、系統介接維護費,10004
高雄市立小港醫院(委託財團法人私立高雄醫學大學經營),1080320,60000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫_業務費、系統介接維護費,64000
鳳山李嘉文泌尿科診所,1080320,40000,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫_業務費、系統介接維護費,64000
臺灣腎臟護理學會,1080409,183158,醫療院所透析單位急性病毒性B、C型肝炎防治教育訓練,63000
中華民國醫師公會全國聯合會,1080604,96000,登革熱與侵襲性肺炎鏈球菌感染症之醫事人員教育訓練,63000
社團法人台灣急診醫學會,1080610,136901,人畜共通傳染病防治教育訓練,63000
光田醫療社團法人光田綜合醫院,1080611,250000,108年度智慧防疫資訊交換捐補助計畫,66000
秀傳醫療社團法人秀傳紀念醫院,1080611,250000,108年度智慧防疫資訊交換捐補助計畫,10007
聯新國際醫院,1080611,250000,108年度智慧防疫資訊交換捐補助計畫,68000
天成醫療社團法人天晟醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,68000
台南市立醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,67000
光田醫療社團法人光田綜合醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,66000
秀傳醫療社團法人秀傳紀念醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10007
亞洲大學附屬醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,66000
高雄市立大同醫院(委託財團法人私立高雄醫學大學附設中和紀念醫院經營),1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,64000
高雄市立小港醫院(委託財團法人私立高雄醫學大學經營),1080911,95000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,64000
敏盛綜合醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,68000
童綜合醫療社團法人童綜合醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,66000
臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,63000
澄清綜合醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,66000
澄清綜合醫院中港分院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,66000
聯新國際醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,68000
寶建醫療社團法人寶建醫院,1080911,100000,108年度「醫療機構雙向介接結核病結核病接觸LTBI治療個案加值訊息補助計畫」,10013
個人,1070101,8657225,107-108年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫,
個人,1071228,1340000000,108年預算償還106及107年愛滋醫療費用欠款,
個人,1080101,20000000,「性傳染病、急性病毒性肝炎或藥癮病患全面篩檢愛滋計畫」醫療費用,
個人,1080101,338592848,108年度「結核病及漢生病直接觀察治療都治執行計畫」,
個人,1080101,179974558,108年度補助建構抗藥性結核病醫療照護體系計畫,
個人,1080101,219000,108年慢性傳染性結核病個案住院營養暨生活費補助,
個人,1080101,42000000,代辦108年「愛滋防治替代治療計畫」醫療費用,
個人,1080101,48000000,孕婦全面篩檢愛滋計畫,
個人,1080101,177617000,委託健保代辦結核病等醫療費用,
個人,1080108,12192000,108年抗結核藥品Bedaquiline,
個人,1080108,359236,因執行業務意外暴露愛滋病毒後預防性投藥補助,
個人,1080108,110233,因執行業務意外暴露愛滋病毒後預防性投藥補助,
個人,1080108,36302,因執行業務意外暴露愛滋病毒後預防性投藥補助,
個人,1080108,156218,因執行業務意外暴露愛滋病毒後預防性投藥補助,
個人,1080108,139693,因執行業務意外暴露愛滋病毒後預防性投藥補助,
個人,1080108,621058,因執行業務意外暴露愛滋病毒後預防性投藥補助,
個人,1080115,4200000,108年專案進口抗結核藥品Terizidone採購案,
個人,1080128,107500,108年公費抗結核藥品levofloxacin 500mg,
個人,1080128,364000,108年公費抗結核藥品streptomycin,
個人,1080131,610000,108年專案進口抗結核藥品Clofazimine,
個人,1080212,5953935,106年愛滋醫療費用於107下半年孳生利息,
個人,1080212,1525440,108年度公費抗結核藥品moxifloxacin,
個人,1080214,7608083,108年度愛滋病指定醫事機構服務品質提升計畫,
