受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
社團法人台北市日日春關懷互助協會,1050101,250000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣世界快樂聯盟,1050101,200000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,10013
社團法人台灣長期照護專業協會,1050101,360000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣愛之希望協會,1050101,268000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,64000
社團法人台灣愛之希望協會,1050101,180000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,64000
社團法人台灣愛之希望協會,1050101,150000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,64000
社團法人台灣愛滋病護理學會,1050101,200000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣愛滋病護理學會,1050101,300000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣愛滋關懷協會,1050101,100000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣預防醫學學會,1050101,280000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣預防醫學學會,1050101,50000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣關愛之家協會,1050101,1680000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣露德協會,1050101,1440000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣露德協會,1050101,72000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
社團法人台灣露德協會,1050101,50000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
長庚醫療財團法人林口長庚紀念醫院,1050101,700000,傳染病防治醫療網區應變醫院支援合作醫院之指定及補(捐)助行政作業款,68000
長庚醫療財團法人高雄長庚紀念醫院,1050101,100000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,64000
長庚醫療財團法人基隆長庚紀念醫院,1050101,80000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10017
屏安醫院,1050101,70000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10013
財團法人天主教靈醫會羅東聖母醫院,1050101,110000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10002
財團法人台北市愛慈社會福利基金會,1050101,560000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人台灣省私立高雄仁愛之家附設慈惠醫院,1050101,90000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,64000
財團法人台灣紅絲帶基金會,1050101,230000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人台灣紅絲帶基金會,1050101,200000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人台灣紅絲帶基金會,1050101,100000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人台灣紅絲帶基金會,1050101,560000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人台灣紅絲帶基金會,1050101,150000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人台灣關愛基金會,1050101,100000,105年補助民間團體及大專院校辦理愛滋病防治工作計畫,63000
財團法人私立高雄醫學大學附設中和紀念醫院,1050101,700000,傳染病防治醫療網區應變醫院支援合作醫院之指定及補(捐)助行政作業款,64000
財團法人私立高雄醫學大學附設中和紀念醫院,1050101,150000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,64000
財團法人為恭紀念醫院,1050101,80000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10005
童綜合醫療社團法人童綜合醫院,1050101,280000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,66000
新中興醫院,1050101,80000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10018
義大醫療財團法人義大醫院,1050101,100000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,64000
彰化基督教醫療財團法人鹿東基督教醫院,1050101,80000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10007
維新醫療社團法人台中維新醫院,1050101,80000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,66000
臺南市立安南醫院-委託中國醫藥大學興建經營,1050101,70000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,67000
賢德醫院,1050101,70000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,66000
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1050101,150000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,65000
醫療財團法人羅許基金會羅東博愛醫院,1050101,180000,105年愛滋防治替代治療補助計畫－醫事機構執行業務費,10002
中華民國護理師護士公會全國聯合會,1050107,1000000,結核菌素測驗及卡介苗接種技術訓練計畫,63000
財團法人臺灣基督長老教會馬偕紀念社會事業基金會馬偕紀念醫院,1050111,50000,105年度補助醫院辦理漢生病個案確診及治療計畫,63000
中華民國學校衛生護理學會,1050204,396602,105年校園防疫人員結核病防治教育訓練計畫,10020
亞洲華人醫務管理交流學會,1050204,360000,結核病個案管理師初階教育訓練認證加強結核病防治護理人員交流連繫計畫,68000
台南市立醫院,1050302,150000,運用醫院電子病例進行傳染病通報計畫,67000
台灣基督長老教會新樓醫療財團法人台南新樓醫院,1050302,150000,運用醫院電子病例進行傳染病通報計畫,67000
東元綜合醫院,1050302,140000,實驗室傳染病自動通報系統,10004
長庚醫療財團法人嘉義長庚紀念醫院,1050302,140000,實驗室傳染病自動通報系統,10010
財團法人為恭紀念醫院,1050302,140000,實驗室傳染病自動通報系統,10005
郭綜合醫院,1050302,150000,運用醫院電子病例進行傳染病通報計畫,67000
醫療財團法人羅許基金會羅東博愛醫院,1050302,140000,實驗室傳染病自動通報系統,10002
台灣消化系醫學會,1050314,200000,補助民間團體辦理105年腸道傳染病防治教育訓練,63000
中山醫學大學附設醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,66000
中國醫藥大學附設醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,66000
天主教若瑟醫療財團法人若瑟醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10009
安泰醫療社團法人安泰醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10013
佛教慈濟醫療財團法人花蓮慈濟醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10015
奇美醫療財團法人奇美醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,67000
長庚醫療財團法人台北長庚紀念醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,63000
長庚醫療財團法人林口長庚紀念醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,68000
長庚醫療財團法人基隆長庚紀念醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10017
長庚醫療財團法人嘉義長庚紀念醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10010
屏基醫療財團法人屏東基督教醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10013
財團法人天主教靈醫會羅東聖母醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10002
財團法人私立高雄醫學大學附設中和紀念醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,64000
財團法人馬偕紀念醫院新竹分院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10018
財團法人基督長老教會馬偕紀念醫院淡水分院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,65000
財團法人臺灣基督長老教會馬偕紀念社會事業基金會馬偕紀念醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,63000
高雄市立大同醫院(委託財團法人私立高雄醫學大學附設中和紀念醫院經營),1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,64000
童綜合醫療社團法人童綜合醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,66000
新光醫療財團法人新光吳火獅紀念醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,63000
義大醫療財團法人義大醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,64000
彰化基督教醫療財團法人彰化基督教醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10007
臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,63000
臺北醫學大學附設醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,63000
臺灣基督教門諾會醫療財團法人門諾醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10015
澄清綜合醫院中港分院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,66000
衛生福利部雙和醫院(委託臺北醫學大學興建經營),1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,65000
戴德森醫療財團法人嘉義基督教醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,10020
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1050315,50000,指定醫院愛滋病個案管理計畫_指定醫院資訊系統界接建置補助費,65000
財團法人臺北醫學大學,1050321,234537,補助臺北醫學大學舉辦「公共衛生服務的挑戰與機會」國際研討會,63000
台灣結核暨肺部疾病醫學會,1050516,1308377,山地鄉傳染病防治暨健康促進計畫,63000
長庚醫療財團法人高雄長庚紀念醫院,1050519,750,105年麻疹病例之接觸者接種肌肉注射免疫球蛋白(IMIG)進行暴露後預防之相關費用(醫療院所配合防疫衍生之掛號費、診察費、IMIG成本費用),64000
台灣結核暨肺部疾病醫學會,1050520,560000,105年結核病個案管理師專業認證計畫,63000
台灣愛滋病學會,1050604,90000,"補助民間團體辦理專業人員之暴露愛滋病毒前預防性投藥（Pre- exposure Prophylaxis, PrEP）教育訓練計畫",63000
財團法人兒童肝膽疾病防治基金會,1050621,200000,105年本署補（捐）助民間團體辦理「病毒性肝炎防治衛生教育」經費,63000
宜蘭縣政府衛生局,1050105,19200,腸道傳染病防治計畫,10002
宜蘭縣政府衛生局,1050105,41600,腸病毒防治計畫,10002
宜蘭縣政府衛生局,1050105,11000,人畜共通傳染病防治計畫,10002
宜蘭縣政府衛生局,1050105,19200,病毒性肝炎防治計畫,10002
宜蘭縣政府衛生局,1050105,107124,全國傳染病檢體採檢送驗品質管理工作,10002
宜蘭縣政府衛生局,1050105,400000,愛滋病及性病防治,10002
宜蘭縣政府衛生局,1050105,288400,結核病防治,10002
宜蘭縣政府衛生局,1050105,32000,登革熱等病媒傳染病防治計畫,10002
花蓮縣衛生局,1050105,32000,登革熱等病媒傳染病防治計畫,10015
花蓮縣衛生局,1050105,80000,社區創意計畫,10015
花蓮縣衛生局,1050105,14000,醫院感染管制品質提升計畫,10015
花蓮縣衛生局,1050105,260000,愛滋病及性病防治,10015
花蓮縣衛生局,1050105,372400,結核病防治,10015
花蓮縣衛生局,1050105,123224,全國傳染病檢體採檢送驗品質管理工作,10015
花蓮縣衛生局,1050105,19200,病毒性肝炎防治計畫,10015
花蓮縣衛生局,1050105,4800,人畜共通傳染病防治計畫,10015
花蓮縣衛生局,1050105,4800,水患相關傳染病防治計畫,10015
花蓮縣衛生局,1050105,19200,腸道傳染病防治計畫,10015
花蓮縣衛生局,1050105,32000,腸病毒防治計畫,10015
南投縣政府衛生局,1050105,32000,腸病毒防治計畫,10008
南投縣政府衛生局,1050105,19200,腸道傳染病防治計畫,10008
南投縣政府衛生局,1050105,4800,水患相關傳染病防治計畫,10008
南投縣政府衛生局,1050105,4800,人畜共通傳染病防治計畫,10008
南投縣政府衛生局,1050105,19200,病毒性肝炎防治計畫,10008
南投縣政府衛生局,1050105,93030,全國傳染病檢體採檢送驗品質管理工作,10008
南投縣政府衛生局,1050105,220400,結核病防治,10008
南投縣政府衛生局,1050105,400000,愛滋病及性病防治,10008
南投縣政府衛生局,1050105,13648,醫院感染管制品質提升計畫,10008
屏東縣政府衛生局,1050105,1316000,登革熱等病媒傳染病防治計畫,10013
屏東縣政府衛生局,1050105,560000,愛滋病及性病防治,10013
屏東縣政府衛生局,1050105,360000,結核病防治,10013
屏東縣政府衛生局,1050105,115282,全國傳染病檢體採檢送驗品質管理工作,10013
屏東縣政府衛生局,1050105,19200,病毒性肝炎防治計畫,10013
屏東縣政府衛生局,1050105,4800,人畜共通傳染病防治計畫,10013
屏東縣政府衛生局,1050105,4800,水患相關傳染病防治計畫,10013
屏東縣政府衛生局,1050105,19200,腸道傳染病防治計畫,10013
屏東縣政府衛生局,1050105,32000,腸病毒防治計畫,10013
苗栗縣政府衛生局,1050105,32000,腸病毒防治計畫,10005
苗栗縣政府衛生局,1050105,19200,腸道傳染病防治計畫,10005
苗栗縣政府衛生局,1050105,4800,水患相關傳染病防治計畫,10005
苗栗縣政府衛生局,1050105,4800,人畜共通傳染病防治計畫,10005
苗栗縣政府衛生局,1050105,19200,病毒性肝炎防治計畫,10005
苗栗縣政府衛生局,1050105,78600,全國傳染病檢體採檢送驗品質管理工作,10005
苗栗縣政府衛生局,1050105,250000,結核病防治,10005
苗栗縣政府衛生局,1050105,400000,愛滋病及性病防治,10005
苗栗縣政府衛生局,1050105,25200,醫院感染管制品質提升計畫,10005
桃園市政府衛生局,1050105,43200,醫院感染管制品質提升計畫,68000
桃園市政府衛生局,1050105,800,人畜共通傳染病防治計畫,68000
桃園市政府衛生局,1050105,1587000,愛滋病及性病防治,68000
桃園市政府衛生局,1050105,32000,登革熱等病媒傳染病防治計畫,68000
桃園市政府衛生局,1050105,235446,結核病防治,68000
桃園市政府衛生局,1050105,147717,全國傳染病檢體採檢送驗品質管理工作,68000
桃園市政府衛生局,1050105,3760,水患相關傳染病防治計畫,68000
桃園市政府衛生局,1050105,19200,病毒性肝炎防治計畫,68000
桃園市政府衛生局,1050105,25040,腸道傳染病防治計畫,68000
桃園市政府衛生局,1050105,31200,腸病毒防治計畫,68000
高雄市政府衛生局,1050105,32000,腸病毒防治計畫,64000
高雄市政府衛生局,1050105,19200,腸道傳染病防治計畫,64000
高雄市政府衛生局,1050105,19200,病毒性肝炎防治計畫,64000
高雄市政府衛生局,1050105,4800,水患相關傳染病防治計畫,64000
高雄市政府衛生局,1050105,136098,全國傳染病檢體採檢送驗品質管理工作,64000
高雄市政府衛生局,1050105,409600,結核病防治,64000
高雄市政府衛生局,1050105,1600000,愛滋病及性病防治,64000
高雄市政府衛生局,1050105,3474400,登革熱等病媒傳染病防治計畫,64000
高雄市政府衛生局,1050105,4800,人畜共通傳染病防治計畫,64000
高雄市政府衛生局,1050105,95000,醫院感染管制品質提升計畫,64000
基隆市衛生局,1050105,12000,醫院感染管制品質提升計畫,10017
基隆市衛生局,1050105,149600,結核病防治,10017
基隆市衛生局,1050105,400000,愛滋病及性病防治,10017
基隆市衛生局,1050105,55014,全國傳染病檢體採檢送驗品質管理工作,10017
基隆市衛生局,1050105,18000,病毒性肝炎防治計畫,10017
基隆市衛生局,1050105,4000,人畜共通傳染病防治計畫,10017
基隆市衛生局,1050105,4000,水患相關傳染病防治計畫,10017
基隆市衛生局,1050105,18000,腸道傳染病防治計畫,10017
基隆市衛生局,1050105,28000,腸病毒防治計畫,10017
雲林縣衛生局,1050105,19200,腸道傳染病防治計畫,10009
雲林縣衛生局,1050105,32000,腸病毒防治計畫,10009
雲林縣衛生局,1050105,4800,水患相關傳染病防治計畫,10009
雲林縣衛生局,1050105,4800,人畜共通傳染病防治計畫,10009
雲林縣衛生局,1050105,19200,病毒性肝炎防治計畫,10009
雲林縣衛生局,1050105,120976,全國傳染病檢體採檢送驗品質管理工作,10009
雲林縣衛生局,1050105,400000,愛滋病及性病防治,10009
雲林縣衛生局,1050105,295600,結核病防治,10009
雲林縣衛生局,1050105,20000,醫院感染管制品質提升計畫,10009
新北市政府衛生局,1050105,431600,結核病防治,65000
新北市政府衛生局,1050105,1600000,愛滋病及性病防治,65000
新北市政府衛生局,1050105,163000,全國傳染病檢體採檢送驗品質管理工作,65000
新竹市衛生局,1050105,18000,病毒性肝炎防治計畫,10018
新竹市衛生局,1050105,42697,全國傳染病檢體採檢送驗品質管理工作,10018
新竹市衛生局,1050105,4000,人畜共通傳染病防治計畫,10018
新竹市衛生局,1050105,4000,水患相關傳染病防治計畫,10018
新竹市衛生局,1050105,18000,腸道傳染病防治計畫,10018
新竹市衛生局,1050105,32000,腸病毒防治計畫,10018
新竹市衛生局,1050105,400000,愛滋病及性病防治,10018
新竹市衛生局,1050105,16800,醫院感染管制品質提升計畫,10018
新竹市衛生局,1050105,98800,結核病防治,10018
新竹縣政府衛生局,1050105,400000,愛滋病及性病防治,10004
新竹縣政府衛生局,1050105,162000,結核病防治,10004
新竹縣政府衛生局,1050105,4800,水患相關傳染病防治計畫,10004
新竹縣政府衛生局,1050105,19200,腸道傳染病防治計畫,10004
新竹縣政府衛生局,1050105,28000,腸病毒防治計畫,10004
新竹縣政府衛生局,1050105,4800,人畜共通傳染病防治計畫,10004
新竹縣政府衛生局,1050105,119860,全國傳染病檢體採檢送驗品質管理工作,10004
新竹縣政府衛生局,1050105,19200,病毒性肝炎防治計畫,10004
嘉義市政府衛生局,1050105,16000,病毒性肝炎防治計畫,10020
嘉義市政府衛生局,1050105,113860,全國傳染病檢體採檢送驗品質管理工作,10020
嘉義市政府衛生局,1050105,4000,人畜共通傳染病防治計畫,10020
嘉義市政府衛生局,1050105,4000,水患相關傳染病防治計畫,10020
嘉義市政府衛生局,1050105,14000,腸道傳染病防治計畫,10020
嘉義市政府衛生局,1050105,16000,腸病毒防治計畫,10020
嘉義市政府衛生局,1050105,240000,愛滋病及性病防治,10020
嘉義市政府衛生局,1050105,162000,結核病防治,10020
嘉義市政府衛生局,1050105,18000,醫院感染管制品質提升計畫,10020
嘉義縣衛生局,1050105,192000,登革熱等病媒傳染病防治計畫,10010
嘉義縣衛生局,1050105,560000,愛滋病及性病防治,10010
嘉義縣衛生局,1050105,318240,結核病防治,10010
嘉義縣衛生局,1050105,19200,腸道傳染病防治計畫,10010
嘉義縣衛生局,1050105,32000,腸病毒防治計畫,10010
嘉義縣衛生局,1050105,11000,水患相關傳染病防治計畫,10010
嘉義縣衛生局,1050105,11000,人畜共通傳染病防治計畫,10010
嘉義縣衛生局,1050105,107600,全國傳染病檢體採檢送驗品質管理工作,10010
嘉義縣衛生局,1050105,19200,病毒性肝炎防治計畫,10010
彰化縣衛生局,1050105,12000,病毒性肝炎防治計畫,10007
彰化縣衛生局,1050105,137485,全國傳染病檢體採檢送驗品質管理工作,10007
彰化縣衛生局,1050105,4800,人畜共通傳染病防治計畫,10007
彰化縣衛生局,1050105,4800,水患相關傳染病防治計畫,10007
彰化縣衛生局,1050105,36000,腸病毒防治計畫,10007
彰化縣衛生局,1050105,4800,腸道傳染病防治計畫,10007
彰化縣衛生局,1050105,256400,結核病防治,10007
彰化縣衛生局,1050105,600000,愛滋病及性病防治,10007
彰化縣衛生局,1050105,16000,醫院感染管制品質提升計畫,10007
福建省金門縣衛生局,1050105,25000,結核病防治,09020
福建省金門縣衛生局,1050105,30000,愛滋病及性病防治,09020
福建省金門縣衛生局,1050105,17597,腸病毒防治計畫,09020
福建省金門縣衛生局,1050105,25000,全國傳染病檢體採檢送驗品質管理工作,09020
福建省金門縣衛生局,1050105,20000,病毒性肝炎防治計畫,09020
福建省連江縣衛生局,1050105,16000,病毒性肝炎防治計畫,09007
福建省連江縣衛生局,1050105,19854,全國傳染病檢體採檢送驗品質管理工作,09007
福建省連江縣衛生局,1050105,4000,水患相關傳染病防治計畫,09007
福建省連江縣衛生局,1050105,4000,人畜共通傳染病防治計畫,09007
福建省連江縣衛生局,1050105,20000,腸病毒防治計畫,09007
福建省連江縣衛生局,1050105,16000,腸道傳染病防治計畫,09007
福建省連江縣衛生局,1050105,40000,愛滋病及性病防治,09007
福建省連江縣衛生局,1050105,236000,結核病防治,09007
福建省連江縣衛生局,1050105,8000,醫院感染管制品質提升計畫,09007
臺中市政府衛生局,1050105,4800,人畜共通傳染病防治計畫,66000
臺中市政府衛生局,1050105,92400,醫院感染管制品質提升計畫,66000
臺中市政府衛生局,1050105,1600000,愛滋病及性病防治,66000
臺中市政府衛生局,1050105,282400,結核病防治,66000
臺中市政府衛生局,1050105,19200,腸道傳染病防治計畫,66000
臺中市政府衛生局,1050105,32000,腸病毒防治計畫,66000
臺中市政府衛生局,1050105,4800,水患相關傳染病防治計畫,66000
臺中市政府衛生局,1050105,92066,全國傳染病檢體採檢送驗品質管理工作,66000
臺東縣衛生局,1050105,78968,全國傳染病檢體採檢送驗品質管理工作,10014
臺東縣衛生局,1050105,19200,病毒性肝炎防治計畫,10014
臺東縣衛生局,1050105,4800,人畜共通傳染病防治計畫,10014
臺東縣衛生局,1050105,4800,水患相關傳染病防治計畫,10014
臺東縣衛生局,1050105,32000,腸病毒防治計畫,10014
臺東縣衛生局,1050105,19200,腸道傳染病防治計畫,10014
臺東縣衛生局,1050105,311010,結核病防治,10014
臺東縣衛生局,1050105,265390,愛滋病及性病防治,10014
臺東縣衛生局,1050105,80000,社區創意計畫,10014
臺東縣衛生局,1050105,192000,登革熱等病媒傳染病防治計畫,10014
臺南市政府衛生局,1050105,80000,社區創意計畫,67000
臺南市政府衛生局,1050105,2432000,登革熱等病媒傳染病防治計畫,67000
臺南市政府衛生局,1050105,4800,人畜共通傳染病防治計畫,67000
臺南市政府衛生局,1050105,1600000,愛滋病及性病防治,67000
臺南市政府衛生局,1050105,320800,結核病防治,67000
臺南市政府衛生局,1050105,19200,腸道傳染病防治計畫,67000
臺南市政府衛生局,1050105,77000,腸病毒防治計畫,67000
臺南市政府衛生局,1050105,19200,病毒性肝炎防治計畫,67000
臺南市政府衛生局,1050105,4800,水患相關傳染病防治計畫,67000
臺南市政府衛生局,1050105,145171,全國傳染病檢體採檢送驗品質管理工作,67000
澎湖縣政府衛生局,1050105,32023,全國傳染病檢體採檢送驗品質管理工作,10016
澎湖縣政府衛生局,1050105,16000,病毒性肝炎防治計畫,10016
澎湖縣政府衛生局,1050105,4000,水患相關傳染病防治計畫,10016
澎湖縣政府衛生局,1050105,4000,人畜共通傳染病防治計畫,10016
澎湖縣政府衛生局,1050105,16000,腸道傳染病防治計畫,10016
澎湖縣政府衛生局,1050105,32000,腸病毒防治計畫,10016
澎湖縣政府衛生局,1050105,80000,愛滋病及性病防治,10016
澎湖縣政府衛生局,1050105,136000,結核病防治,10016
澎湖縣政府衛生局,1050105,12000,醫院感染管制品質提升計畫,10016
澎湖縣政府衛生局,1050105,244000,登革熱等病媒傳染病防治計畫,10016
屏東縣政府衛生局,1050322,3947420,辦理屏東縣105年加強病媒蚊監測工作計畫,10013
