受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
個人,1100122,133231,110年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1100122,14336,110年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1100122,123706,110年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1100122,25450,疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1100127,20000000,110年藥癮愛滋個案替代治療計畫(醫療費用),
個人,1100201,10000000,性病及藥癮者愛滋篩檢費用,
個人,1100202,181040,110年愛滋病指定醫事機構服務品質提升計畫,
個人,1100202,23000000,孕婦全面愛滋篩檢,
個人,1100208,860000000,109與110年愛滋醫療費用及欠款,
個人,1100209,87011250,110年委託健保署代辦公務預算支付結核病等醫療費用,
個人,1100226,96096,抗結核用藥RH及RHZ可溶錠,
個人,1100309,153600,110年愛滋匿名篩檢服務拓點計畫,
個人,1100122,238787,本署退休人員(聘任人員)109年度優惠存款差額利息歸墊 ,
個人,1100118,176000,110年致贈退休人員及在職亡故同仁之遺族三節慰問金(春節),
個人,1100118,232000,退職工友(含遺眷)三節慰問金(春節),
