受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
臺中榮民總醫院,1110101,1299604,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,66000
臺北市立聯合醫院林森中醫昆明院區,1110101,1935208,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,63000
臺北榮民總醫院,1110101,1259338,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,63000
衛生福利部桃園醫院,1110101,615898,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,68000
衛生福利部樂生療養院,1110101,100000,111年度補助醫院辦理漢生病個案確診及治療計畫,65000
疫苗基金,1110117,228000000,111年國庫撥補款,63000
中山醫學大學附設醫院,1110101,46000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,66000
天主教若瑟醫療財團法人若瑟醫院,1110101,6000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,10009
天主教靈醫會醫療財團法人羅東聖母醫院,1110101,2500,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,10002
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1110101,50000,111年度補助醫院辦理漢生病個案確診及治療計畫,63000
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1110101,20000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,63000
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1110101,25000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,10018
光宇學校財團法人元培醫事科技大學,1110101,10000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,10018
佛教慈濟醫療財團法人台北慈濟醫院,1110101,15000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,65000
奇美醫療財團法人奇美醫院,1110101,30000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,67000
財團法人台灣紅絲帶基金會,1110101,1080000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
財團法人台灣關愛基金會,1110101,1176000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
財團法人杏陵醫學基金會,1110101,400000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
財團法人私立高雄醫學大學附設中和紀念醫院,1110101,35000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,64000
財團法人護理人員愛滋病防治基金會,1110101,225000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
崇右學校財團法人崇右影藝科技大學,1110101,10000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,10017
彰化基督教醫療財團法人員林基督教醫院,1110101,35000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,10007
彰化基督教醫療財團法人彰化基督教醫院,1110101,40000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,10007
戴德森醫療財團法人嘉義基督教醫院,1110101,15000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,10020
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1110101,65000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,65000
中華醫事科技大學,1110101,20000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,67000
世界和平婦女會台灣總會,1110101,80000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
台灣年輕藥師協會,1110101,140000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
台灣愛滋病學會,1110101,408000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人中華民國愛滋感染者權益促進會,1110101,255000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台北市日日春關懷互助協會,1110101,200000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣世界快樂聯盟,1110101,16000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,10013
社團法人台灣曾心為你社會服務協會,1110101,70000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,64000
社團法人台灣愛之希望協會,1110101,416000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,64000
社團法人台灣愛滋病護理學會,1110101,558400,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣新滋識同盟,1110101,300000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,65000
社團法人台灣跨虹者權益促進協會,1110101,160000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣露德協會,1110101,668800,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人桃園市藥師公會,1110101,75000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,68000
社團法人高雄市藥師公會,1110101,58000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,64000
高雄市立大同醫院(委託財團法人私立高雄醫學大學附設中和紀念醫院經營),1110101,10000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,64000
維尚泌尿科診所,1110101,9000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,63000
臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理,1110101,40000,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,63000
臺北市藥師公會,1110101,75000,111年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
個人,1110101,54240000,111年建構抗藥性結核病醫療照護體系,
個人,1110101,40610660,111年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,
個人,1110101,524100,111年補助臺南市政府衛生局配置保全人員,
個人,1110101,3149145,111年矯正機關潛伏結核感染篩檢與治療計畫,
個人,1110110,192980000,111年度結核病及漢生病直接觀察治療都治執行計畫,
個人,1110111,5009385,111年愛滋病指定醫事機構服務品質提升計畫,
個人,1110111,504940,111年愛滋病指定醫事機構服務品質提升計畫,
個人,1110111,4514430,111年愛滋病指定醫事機構服務品質提升計畫,
個人,1110112,2010060,111年愛滋病指定醫事機構服務品質提升計畫,
個人,1110117,8612917,111年愛滋病指定醫事機構服務品質提升計畫,
個人,1110117,144000,111年愛滋匿名篩檢服務拓點計畫,
個人,1110118,4087900,111年愛滋病指定醫事機構服務品質提升計畫,
個人,1110119,92317,111年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1110119,37000,111年疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1110126,80054,111年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1110126,25270,111年疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1110210,22500000,111年孕婦全面愛滋篩檢,
個人,1110211,700000000,支付愛滋醫療費用,
個人,1110211,10000000,性病、急性病毒性肝炎或藥癮病患全面篩檢愛滋病毒計畫,
個人,1110214,48888,111年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1110214,93023500,111年委託健保署代辦公務預算支付結核病等醫療費用,
個人,1110214,5000,111年疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1110215,110297,111年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1110215,17500000,藥癮愛滋個案替代治療計畫,
個人,1110221,2765250,111年度愛滋抗原/抗體複合型快速篩檢試劑採購,
個人,1110302,22055,111年因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1110308,7699,110年矯正機關潛伏結核感染檢驗及治療計畫屏東監獄鄭姓收容人住院及就醫掛號費用。,
個人,1110314,3052,補助感染愛滋之藥害病患全民健保自付保費(110年下半年及111年上半年),
個人,1110120,207067,本署退休人員(聘任人員)110年度優惠存款差額利息歸墊,
個人,1110110,226000,職工(含遺眷)111年春節慰問金,
個人,1110112,172000,111年春節慰問金,
