受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
國立臺灣大學醫學院附設醫院新竹臺大分院生醫醫院竹東院區,1130101,2275000,113年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10004
國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,1130101,740000,113年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10004
國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,1130216,240000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10004
國立臺灣大學醫學院附設醫院新竹臺大分院,1130101,20092,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10004
國軍高雄總醫院左營分院附設民眾診療服務處,1130101,3535000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,64000
連江縣立醫院,1130101,106000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,09007
連江縣立醫院,1130101,790000,113年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,09007
新北市立聯合醫院三重院區,1130101,148450,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,65000
新北市立聯合醫院三重院區,1130101,1230000,113年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,65000
臺中榮民總醫院,1130101,9000000,113年度補助醫院辦理漢生病個案確診及治療計畫,10019
臺中榮民總醫院,1130216,100000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10019
臺中榮民總醫院埔里分院,1130101,12000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10019
臺中榮民總醫院嘉義分院,1130101,295000,113年度愛滋病指定醫事機構整合式服務計畫,10020
臺北市立聯合醫院和平院區,1130101,6000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,63000
臺北市立聯合醫院婦幼院區,1130101,2940000,113年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,63000
臺北榮民總醫院玉里分院,1130101,5200000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10015
臺北榮民總醫院臺東分院,1130101,66000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10014
衛生福利部花蓮醫院,1130101,48000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10015
衛生福利部花蓮醫院,1130101,1200000,113年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10015
衛生福利部金門醫院,1130101,1400000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,09020
衛生福利部金門醫院,1130216,790000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,09020
衛生福利部南投醫院,1130101,9000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10008
衛生福利部南投醫院,1130101,61000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10008
衛生福利部南投醫院,1130216,1245000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10008
衛生福利部屏東醫院,1130101,22000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
衛生福利部屏東醫院,1130101,119000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10013
衛生福利部恆春旅遊醫院,1130101,2325000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
衛生福利部苗栗醫院,1130101,118000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10005
衛生福利部苗栗醫院,1130101,1260000,113年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10005
衛生福利部苗栗醫院,1130216,1300000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10005
衛生福利部桃園醫院,1130216,17000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,68000
衛生福利部桃園醫院新屋分院,1130101,21000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,68000
衛生福利部基隆醫院,1130101,1245000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10017
衛生福利部基隆醫院,1130101,790000,113年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10017
衛生福利部嘉義醫院,1130101,900000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10020
衛生福利部嘉義醫院,1130101,1760000,113年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10020
衛生福利部彰化醫院,1130101,360000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10007
衛生福利部彰化醫院,1130101,1230000,113年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10007
衛生福利部彰化醫院,1130216,5462100,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10007
衛生福利部旗山醫院,1130101,22000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,64000
衛生福利部臺中醫院,1130101,99000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10019
衛生福利部臺中醫院,1130101,1200000,113年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10019
衛生福利部臺東醫院,1130101,2630000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10014
衛生福利部臺東醫院,1130101,90000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10014
衛生福利部臺南醫院,1130101,700000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10021
衛生福利部臺南醫院,1130101,2325000,113年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10021
衛生福利部樂生療養院,1130101,900000,113年度補助醫院辦理漢生病個案確診及治療計畫,65000
衛生福利部豐原醫院,1130101,100000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10019
公務人員退休撫卹基金管理局,1130424,130000,本署聘任人員111年度調降退休所得節省經費挹注退撫基金,63000
天主教靈醫會醫療財團法人羅東聖母醫院,1130101,497070,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10002
醫療財團法人羅許基金會羅東博愛醫院,1130101,110000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10002
佛教慈濟醫療財團法人玉里慈濟醫院,1130101,85000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10015
佛教慈濟醫療財團法人花蓮慈濟醫院,1130101,132000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10015
水里社區基督聯合診所,1130101,90000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10008
竹山秀傳醫療社團法人竹山秀傳醫院,1130101,82000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10008
佑民醫療社團法人佑民醫院,1130101,127000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10008
埔基醫療財團法人埔里基督教醫院,1130101,57000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10008
彰化基督教醫療財團法人南投基督教醫院,1130101,200000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10008
大新醫院,1130101,193000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
安泰醫療社團法人安泰醫院,1130101,123000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
安泰醫療社團法人潮州安泰醫院,1130101,131000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
枋寮醫療社團法人枋寮醫院,1130101,52000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
南門醫療社團法人南門醫院,1130101,185000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
屏基醫療財團法人屏東基督教醫院,1130101,109000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
茂隆骨科醫院,1130101,191000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
輔英科技大學附設醫院,1130101,69000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
寶建醫療社團法人寶建醫院,1130101,82000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10013
大千綜合醫院,1130101,119000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10005
大順醫院,1130101,56000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10005
沙爾德聖保祿修女會醫療財團法人聖保祿醫院,1130101,42000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,68000
長庚醫療財團法人林口長庚紀念醫院,1130101,127000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,68000
財團法人私立高雄醫學大學附設中和紀念醫院,1130101,170000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,64000
高雄市立大同醫院（委託財團法人私立高雄醫學大學經營）,1130101,151000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,64000
高雄市立小港醫院(委託財團法人私立高雄醫學大學經營),1130101,56000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,64000
天主教耕莘醫療財團法人耕莘醫院,1130101,53000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,65000
佛教慈濟醫療財團法人台北慈濟醫院,1130101,130000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,65000
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1130101,55000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10018
竹信醫院,1130101,171000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10004
天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,1130101,230000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10020
陽明醫院,1130101,100000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10020
戴德森醫療財團法人嘉義基督教醫院,1130101,126000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10020
中山醫學大學附設醫院,1130101,131000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10019
中國醫藥大學附設醫院,1130101,43000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10019
東勢區農會附設農民醫院,1130101,122000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10019
童綜合醫療社團法人童綜合醫院,1130101,105000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10019
台灣基督長老教會馬偕醫療財團法人台東馬偕紀念醫院,1130101,48000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10014
佛教慈濟醫療財團法人關山慈濟醫院,1130101,128000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10014
東基醫療財團法人台東基督教醫院,1130101,55000,113年度山地原鄉合作院所胸部X光篩檢補助計畫,10014
佛教慈濟醫療財團法人大林慈濟醫院,1130101,69000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10010
長庚醫療財團法人嘉義長庚紀念醫院,1130101,540000,113年度傳染病防治醫療網應變醫院負壓隔離病房維護費補助,10010
欣悦藥局,1130101,660000,113年度愛滋病指定醫事機構整合式服務計畫,10002
泰山藥局,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,10002
惠登藥師藥局,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,10002
健安藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10015
竹山秀傳醫療社團法人竹山秀傳醫院,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,10008
埔基醫療財團法人埔里基督教醫院,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10008
人和藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10013
家安藥師藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10013
心惠聯合藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10005
米樂中西健保藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10005
聯合藥師藥局,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,10005
懷山中西藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10005
懷生中西藥局,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,10005
懷慶中西藥局,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,10005
柏愛藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,68000
敏盛綜合醫院,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,68000
萬壽辰安藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,68000
人和藥局,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,64000
未來診所,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,64000
高雄市立大同醫院（委託財團法人私立高雄醫學大學經營）,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,64000
健仁醫院,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,64000
大同瑞安藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10009
天文大藥局,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,65000
天康大藥局(新北市),1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,65000
出雲藥局,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,65000
有新藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,65000
柏愛藥局(新北市),1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,65000
皇誼藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,65000
康妍藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10018
東元醫療社團法人東元綜合醫院,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10004
福興瑞安藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10010
日信藥局員林店,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,10007
彰化基督教醫療財團法人彰化基督教醫院,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10007
美日藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10019
睦林藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10019
德安藥局,1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,10019
天養藥局,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,63000
柏愛藥局(臺北市),1130101,16000,113年度愛滋病指定醫事機構整合式服務計畫,63000
台灣基督長老教會馬偕醫療財團法人台東馬偕紀念醫院,1130101,6000,113年度愛滋病指定醫事機構整合式服務計畫,10014
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1130101,6000,113年度補助醫院辦理漢生病個案確診及治療計畫,63000
佛教慈濟醫療財團法人花蓮慈濟醫院,1130101,100000,113年傳染病防治醫療網支援合作醫院補(捐)助行政作業款,10015
長庚醫療財團法人林口長庚紀念醫院,1130101,860000,113年傳染病防治醫療網支援合作醫院補(捐)助行政作業款,68000
中國醫藥大學附設醫院,1130101,1340000,113年傳染病防治醫療網支援合作醫院補(捐)助行政作業款,10019
社團法人台灣世界快樂聯盟,1130101,1020000,113年補助民間團體辦理愛滋防治計畫,10013
社團法人台灣愛之希望協會,1130101,45000,113年補助民間團體辦理愛滋防治計畫,64000
社團法人台灣新滋識同盟,1130101,612500,113年補助民間團體辦理愛滋防治計畫,65000
社團法人中華民國台灣懷愛協會,1130101,300000,113年補助民間團體辦理愛滋防治計畫,10019
世界和平婦女會台灣總會,1130101,435000,113年補助民間團體辦理愛滋防治計畫,63000
台灣同志運動發展協會,1130101,80000,113年補助民間團體辦理愛滋防治計畫,63000
台灣年輕藥師協會,1130101,300000,113年補助民間團體辦理愛滋防治計畫,63000
台灣愛滋病學會,1130101,165000,113年補助民間團體辦理愛滋防治計畫,63000
台灣預防醫學學會,1130101,430000,113年補助民間團體辦理愛滋防治計畫,63000
社團法人中華民國愛滋感染者權益促進會,1130101,852500,113年補助民間團體辦理愛滋防治計畫,63000
社團法人台北市日日春關懷互助協會,1130101,150000,113年補助民間團體辦理愛滋防治計畫,63000
社團法人台灣愛滋病護理學會,1130101,200000,113年補助民間團體辦理愛滋防治計畫,63000
社團法人台灣跨虹者權益促進協會,1130101,1220000,113年補助民間團體辦理愛滋防治計畫,63000
社團法人台灣露德協會,1130101,315000,113年補助民間團體辦理愛滋防治計畫,63000
社團法人臺灣愛加一協會,1130101,1069000,113年補助民間團體辦理愛滋防治計畫,63000
財團法人台灣紅絲帶基金會,1130101,115000,113年補助民間團體辦理愛滋防治計畫,63000
財團法人台灣關愛基金會,1130101,1455000,113年補助民間團體辦理愛滋防治計畫,63000
財團法人杏陵醫學基金會,1130101,1195000,113年補助民間團體辦理愛滋防治計畫,63000
財團法人護理人員愛滋病防治基金會,1130101,520000,113年補助民間團體辦理愛滋防治計畫,63000
醫療機構,1130101,171000,因應113年農曆春節呼吸道感染症疫情特別門診開設獎勵計畫,
社團法人臺灣兒科醫學會,1130109,14000000,腸病毒、新冠肺炎(COVID-19)臨床處置及疫苗接種教育訓練計畫,63000
佛教慈濟醫療財團法人台北慈濟醫院,1130124,300000,113年感染管制與抗生素管理卓越計畫補捐助案,65000
中山醫學大學附設醫院,1130124,1130120,113年感染管制與抗生素管理卓越計畫補捐助案,10019
社區藥局,1130206,1098489,社區藥局COVID-19口服抗病毒藥物藥事服務獎勵專案,
醫療財團法人羅許基金會羅東博愛醫院,1130216,86987400,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10002
佛教慈濟醫療財團法人花蓮慈濟醫院,1130216,9000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10015
埔基醫療財團法人埔里基督教醫院,1130216,21000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10008
安泰醫療社團法人安泰醫院,1130216,23000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10013
屏基醫療財團法人屏東基督教醫院,1130216,22000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10013
輔英科技大學附設醫院,1130216,21000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10013
大千綜合醫院,1130216,11960,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10005
為恭醫療財團法人為恭紀念醫院,1130216,22000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10005
敏盛綜合醫院,1130216,12000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,68000
長庚醫療財團法人高雄長庚紀念醫院,1130216,18000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,64000
財團法人私立高雄醫學大學附設中和紀念醫院,1130216,23000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,64000
義大醫療財團法人義大醫院,1130216,22000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,64000
天主教若瑟醫療財團法人若瑟醫院,1130216,8500,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10009
輔仁大學學校財團法人輔仁大學附設醫院,1130216,22000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,65000
衛生福利部雙和醫院(委託臺北醫學大學興建經營),1130216,20000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,65000
新竹市立馬偕兒童醫院(委託台灣基督長老教會馬偕醫療財團法人興建經營),1130216,16000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10018
東元醫療社團法人東元綜合醫院,1130216,21000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10004
天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,1130216,18500,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10020
戴德森醫療財團法人嘉義基督教醫院,1130216,20000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10020
佛教慈濟醫療財團法人大林慈濟醫院,1130216,13000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10010
長庚醫療財團法人嘉義長庚紀念醫院,1130216,19000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10010
秀傳醫療社團法人秀傳紀念醫院,1130216,20000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10007
彰化基督教醫療財團法人彰化基督教兒童醫院,1130216,16000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10007
中山醫學大學附設醫院,1130216,21000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10019
中國醫藥大學兒童醫院,1130216,17000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10019
光田醫療社團法人光田綜合醫院,1130216,22000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10019
光田醫療社團法人光田綜合醫院大甲分院,1130216,22000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10019
林新醫療社團法人林新醫院,1130216,22000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10019
童綜合醫療社團法人童綜合醫院,1130216,21000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10019
澄清綜合醫院中港分院,1130216,22000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10019
臺北市立萬芳醫院-委託臺北醫學大學辦理,1130216,17000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,63000
奇美醫療財團法人奇美醫院,1130216,19000,113年補助腸病毒重症責任醫院辦理醫護人員教育訓練,10021
中華民國醫師公會全國聯合會,1130520,17000,113年登革熱、屈公病與腸病毒之醫事人員教育訓練,63000
財團法人台灣紅絲帶基金會,1130627,28000,113年度補（捐）助民間團體辦理急性病毒性肝炎防治衛生教育,63000
財團法人肝病防治學術基金會,1130627,100000,113年度補（捐）助民間團體辦理急性病毒性肝炎防治衛生教育,63000
財團法人兒童肝膽疾病防治基金會,1130627,100000,113年度補（捐）助民間團體辦理急性病毒性肝炎防治衛生教育,63000
台灣婦產科醫學會,1130909,100000,113年度補（捐）助民間團體辦理「醫療院所透析單位B、C型肝炎防治」及「孕產婦B、C型肝炎等傳染病防治」教育訓練案,63000
臺灣腎臟護理學會,1130909,200000,113年度補（捐）助民間團體辦理「醫療院所透析單位B、C型肝炎防治」及「孕產婦B、C型肝炎等傳染病防治」教育訓練案,63000
個人,1121120,100000,113年度公費抗結核藥品levofloxacin(750mg),
個人,1121215,896000,113年抗結核公費藥品Levofloxacin 500mg,
個人,1130101,120000,113年三麻一風監視調查作業之確定病例通報獎金,
個人,1130101,135000,113年公費藥品Streptomycin 1gm(SM),
個人,1130101,52000,113年孕婦全面愛滋篩檢,
個人,1130101,43514000,113年因執行職務意外暴露愛滋病毒後預防性投藥(oPEP)補助費用,
個人,1130101,2126151,113年非愛滋指定醫事機構愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,
個人,1130101,36496400,113年度結核病及漢生病直接觀察治療都治執行計畫,
個人,1130101,421767862,113年度愛滋病指定醫事機構整合式服務計畫,
個人,1130101,267745839,113年建構抗藥性結核病醫療照護體系補助計畫案,
個人,1130101,204650000,113年結核醫療費用,
個人,1130101,70000000,113年愛滋醫療費用,
個人,1130101,500000000,113年疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1130101,1700000,113年潛伏結核感染治療藥品,
個人,1130101,8366800,性病、急性病毒性肝炎或藥癮病患全面篩檢愛滋病毒計畫,
個人,1130101,21154000,發給居家隔離補償金,
個人,1130101,473049000,藥癮愛滋個案替代治療計畫,
個人,1130101,35000000,嚴重特殊傳染性肺炎隔離治療費用,
個人,1130110,149760000,113年致贈退休人員及在職亡故同仁之遺族三節慰問金(春節),
個人,1130111,218000,113年愛滋匿名篩檢服務拓點計畫,
個人,1130116,3543200,退職工友（含遺眷）113年春節慰問金,
個人,1130125,236000,本署退休人員(聘任人員)112年度優惠存款差額利息歸墊,
個人,1130308,196254,113年抗結核藥物amikacin 250mg,
