受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
臺北市立聯合醫院,1120101,6000,112年愛滋病指定醫事機構服務品質提升計畫,63000
衛生福利部樂生療養院,1120101,100000,112年度補助醫院辦理漢生病個案確診及治療計畫,65000
疫苗基金,1120104,768000000,112年疫苗基金國庫撥補款,63000
三軍總醫院澎湖分院附設民眾診療服務處,1120316,10000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10016
高雄榮民總醫院,1120316,27800,補助112年腸病毒責任醫院辦理醫護人員教育訓練,64000
國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,1120316,17028,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10018
臺中榮民總醫院,1120316,11349,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10019
衛生福利部金門醫院,1120316,7000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,09020
衛生福利部南投醫院,1120316,16875,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10008
衛生福利部苗栗醫院,1120316,5800,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10005
衛生福利部桃園醫院,1120316,19495,補助112年腸病毒責任醫院辦理醫護人員教育訓練,68000
衛生福利部雙和醫院(委託臺北醫學大學興建經營),1120316,13000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,65000
高雄市立民生醫院,1120321,2660000,112年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,64000
國立陽明交通大學附設醫院,1120321,2405650,112年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10002
國立臺灣大學醫學院附設醫院新竹臺大分院生醫醫院竹東院區,1120321,500000,112年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10004
連江縣立醫院,1120321,1920000,112年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,09007
衛生福利部苗栗醫院,1120321,250000,112年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10005
衛生福利部嘉義醫院,1120321,2478330,112年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10020
衛生福利部彰化醫院,1120321,4840000,112年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10007
衛生福利部臺中醫院,1120321,4071125,112年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10019
衛生福利部臺東醫院,1120321,96000,112年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10014
衛生福利部臺南醫院,1120321,725000,112年傳染病防治醫療網應變醫院強化負壓隔離病房硬體結構/設備案,10021
三軍總醫院附設民眾診療服務處,1120324,571168,112年感染管制與抗生素管理卓越計畫,63000
國立成功大學醫學院附設醫院,1120410,950000,112年傳染病防治醫療網支援合作醫院行政作業款,10021
國立臺灣大學醫學院附設醫院,1120410,950000,112年傳染病防治醫療網支援合作醫院行政作業款,63000
三軍總醫院澎湖分院附設民眾診療服務處,1120417,790000,112年度傳染病防治醫療網應變醫院病房維護費,10016
高雄市立民生醫院,1120417,3182500,112年度傳染病防治醫療網應變醫院病房維護費,64000
國立成功大學醫學院附設醫院斗六分院,1120417,663300,112年度傳染病防治醫療網應變醫院病房維護費,10009
國立陽明交通大學附設醫院,1120417,2115000,112年度傳染病防治醫療網應變醫院病房維護費,10002
國立臺灣大學醫學院附設醫院雲林分院,1120417,2653200,112年度傳染病防治醫療網應變醫院病房維護費,10009
國立臺灣大學醫學院附設醫院新竹臺大分院生醫醫院竹北院區,1120417,1620000,112年度傳染病防治醫療網應變醫院病房維護費,10004
國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,1120417,3283000,112年度傳染病防治醫療網應變醫院病房維護費,10018
連江縣立醫院,1120417,790000,112年度傳染病防治醫療網應變醫院病房維護費,09007
新北市立聯合醫院三重院區,1120417,1859750,112年度傳染病防治醫療網應變醫院病房維護費,65000
臺北市立聯合醫院和平院區,1120417,3283000,112年度傳染病防治醫療網應變醫院病房維護費,63000
衛生福利部花蓮醫院,1120417,1600000,112年度傳染病防治醫療網應變醫院病房維護費,10015
衛生福利部金門醫院,1120417,790000,112年度傳染病防治醫療網應變醫院病房維護費,09020
衛生福利部南投醫院,1120417,1660000,112年度傳染病防治醫療網應變醫院病房維護費,10008
衛生福利部屏東醫院,1120417,2115000,112年度傳染病防治醫療網應變醫院病房維護費,10013
衛生福利部苗栗醫院,1120417,1670000,112年度傳染病防治醫療網應變醫院病房維護費,10005
衛生福利部桃園醫院新屋分院,1120417,1913500,112年度傳染病防治醫療網應變醫院病房維護費,68000
衛生福利部基隆醫院,1120417,790000,112年度傳染病防治醫療網應變醫院病房維護費,10017
衛生福利部嘉義醫院,1120417,1620000,112年度傳染病防治醫療網應變醫院病房維護費,10020
衛生福利部彰化醫院,1120417,2185500,112年度傳染病防治醫療網應變醫院病房維護費,10007
衛生福利部臺中醫院,1120417,2115000,112年度傳染病防治醫療網應變醫院病房維護費,10019
衛生福利部臺東醫院,1120417,750000,112年度傳染病防治醫療網應變醫院病房維護費,10014
衛生福利部臺南醫院,1120417,3182500,112年度傳染病防治醫療網應變醫院病房維護費,10021
三.對公保軍保退撫基金之補助及挹注,,467700,,
衛生福利部,1120419,467700,本署聘任人員110年度調降退休所得節省經費挹注退撫基金,63000
四.公費就養及醫療補助,,0,,
五.社會保險負擔,,0,,
六.對國內團體之捐助,,14634310,,
1.財團法人,,9125599,,
(1)基金捐助,,0,,
(2)計畫捐助,,9125599,,
台灣基督長老教會馬偕醫療財團法人台東馬偕紀念醫院,1120101,6000,112年愛滋病指定醫事機構服務品質提升計畫,10014
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1120101,50000,112年度補助醫院辦理漢生病個案確診及治療計畫,63000
財團法人台灣紅絲帶基金會,1120101,1000000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
財團法人台灣關愛基金會,1120101,1036000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
財團法人杏陵醫學基金會,1120101,414000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
財團法人護理人員愛滋病防治基金會,1120101,110000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
彰化基督教醫療財團法人彰化基督教醫院,1120101,6000,112年愛滋病指定醫事機構服務品質提升計畫,10007
醫療財團法人台灣血液基金會,1120101,75650,指定機構辦理新冠病毒血清抗體監視系統之提供指定檢體補助費,63000
財團法人台灣肝臟研究暨教育基金會,1120212,300000,2023年亞太肝臟研究學會32nd Conference of the Asian Pacific Association for the Study of the Liver(2023APASL Annual Meeting),63000
中山醫學大學附設醫院,1120316,16000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10019
中國醫藥大學兒童醫院,1120316,19700,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10019
天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,1120316,25119,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10020
天主教若瑟醫療財團法人若瑟醫院,1120316,26950,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10009
台灣基督長老教會馬偕醫療財團法人馬偕兒童醫院,1120316,10013,補助112年腸病毒責任醫院辦理醫護人員教育訓練,63000
光田醫療社團法人光田綜合醫院大甲分院,1120316,27000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10019
佛教慈濟醫療財團法人大林慈濟醫院,1120316,17000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10010
佛教慈濟醫療財團法人花蓮慈濟醫院,1120316,16200,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10015
奇美醫療財團法人奇美醫院,1120316,12610,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10021
長庚醫療財團法人高雄長庚紀念醫院,1120316,28000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,64000
屏基醫療財團法人屏東基督教醫院,1120316,24300,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10013
為恭醫療財團法人為恭紀念醫院,1120316,10922,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10005
埔基醫療財團法人埔里基督教醫院,1120316,26000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10008
財團法人私立高雄醫學大學附設中和紀念醫院,1120316,27000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,64000
新竹市立馬偕兒童醫院(委託台灣基督長老教會馬偕醫療財團法人興建經營),1120316,27000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10018
義大醫療財團法人義大醫院,1120316,4900,補助112年腸病毒責任醫院辦理醫護人員教育訓練,64000
彰化基督教醫療財團法人彰化基督教兒童醫院,1120316,19999,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10007
臺灣基督教門諾會醫療財團法人門諾醫院,1120316,16986,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10015
戴德森醫療財團法人嘉義基督教醫院,1120316,12392,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10020
醫療財團法人羅許基金會羅東博愛醫院,1120316,8850,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10002
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1120324,571168,112年感染管制與抗生素管理卓越計畫,63000
佛教慈濟醫療財團法人花蓮慈濟醫院,1120324,517640,112年感染管制與抗生素管理卓越計畫,10015
中國醫藥大學附設醫院,1120410,800000,112年傳染病防治醫療網支援合作醫院行政作業款,10019
佛教慈濟醫療財團法人花蓮慈濟醫院,1120410,750000,112年傳染病防治醫療網支援合作醫院行政作業款,10015
長庚醫療財團法人林口長庚紀念醫院,1120410,900000,112年傳染病防治醫療網支援合作醫院行政作業款,68000
財團法人私立高雄醫學大學附設中和紀念醫院,1120410,800000,112年傳染病防治醫療網支援合作醫院行政作業款,64000
佛教慈濟醫療財團法人大林慈濟醫院,1120417,747000,112年度傳染病防治醫療網應變醫院病房維護費,10010
長庚醫療財團法人嘉義長庚紀念醫院,1120417,365200,112年度傳染病防治醫療網應變醫院病房維護費,10010
財團法人台灣紅絲帶基金會,1120825,100000,112年補助民間團體辦理急性病毒性肝炎防治衛生教育,63000
財團法人肝病防治學術基金會,1120825,100000,112年補助民間團體辦理急性病毒性肝炎防治衛生教育,63000
財團法人兒童肝膽疾病防治基金會,1120825,100000,112年補助民間團體辦理急性病毒性肝炎防治衛生教育,63000
2.其他團體,,5508711,,
人和藥局,1120101,6000,112年愛滋病指定醫事機構服務品質提升計畫,10013
人和藥局,1120101,6000,112年愛滋病指定醫事機構服務品質提升計畫,64000
日信藥局(彰化員林),1120101,16000,112年愛滋病指定醫事機構服務品質提升計畫,10007
世界和平婦女會台灣總會,1120101,80000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
台灣同志運動發展協會,1120101,100000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
台灣年輕藥師協會,1120101,100000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
台灣愛滋病學會,1120101,560000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
台灣預防醫學學會,1120101,134000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
未來診所,1120101,16000,112年愛滋病指定醫事機構服務品質提升計畫,64000
社團法人中華民國台灣懷愛協會,1120101,250000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,10019
社團法人中華民國愛滋感染者權益促進會,1120101,200000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
社團法人台北市日日春關懷互助協會,1120101,200000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣愛之希望協會,1120101,420000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,64000
社團法人台灣愛滋病護理學會,1120101,1136000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣新滋識同盟,1120101,280000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,65000
社團法人台灣跨虹者權益促進協會,1120101,360000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣露德協會,1120101,568000,112年補助民間團體暨大專校院辦理愛滋病防治工作計畫,63000
柏愛藥局(新北市),1120101,16000,112年愛滋病指定醫事機構服務品質提升計畫,65000
柏愛藥局(臺北市),1120101,6000,112年愛滋病指定醫事機構服務品質提升計畫,63000
皇誼藥局,1120101,16000,112年愛滋病指定醫事機構服務品質提升計畫,65000
家安藥師藥局,1120101,6000,112年愛滋病指定醫事機構服務品質提升計畫,10013
社團法人臺灣兒科醫學會,1120201,298005,112年本署補助民間團體辦理腸病毒、麻疹及德國麻疹防治與感染管制教育訓練計畫,63000
大千綜合醫院,1120316,23500,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10005
光田醫療社團法人光田綜合醫院,1120316,27000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10019
安泰醫療社團法人安泰醫院,1120316,28000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10013
秀傳醫療社團法人秀傳紀念醫院,1120316,13000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10007
東元醫療社團法人東元綜合醫院,1120316,16900,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10004
林新醫療社團法人林新醫院,1120316,27000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10019
敏盛綜合醫院,1120316,16000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,68000
童綜合醫療社團法人童綜合醫院,1120316,23800,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10019
輔英科技大學附設醫院,1120316,12940,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10013
澄清綜合醫院中港分院,1120316,18000,補助112年腸病毒責任醫院辦理醫護人員教育訓練,10019
中華民國藥師公會全國聯合會,1120512,350000,2023亞洲藥學會年會(FAPA2023),63000
中華民國醫師公會全國聯合會,1120522,28566,112年登革熱、屈公病與蜱媒傳染病之醫事人員教育訓練,63000
臺灣腎臟護理學會,1120828,150000,112年補助民間團體辦理醫療院所透析單位辦理急性病毒性B、C型肝炎防治教育訓練,63000
七.對外之捐助,,0,,
八.其他補助及捐助,,0,,
九.獎助,,34238833025,,
1.對學生之獎助,,0,,
2.對私校之獎助,,0,,
3.社會福利津貼及濟助,,31061378286,,
個人,1111105,174161000,112年建構抗藥性結核病醫療照護體系補助計畫,
個人,1111201,78002947,112年公費抗結核藥品,
個人,1111214,1090032,112年補助臺南市政府衛生局配置保全人員,
個人,1120101,8817900500,112年3月前醫事人員津貼及醫療機構獎勵費用,
個人,1120101,46000000,112年孕婦全面愛滋篩檢,
個人,1120101,21154000,112年性病、急性病毒性肝炎及藥癮患者全面篩檢愛滋病毒計畫,
個人,1120101,127973952,112年愛滋病指定醫事機構服務品質提升計畫,
個人,1120101,1794670,112年矯正機關潛伏結核感染檢驗與治療計畫,
個人,1120101,37000000,112年藥癮愛滋個案替代治療計畫,
個人,1120110,416857500,112年度結核病及漢生病直接觀察治療都治執行計畫,
個人,1120113,128000,112年度愛滋匿名篩檢服務拓點計畫,
個人,1120117,1134796,112年因執行職務意外暴露愛滋病毒後預防性投藥,
個人,1120117,336478,112年疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1120130,17560651498,112年本署委託衛生福利部中央健康保險署代辦支付嚴重特殊傳染性肺炎隔離治療費用,
個人,1120209,2133866,112年非愛滋指定醫事機構PrEP計畫,
個人,1120210,80000000,112年結核醫療費用,
個人,1120215,710000000,112年愛滋醫療費用,
個人,1120306,14034000,第1/2型愛滋病毒自我篩檢試劑採購案,
個人,1120315,344368,112年潛伏結合感染治療藥品isoniazid 300mg暨抗結核公費藥品RHZ/RH採購,
個人,1120321,2468867312,112年臺灣清冠一號公費藥品補助費用,
個人,1120322,480000,112年愛滋病毒快速確認檢驗之抗體免疫層析試劑組,
個人,1120327,498183655,發給接受隔離、檢疫者與其請假照顧之家屬防疫補償金等及撥付肺炎死亡喪葬慰問金,
個人,1120519,3426,補助感染愛滋之藥害病患全民健保自付保費,
個人,1120630,34286,112年補助愛滋孕婦剖腹產,
個人,1120707,3112000,112年愛滋抗原/抗體複合型快速篩檢試劑,
4.差額補貼,,202539,,
個人,1120116,202539,本署退休人員(聘任人員)111年度優惠存款差額利息歸墊,
5.損失及賠償,,0,,
6.獎勵及慰問,,3177252200,,
個人,1111223,164000,112年致贈退休人員及在職亡故同仁之遺族三節慰問金(春節),
個人,1111223,224000,112年退職工友(含遺眷)春節慰問金,
個人,1120101,39000,112年三麻一風監視調查作業之病例通報獎金,
個人,1120101,39200000,醫院春節期間開設COVID-19視訊門診及諮詢獎勵專案,63000
個人,1120306,2960000000,負壓隔離病房、專責病房醫護人員津貼,63000
個人,1120509,5000,茲卡病毒感染症病通報獎金,
個人,1120601,162000,112年致贈退休人員及在職亡故同仁之遺族三節慰問金(端午節),
個人,1120602,230000,退職工友（含遺眷）112年端午節慰問金   ,
個人,1120711,176731200,辦理衛生福利機構照顧護理人員及社會工作人員執行嚴重特殊傳染性肺炎防治工作著有績效者獎勵金經費,63000
個人,1120904,160000,112年致贈退休人員及在職亡故同仁之遺族三節慰問金(中秋節),
個人,1120904,234000,退職工友（含遺眷）112年中秋節慰問金,
個人,1120919,7500,屈公病通報獎金,
個人,1120919,95500,登革熱通報獎金,
