確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
002a,2008,20,桃園市,平鎮區,M,0,30~34,1,68000,68000100
002a,2008,28,新竹縣,新豐鄉,F,0,10~14,1,10004,10004060
002a,2008,28,新竹縣,新豐鄉,F,0,60~64,1,10004,10004060
002a,2008,29,台北市,士林區,F,1,55~59,1,63000,63000110
002a,2008,31,新北市,三重區,M,1,50~54,1,65000,65000020
002a,2008,31,新北市,板橋區,F,1,25~29,1,65000,65000010
002a,2008,34,台南市,北區,M,1,50~54,1,67000,67000340
002a,2008,41,高雄市,大社區,F,1,5~9,1,64000,64000160
002a,2008,41,新北市,林口區,M,1,15~19,1,65000,65000170
002a,2008,50,台北市,士林區,F,1,25~29,1,63000,63000110
002a,2009,4,台中市,北屯區,M,0,70+,1,66000,66000080
002a,2009,33,台北市,松山區,M,1,30~34,1,63000,63000010
002a,2009,42,台南市,安定區,F,1,30~34,1,67000,67000210
002a,2009,51,桃園市,八德區,F,1,30~34,1,68000,68000080
002a,2010,1,台中市,清水區,M,0,10~14,1,66000,66000120
002a,2010,4,台北市,中山區,M,1,20~24,1,63000,63000040
002a,2010,8,桃園市,中壢區,F,1,20~24,1,68000,68000020
002a,2010,25,桃園市,中壢區,F,1,35~39,1,68000,68000020
002a,2010,29,新北市,中和區,F,1,35~39,1,65000,65000030
002a,2010,29,新北市,八里區,F,1,45~49,1,65000,65000230
002a,2010,29,台中市,西區,F,1,25~29,1,66000,66000040
002a,2010,30,宜蘭縣,礁溪鄉,F,1,30~34,1,10002,10002050
002a,2010,30,台北市,信義區,F,1,35~39,1,63000,63000020
002a,2010,30,台北市,大安區,F,1,35~39,2,63000,63000030
002a,2010,30,台北市,萬華區,F,1,45~49,1,63000,63000070
002a,2010,30,台北市,萬華區,F,1,45~49,1,63000,63000071
002a,2010,30,台北市,萬華區,F,1,45~49,1,63000,63000072
002a,2010,40,台北市,士林區,F,1,50~54,1,63000,63000110
002a,2010,51,台中市,北區,F,1,55~59,1,66000,66000050
002a,2011,14,台南市,新營區,F,1,25~29,1,67000,67000010
002a,2011,19,高雄市,鼓山區,F,0,70+,1,64000,64000020
002a,2011,23,高雄市,新興區,F,1,30~34,1,64000,64000060
002a,2011,25,苗栗縣,大湖鄉,F,1,30~34,1,10005,10005080
002a,2011,28,彰化縣,二林鎮,F,1,20~24,1,10007,10007200
002a,2011,35,台北市,文山區,F,1,60~64,1,63000,63000080
002a,2011,35,台北市,文山區,F,1,60~64,1,63000,63000081
002a,2011,35,台北市,文山區,F,1,60~64,1,63000,63000082
002a,2012,9,台北市,文山區,F,1,30~34,1,63000,63000080
002a,2012,9,台北市,文山區,F,1,30~34,1,63000,63000081
002a,2012,9,台北市,文山區,F,1,30~34,1,63000,63000082
002a,2012,14,台北市,士林區,M,1,35~39,1,63000,63000110
002a,2012,15,新竹縣,湖口鄉,F,1,25~29,1,10004,10004050
002a,2012,15,高雄市,路竹區,F,1,30~34,1,64000,64000240
002a,2012,19,台北市,中山區,M,1,25~29,1,63000,63000040
002a,2012,23,新北市,中和區,M,1,50~54,1,65000,65000030
002a,2012,32,彰化縣,員林市,M,1,25~29,1,10007,10007100
002a,2012,33,桃園市,桃園區,M,0,40~44,1,68000,68000010
002a,2013,9,彰化縣,溪湖鎮,F,0,30~34,1,10007,10007110
002a,2013,13,新北市,新莊區,F,0,45~49,1,65000,65000050
002a,2013,14,台北市,大同區,F,0,70+,1,63000,63000060
002a,2013,15,台北市,士林區,F,0,25~29,1,63000,63000110
002a,2013,16,新北市,新莊區,F,0,35~39,1,65000,65000050
002a,2013,19,嘉義市,東區,F,0,50~54,1,10020,10020010
002a,2013,34,彰化縣,伸港鄉,F,0,50~54,1,10007,10007050
002a,2013,34,新北市,土城區,F,1,35~39,1,65000,65000130
002a,2014,3,宜蘭縣,羅東鎮,M,1,45~49,1,10002,10002020
002a,2014,7,台中市,西區,M,1,55~59,1,66000,66000040
002a,2014,11,桃園市,觀音區,F,1,50~54,1,68000,68000120
002a,2014,12,新北市,中和區,F,1,15~19,1,65000,65000030
002a,2014,15,台中市,神岡區,M,1,35~39,1,66000,66000160
002a,2014,15,台中市,西屯區,M,1,40~44,1,66000,66000060
002a,2014,41,彰化縣,芳苑鄉,F,1,15~19,1,10007,10007230
002a,2014,41,台中市,南區,M,1,25~29,1,66000,66000030
002a,2015,1,台北市,大安區,M,1,25~29,1,63000,63000030
002a,2015,34,彰化縣,北斗鎮,F,0,35~39,1,10007,10007190
002a,2015,43,新北市,三重區,M,1,30~34,1,65000,65000020
002a,2015,46,苗栗縣,南庄鄉,F,0,35~39,1,10005,10005110
002a,2016,22,新北市,永和區,M,1,35~39,1,65000,65000040
002a,2016,26,台北市,內湖區,F,0,35~39,1,63000,63000100
002a,2016,26,台北市,松山區,F,0,30~34,1,63000,63000010
002a,2016,28,台北市,大安區,F,0,40~44,1,63000,63000030
002a,2016,33,基隆市,信義區,F,1,45~49,1,10017,10017070
002a,2017,1,新北市,三峽區,F,1,50~54,1,65000,65000090
002a,2017,8,新北市,三重區,F,1,35~39,1,65000,65000020
002a,2017,21,台北市,大安區,M,1,25~29,1,63000,63000030
002a,2017,37,新北市,永和區,F,0,30~34,1,65000,65000040
002a,2017,41,桃園市,中壢區,M,1,30~34,1,68000,68000020
002a,2018,17,基隆市,安樂區,M,1,65~69,1,10017,10017060
002a,2018,22,台中市,大雅區,F,0,70+,1,66000,66000180
002a,2018,29,新竹市,北區,M,1,35~39,1,10018,10018020
002a,2018,29,新北市,中和區,M,1,15~19,1,65000,65000030
002a,2018,33,高雄市,小港區,M,1,55~59,1,64000,64000110
002a,2018,36,高雄市,鼓山區,F,1,40~44,1,64000,64000020
002a,2018,41,台北市,士林區,F,1,25~29,1,63000,63000110
002a,2018,45,台北市,北投區,F,1,25~29,1,63000,63000120
002a,2019,16,彰化縣,員林市,F,0,50~54,1,10007,10007100
002a,2019,16,彰化縣,員林市,M,1,55~59,1,10007,10007100
002a,2019,30,台中市,北屯區,M,1,25~29,1,66000,66000080
002a,2019,31,新北市,八里區,M,1,35~39,1,65000,65000230
002a,2019,31,新北市,新店區,F,1,20~24,1,65000,65000060
002a,2019,38,彰化縣,埔心鄉,F,1,35~39,1,10007,10007150
002a,2019,39,新北市,林口區,F,1,15~19,1,65000,65000170
002a,2019,51,台北市,大同區,F,0,35~39,1,63000,63000060
002a,2021,11,新北市,板橋區,F,1,30~34,1,65000,65000010
002a,2021,19,新竹縣,湖口鄉,F,0,2,1,10004,10004050
002a,2022,43,台北市,松山區,M,0,15~19,1,63000,63000010
002a,2022,43,高雄市,左營區,M,0,35~39,1,64000,64000030
002a,2022,43,高雄市,鼓山區,M,0,15~19,1,64000,64000020
002a,2022,44,桃園市,平鎮區,M,0,20~24,1,68000,68000100
002a,2022,46,台中市,東區,F,0,45~49,1,66000,66000020
002a,2022,47,新北市,五股區,F,0,10~14,1,65000,65000150
002a,2023,3,新北市,五股區,M,0,15~19,1,65000,65000150
002a,2023,13,桃園市,桃園區,F,0,40~44,1,68000,68000010
002a,2023,16,雲林縣,斗六市,M,0,20~24,1,10009,10009010
002a,2023,20,苗栗縣,通霄鎮,M,0,50~54,1,10005,10005030
002a,2023,26,台中市,豐原區,M,0,35~39,1,66000,66000090
002a,2023,27,台中市,豐原區,M,0,30~34,1,66000,66000090
002a,2023,29,桃園市,大園區,M,0,30~34,1,68000,68000060
002a,2023,30,桃園市,中壢區,M,0,25~29,1,68000,68000020
002a,2023,32,桃園市,中壢區,M,1,15~19,1,68000,68000020
002a,2023,35,桃園市,中壢區,M,0,20~24,1,68000,68000020
002a,2023,36,屏東縣,長治鄉,M,0,25~29,1,10013,10013060
002a,2023,37,台中市,南屯區,F,0,25~29,1,66000,66000070
002a,2023,40,嘉義縣,朴子市,M,0,35~39,1,10010,10010020
002a,2023,44,雲林縣,大埤鄉,F,0,20~24,1,10009,10009080
002a,2023,44,嘉義縣,大林鎮,F,0,15~19,1,10010,10010040
002a,2023,44,桃園市,桃園區,M,0,45~49,1,68000,68000010
002a,2023,45,彰化縣,二水鄉,F,0,40~44,1,10007,10007180
002a,2023,45,台南市,仁德區,M,0,20~24,1,67000,67000270
002a,2023,45,桃園市,中壢區,M,0,25~29,1,68000,68000020
002a,2023,46,宜蘭縣,大同鄉,M,0,20~24,1,10002,10002110
002a,2023,46,屏東縣,恆春鎮,F,0,25~29,1,10013,10013040
002a,2023,46,高雄市,苓雅區,M,0,15~19,1,64000,64000080
002a,2023,46,台中市,神岡區,F,0,25~29,1,66000,66000160
002a,2023,48,台中市,西屯區,M,0,30~34,1,66000,66000060
002a,2023,49,桃園市,桃園區,M,0,20~24,1,68000,68000010
002a,2023,50,彰化縣,員林市,M,0,25~29,1,10007,10007100
002a,2023,50,台南市,南區,F,1,25~29,1,67000,67000330
002a,2023,52,台中市,沙鹿區,M,0,25~29,1,66000,66000130
002a,2024,5,桃園市,平鎮區,M,0,30~34,1,68000,68000100
002a,2024,26,桃園市,八德區,M,0,25~29,1,68000,68000080
002a,2024,29,台中市,后里區,M,1,30~34,1,66000,66000150
002a,2024,50,新竹縣,湖口鄉,M,0,40~44,1,10004,10004050
