確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
070x,2009,03,高雄市,前鎮區,F,0,65~69,1,64000,64000090
070x,2009,03,台南市,安南區,M,0,55~59,1,67000,67000350
070x,2009,04,台南市,新市區,M,0,35~39,1,67000,67000200
070x,2009,05,台南市,南區,F,0,70+,1,67000,67000330
070x,2009,07,台南市,東區,F,0,20~24,1,67000,67000320
070x,2009,08,新北市,板橋區,F,0,70+,1,65000,65000010
070x,2009,08,新北市,汐止區,M,0,65~69,1,65000,65000110
070x,2009,09,台南市,南區,M,0,60~64,1,67000,67000330
070x,2009,12,高雄市,鹽埕區,M,0,70+,1,64000,64000010
070x,2009,12,台南市,柳營區,M,0,20~24,1,67000,67000040
070x,2009,12,台南市,柳營區,M,0,50~54,1,67000,67000040
070x,2010,01,屏東縣,屏東市,M,0,4,1,10013,10013010
070x,2010,03,高雄市,鳳山區,F,0,30~34,1,64000,64000120
070x,2010,04,嘉義縣,義竹鄉,F,0,20~24,1,10010,10010100
070x,2010,05,新北市,深坑區,M,0,70+,1,65000,65000180
070x,2010,05,台南市,楠西區,F,0,50~54,1,67000,67000240
070x,2010,06,高雄市,前鎮區,F,0,45~49,1,64000,64000090
070x,2010,07,高雄市,大寮區,M,0,70+,1,64000,64000140
070x,2010,08,台南市,仁德區,F,0,45~49,1,67000,67000270
070x,2010,08,台南市,安平區,M,0,60~64,1,67000,67000360
070x,2010,09,彰化縣,永靖鄉,M,0,40~44,1,10007,10007160
070x,2010,09,台南市,東區,M,0,50~54,1,67000,67000320
070x,2010,11,宜蘭縣,壯圍鄉,M,0,0,1,10002,10002060
070x,2010,11,新北市,林口區,M,0,65~69,1,65000,65000170
070x,2011,01,新北市,三重區,M,0,35~39,1,65000,65000020
070x,2011,02,台北市,南港區,F,0,40~44,1,63000,63000090
070x,2011,03,台北市,大同區,F,0,30~34,1,63000,63000060
070x,2011,04,台南市,仁德區,F,0,40~44,1,67000,67000270
070x,2011,05,新北市,蘆洲區,F,0,25~29,1,65000,65000140
070x,2011,06,彰化縣,彰化市,M,1,40~44,1,10007,10007010
070x,2011,08,台北市,大同區,M,0,55~59,1,63000,63000060
070x,2011,08,高雄市,前金區,F,0,70+,1,64000,64000070
070x,2011,09,台北市,北投區,M,0,55~59,1,63000,63000120
070x,2011,10,高雄市,鹽埕區,M,0,35~39,1,64000,64000010
070x,2012,01,彰化縣,和美鎮,F,0,55~59,1,10007,10007030
070x,2012,02,台北市,南港區,F,0,70+,1,63000,63000090
070x,2012,03,台東縣,台東市,M,0,40~44,1,10014,10014010
070x,2012,06,嘉義縣,大林鎮,F,0,50~54,1,10010,10010040
070x,2012,07,彰化縣,鹿港鎮,F,0,70+,1,10007,10007020
070x,2012,07,屏東縣,長治鄉,F,0,25~29,1,10013,10013060
070x,2012,08,南投縣,埔里鎮,F,0,5~9,1,10008,10008020
070x,2012,08,新北市,新莊區,F,0,60~64,1,65000,65000050
070x,2012,10,苗栗縣,公館鄉,F,0,5~9,1,10005,10005090
070x,2012,12,新北市,蘆洲區,F,0,55~59,1,65000,65000140
070x,2013,04,高雄市,鼓山區,M,0,70+,1,64000,64000020
070x,2013,05,桃園市,大溪區,F,0,40~44,1,68000,68000030
070x,2013,06,台南市,新營區,M,0,70+,1,67000,67000010
070x,2013,09,台南市,後壁區,F,0,65~69,1,67000,67000050
070x,2013,10,台北市,北投區,F,0,45~49,1,63000,63000120
070x,2013,11,雲林縣,斗六市,F,0,50~54,1,10009,10009010
070x,2014,08,雲林縣,大埤鄉,F,0,20~24,1,10009,10009080
070x,2015,06,高雄市,苓雅區,F,0,30~34,1,64000,64000080
070x,2015,11,高雄市,鳥松區,M,0,65~69,1,64000,64000180
070x,2023,04,台北市,中正區,M,1,65~69,1,63000,63000050
070x,2023,05,新北市,中和區,F,0,55~59,1,65000,65000030
070x,2023,05,新北市,樹林區,F,0,30~34,1,65000,65000070
070x,2023,06,台北市,中山區,F,1,35~39,1,63000,63000040
070x,2023,07,台北市,北投區,F,0,45~49,1,63000,63000120
070x,2023,07,新北市,汐止區,F,0,60~64,1,65000,65000110
070x,2023,08,台北市,北投區,F,0,30~34,1,63000,63000120
070x,2023,08,新北市,汐止區,M,0,70+,1,65000,65000110
070x,2023,08,新北市,瑞芳區,M,0,50~54,1,65000,65000120
070x,2023,12,台北市,士林區,F,0,50~54,1,63000,63000110
070x,2024,01,台北市,大同區,F,0,70+,1,63000,63000060
070x,2024,01,新北市,三重區,F,0,45~49,1,65000,65000020
070x,2024,02,苗栗縣,銅鑼鄉,M,0,70+,1,10005,10005100
070x,2024,02,新北市,泰山區,F,0,50~54,1,65000,65000160
070x,2024,02,新北市,蘆洲區,M,0,60~64,1,65000,65000140
070x,2024,03,台北市,北投區,F,0,50~54,1,63000,63000120
070x,2024,04,台北市,士林區,M,0,20~24,1,63000,63000110
070x,2024,05,桃園市,桃園區,F,0,25~29,1,68000,68000010
070x,2024,10,台北市,北投區,F,0,60~64,1,63000,63000120
070x,2024,11,台北市,北投區,M,0,45~49,1,63000,63000120
070x,2024,11,台北市,士林區,M,0,65~69,1,63000,63000110
070x,2024,11,新北市,三重區,F,0,35~39,1,65000,65000020
070x,2024,12,新北市,新莊區,F,0,65~69,1,65000,65000050
070x,2025,01,台北市,萬華區,M,0,50~54,1,63000,63000070
070x,2025,01,台北市,萬華區,F,0,70+,1,63000,63000070
070x,2025,03,台北市,北投區,M,0,70+,1,63000,63000120
070x,2025,03,台北市,士林區,F,0,40~44,1,63000,63000110
070x,2025,03,新北市,板橋區,F,0,20~24,1,65000,65000010
070x,2025,03,新北市,蘆洲區,F,0,65~69,1,65000,65000140
070x,2025,04,台北市,中山區,F,0,25~29,1,63000,63000040
