確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
070e,2009,09,新北市,中和區,F,1,65~69,1,65000,65000030
070e,2009,10,雲林縣,斗南鎮,M,0,60~64,1,10009,10009020
070e,2010,01,桃園市,桃園區,M,0,45~49,1,68000,68000010
070e,2010,04,桃園市,桃園區,F,0,25~29,1,68000,68000010
070e,2010,06,台北市,中山區,F,0,40~44,1,63000,63000040
070e,2010,07,高雄市,三民區,M,0,70+,1,64000,64000050
070e,2010,07,新北市,中和區,F,0,30~34,1,65000,65000030
070e,2010,07,新北市,新莊區,F,1,30~34,1,65000,65000050
070e,2010,08,台南市,東區,M,1,60~64,1,67000,67000320
070e,2011,01,新竹市,東區,M,1,30~34,1,10018,10018010
070e,2011,01,台中市,潭子區,M,0,65~69,1,66000,66000170
070e,2011,03,桃園市,桃園區,M,1,50~54,1,68000,68000010
070e,2011,04,新北市,新店區,M,1,50~54,1,65000,65000060
070e,2011,05,台北市,萬華區,M,0,70+,1,63000,63000070
070e,2011,05,新北市,三重區,M,0,50~54,1,65000,65000020
070e,2011,09,新北市,汐止區,M,1,45~49,1,65000,65000110
070e,2011,10,彰化縣,二林鎮,M,0,40~44,1,10007,10007200
070e,2011,10,新北市,三芝區,M,0,60~64,1,65000,65000210
070e,2011,11,新北市,三重區,M,0,40~44,1,65000,65000020
070e,2011,11,台中市,南區,M,1,60~64,1,66000,66000030
070e,2011,11,台中市,西屯區,M,1,55~59,1,66000,66000060
070e,2012,01,台北市,文山區,F,0,65~69,1,63000,63000080
070e,2012,02,新竹縣,新埔鎮,M,0,55~59,1,10004,10004030
070e,2012,02,台北市,萬華區,M,0,70+,1,63000,63000070
070e,2012,05,屏東縣,內埔鄉,M,0,40~44,1,10013,10013130
070e,2012,05,新北市,永和區,M,1,45~49,1,65000,65000040
070e,2012,09,屏東縣,高樹鄉,F,0,70+,1,10013,10013110
070e,2012,09,台南市,新營區,M,0,60~64,1,67000,67000010
070e,2012,09,桃園市,平鎮區,M,1,50~54,1,68000,68000100
070e,2012,11,新北市,中和區,F,0,60~64,1,65000,65000030
070e,2013,01,台北市,文山區,M,1,35~39,1,63000,63000080
070e,2013,03,台北市,中山區,F,0,25~29,1,63000,63000040
070e,2013,05,雲林縣,古坑鄉,F,0,55~59,1,10009,10009070
070e,2013,07,台北市,萬華區,F,0,40~44,1,63000,63000070
070e,2013,09,新北市,中和區,M,1,50~54,1,65000,65000030
070e,2013,10,屏東縣,長治鄉,M,1,50~54,1,10013,10013060
070e,2013,12,新北市,新店區,M,1,65~69,1,65000,65000060
070e,2013,12,台中市,大甲區,F,1,40~44,1,66000,66000110
070e,2013,12,台中市,豐原區,M,0,60~64,1,66000,66000090
070e,2014,01,新北市,中和區,M,0,70+,1,65000,65000030
070e,2014,02,屏東縣,新園鄉,M,0,65~69,1,10013,10013170
070e,2014,03,基隆市,安樂區,M,1,20~24,1,10017,10017060
070e,2014,05,台北市,大安區,M,0,55~59,1,63000,63000030
070e,2014,05,台北市,文山區,M,1,35~39,1,63000,63000080
070e,2014,05,高雄市,鳳山區,M,1,50~54,1,64000,64000120
070e,2014,09,台北市,松山區,M,1,50~54,1,63000,63000010
070e,2014,09,台南市,北區,M,0,60~64,1,67000,67000340
070e,2014,10,新北市,中和區,M,0,35~39,1,65000,65000030
070e,2015,01,高雄市,三民區,M,1,50~54,1,64000,64000050
070e,2015,08,台北市,大同區,F,1,15~19,1,63000,63000060
070e,2015,10,高雄市,楠梓區,F,0,60~64,1,64000,64000040
070e,2015,11,高雄市,內門區,M,0,45~49,1,64000,64000350
070e,2015,11,新北市,中和區,M,0,50~54,1,65000,65000030
070e,2015,11,台中市,北屯區,M,0,30~34,1,66000,66000080
070e,2015,12,台北市,士林區,M,0,35~39,1,63000,63000110
070e,2015,12,桃園市,桃園區,M,1,55~59,1,68000,68000010
070e,2016,01,基隆市,信義區,F,0,70+,1,10017,10017070
070e,2016,01,台南市,永康區,F,0,60~64,1,67000,67000310
070e,2016,04,高雄市,三民區,M,1,20~24,1,64000,64000050
070e,2016,04,高雄市,鳳山區,F,0,40~44,1,64000,64000120
070e,2016,04,新北市,新店區,M,1,45~49,1,65000,65000060
070e,2016,05,台中市,大里區,M,0,45~49,1,66000,66000280
070e,2016,06,新竹縣,芎林鄉,M,0,60~64,1,10004,10004070
070e,2016,06,桃園市,平鎮區,M,1,50~54,1,68000,68000100
070e,2016,08,苗栗縣,三義鄉,M,0,25~29,1,10005,10005130
070e,2016,08,新北市,三峽區,M,0,40~44,1,65000,65000090
070e,2016,09,台北市,中正區,M,1,45~49,1,63000,63000050
070e,2016,09,台北市,內湖區,F,0,45~49,1,63000,63000100
070e,2016,09,新北市,板橋區,M,0,55~59,1,65000,65000010
070e,2016,11,台北市,大安區,M,0,65~69,1,63000,63000030
070e,2016,12,新竹縣,關西鎮,M,0,55~59,1,10004,10004040
070e,2016,12,台北市,大安區,M,1,55~59,1,63000,63000030
070e,2017,01,台北市,內湖區,F,0,45~49,1,63000,63000100
070e,2017,01,新北市,板橋區,F,0,50~54,1,65000,65000010
070e,2017,02,基隆市,中山區,F,1,30~34,1,10017,10017050
070e,2017,03,高雄市,永安區,F,0,50~54,1,64000,64000270
070e,2017,03,高雄市,燕巢區,M,0,70+,1,64000,64000210
070e,2017,05,台北市,中正區,M,0,60~64,1,63000,63000050
070e,2017,05,桃園市,中壢區,M,1,50~54,1,68000,68000020
070e,2017,06,桃園市,大園區,M,0,45~49,1,68000,68000060
070e,2017,06,桃園市,大園區,M,0,70+,1,68000,68000060
070e,2017,07,新竹縣,新豐鄉,M,0,35~39,1,10004,10004060
070e,2017,07,新竹市,北區,M,0,45~49,1,10018,10018020
070e,2017,10,台北市,大安區,M,0,70+,1,63000,63000030
070e,2017,11,台東縣,台東市,M,0,55~59,1,10014,10014010
070e,2018,01,高雄市,左營區,M,0,70+,1,64000,64000030
070e,2018,01,新北市,中和區,M,0,70+,1,65000,65000030
070e,2018,03,台南市,永康區,M,0,25~29,1,67000,67000310
070e,2018,04,新北市,永和區,M,0,70+,1,65000,65000040
070e,2018,07,高雄市,彌陀區,M,0,70+,1,64000,64000280
070e,2018,08,台南市,永康區,M,0,60~64,1,67000,67000310
070e,2018,10,台南市,東區,M,0,65~69,1,67000,67000320
070e,2018,11,新竹縣,竹東鎮,M,0,50~54,1,10004,10004020
070e,2018,12,台北市,大安區,F,0,50~54,1,63000,63000030
070e,2018,12,新北市,永和區,M,0,45~49,1,65000,65000040
070e,2019,01,新北市,淡水區,M,0,60~64,1,65000,65000100
070e,2019,02,新北市,新店區,M,1,60~64,1,65000,65000060
070e,2019,03,桃園市,中壢區,M,1,70+,1,68000,68000020
070e,2019,05,新北市,板橋區,F,1,70+,1,65000,65000010
070e,2019,08,台北市,大安區,M,1,65~69,1,63000,63000030
070e,2019,10,台北市,萬華區,F,0,65~69,1,63000,63000070
070e,2019,12,新北市,板橋區,M,0,55~59,1,65000,65000010
070e,2020,01,台北市,松山區,M,0,55~59,1,63000,63000010
070e,2020,01,新北市,樹林區,M,0,70+,1,65000,65000070
070e,2020,02,台北市,信義區,F,0,50~54,1,63000,63000020
070e,2020,03,台北市,中正區,M,0,55~59,1,63000,63000050
070e,2020,04,新北市,三重區,M,0,60~64,1,65000,65000020
070e,2020,07,桃園市,新屋區,M,0,50~54,1,68000,68000110
070e,2020,09,台北市,萬華區,F,0,70+,1,63000,63000070
070e,2021,01,新竹縣,湖口鄉,M,0,65~69,1,10004,10004050
070e,2021,02,屏東縣,泰武鄉,F,0,55~59,1,10013,10013290
070e,2021,02,高雄市,鳥松區,M,0,55~59,1,64000,64000180
070e,2021,03,彰化縣,大城鄉,M,0,70+,1,10007,10007240
070e,2021,05,屏東縣,新園鄉,F,0,70+,1,10013,10013170
070e,2022,01,新北市,三重區,M,0,70+,1,65000,65000020
070e,2022,02,台北市,中山區,F,0,55~59,1,63000,63000040
070e,2022,02,新北市,板橋區,M,0,70+,1,65000,65000010
070e,2022,03,台中市,大雅區,M,0,70+,1,66000,66000180
070e,2022,04,高雄市,左營區,F,0,55~59,1,64000,64000030
070e,2022,04,台南市,北區,F,0,70+,1,67000,67000340
070e,2022,06,新北市,中和區,M,0,50~54,1,65000,65000030
070e,2022,07,屏東縣,枋寮鄉,M,0,60~64,1,10013,10013160
070e,2022,08,雲林縣,斗六市,M,0,70+,1,10009,10009010
070e,2022,08,新北市,三重區,M,0,60~64,1,65000,65000020
070e,2022,11,新竹市,北區,M,0,60~64,1,10018,10018020
070e,2023,01,新竹縣,竹北市,M,1,60~64,1,10004,10004010
070e,2023,02,屏東縣,潮州鎮,M,0,55~59,1,10013,10013020
070e,2023,03,台東縣,卑南鄉,M,0,70+,1,10014,10014040
070e,2023,03,台南市,永康區,M,0,60~64,1,67000,67000310
070e,2023,04,新竹市,東區,F,0,60~64,1,10018,10018010
070e,2023,04,台北市,中正區,M,0,45~49,1,63000,63000050
070e,2023,04,新北市,三重區,M,1,60~64,1,65000,65000020
070e,2023,06,新北市,永和區,M,1,60~64,1,65000,65000040
070e,2023,07,金門縣,金城鎮,M,0,65~69,1,09020,09020010
070e,2023,08,宜蘭縣,宜蘭市,F,0,70+,1,10002,10002010
070e,2023,08,新北市,土城區,M,1,60~64,1,65000,65000130
070e,2023,09,台北市,大安區,M,1,55~59,1,63000,63000030
070e,2023,12,台南市,東區,M,0,70+,1,67000,67000320
070e,2024,01,新北市,板橋區,M,0,70+,1,65000,65000010
070e,2024,02,新北市,新莊區,M,1,70+,1,65000,65000050
070e,2024,03,新竹縣,尖石鄉,M,0,40~44,1,10004,10004120
070e,2024,05,高雄市,仁武區,M,1,65~69,1,64000,64000170
070e,2024,07,彰化縣,彰化市,M,0,70+,1,10007,10007010
070e,2024,09,台北市,信義區,M,0,50~54,1,63000,63000020
070e,2024,09,台北市,松山區,M,0,55~59,1,63000,63000010
070e,2024,11,台北市,士林區,M,0,65~69,1,63000,63000110
070e,2024,11,台南市,新營區,M,1,50~54,1,67000,67000010
070e,2024,12,南投縣,埔里鎮,M,0,60~64,1,10008,10008020
070e,2024,12,台北市,文山區,M,0,65~69,1,63000,63000080
070e,2025,04,台南市,東區,F,0,50~54,1,67000,67000320
