確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
056,2017,35,台北市,大安區,M,0,30~34,1,63000,63000030
056,2018,15,高雄市,大寮區,M,1,35~39,1,64000,64000140
056,2018,16,台南市,永康區,F,1,25~29,1,67000,67000310
056,2018,19,台北市,中山區,F,1,25~29,1,63000,63000040
056,2018,20,桃園市,大園區,F,0,20~24,1,68000,68000060
056,2018,23,高雄市,鳥松區,M,1,40~44,1,64000,64000180
056,2018,31,台中市,南屯區,M,1,25~29,1,66000,66000070
056,2018,32,台中市,南屯區,M,1,25~29,1,66000,66000070
056,2018,33,高雄市,三民區,M,1,5~9,1,64000,64000050
056,2018,33,高雄市,三民區,M,1,5~9,1,64000,64000051
056,2018,33,高雄市,三民區,M,1,5~9,1,64000,64000052
056,2018,35,台北市,中山區,F,1,20~24,1,63000,63000040
056,2018,45,新竹市,東區,M,1,20~24,1,10018,10018010
056,2019,8,高雄市,新興區,M,1,20~24,1,64000,64000060
056,2019,10,高雄市,左營區,F,1,30~34,1,64000,64000030
056,2019,11,台北市,松山區,M,0,35~39,1,63000,63000010
056,2019,12,台北市,大安區,F,0,30~34,1,63000,63000030
056,2019,12,高雄市,茄萣區,M,1,40~44,1,64000,64000260
056,2019,12,新北市,新店區,M,1,55~59,1,65000,65000060
056,2019,15,台北市,松山區,F,1,55~59,1,63000,63000010
056,2019,15,桃園市,桃園區,M,1,45~49,1,68000,68000010
056,2019,16,台北市,內湖區,M,1,45~49,1,63000,63000100
056,2019,16,新北市,三芝區,M,1,40~44,1,65000,65000210
056,2019,18,新北市,三重區,M,1,35~39,1,65000,65000020
056,2019,19,新北市,永和區,M,1,25~29,1,65000,65000040
056,2019,19,新北市,汐止區,M,1,45~49,1,65000,65000110
056,2019,21,新竹市,東區,M,0,45~49,1,10018,10018010
056,2019,21,桃園市,龜山區,M,1,25~29,1,68000,68000070
056,2019,22,新竹縣,竹北市,M,1,45~49,1,10004,10004010
056,2019,23,桃園市,蘆竹區,M,1,50~54,1,68000,68000050
056,2019,27,新竹市,香山區,M,1,25~29,1,10018,10018030
056,2019,28,基隆市,信義區,M,0,30~34,1,10017,10017070
056,2019,32,苗栗縣,苑裡鎮,F,1,20~24,1,10005,10005020
056,2019,37,台北市,信義區,M,1,45~49,1,63000,63000020
056,2019,46,台中市,龍井區,F,0,60~64,1,66000,66000250
056,2019,48,台中市,大肚區,F,0,40~44,1,66000,66000240
056,2019,49,台中市,大雅區,F,0,30~34,1,66000,66000180
056,2019,51,高雄市,仁武區,M,1,40~44,1,64000,64000170
