確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
MPXV,2023,06,雲林縣,水林鄉,M,0,30~34,1,10009,10009200
MPXV,2023,06,基隆市,安樂區,M,0,30~34,1,10017,10017060
MPXV,2023,06,新竹市,東區,M,0,20~24,1,10018,10018010
MPXV,2023,06,新竹市,東區,M,0,25~29,1,10018,10018010
MPXV,2023,06,新竹市,東區,M,0,35~39,1,10018,10018010
MPXV,2023,06,新竹市,東區,M,0,4,1,10018,10018010
MPXV,2023,06,嘉義市,西區,M,0,35~39,1,10020,10020020
MPXV,2023,06,台北市,中山區,M,0,55~59,1,63000,63000040
MPXV,2023,06,台北市,中正區,M,0,15~19,1,63000,63000050
MPXV,2023,06,台北市,內湖區,M,0,50~54,1,63000,63000100
MPXV,2023,06,台北市,南港區,M,0,25~29,1,63000,63000090
MPXV,2023,06,台北市,南港區,M,0,35~39,1,63000,63000090
MPXV,2023,06,台北市,士林區,M,0,40~44,1,63000,63000110
MPXV,2023,06,台北市,大安區,M,0,25~29,1,63000,63000030
MPXV,2023,06,台北市,大安區,M,0,35~39,1,63000,63000030
MPXV,2023,06,台北市,大安區,M,1,35~39,1,63000,63000030
MPXV,2023,06,台北市,文山區,M,0,35~39,2,63000,63000080
MPXV,2023,06,台北市,萬華區,M,0,45~49,1,63000,63000070
MPXV,2023,06,高雄市,前鎮區,M,0,40~44,1,64000,64000090
MPXV,2023,06,高雄市,新興區,M,0,25~29,1,64000,64000060
MPXV,2023,06,高雄市,旗山區,M,0,35~39,1,64000,64000300
MPXV,2023,06,高雄市,鹽埕區,M,0,20~24,1,64000,64000010
MPXV,2023,06,新北市,三重區,M,0,20~24,1,65000,65000020
MPXV,2023,06,新北市,三重區,M,0,35~39,1,65000,65000020
MPXV,2023,06,新北市,三重區,M,0,40~44,1,65000,65000020
MPXV,2023,06,新北市,三重區,F,0,70+,1,65000,65000020
MPXV,2023,06,新北市,中和區,M,0,25~29,1,65000,65000030
MPXV,2023,06,新北市,中和區,M,0,30~34,1,65000,65000030
MPXV,2023,06,新北市,新莊區,M,0,30~34,1,65000,65000050
MPXV,2023,06,新北市,新莊區,M,0,35~39,1,65000,65000050
MPXV,2023,06,新北市,板橋區,M,0,25~29,1,65000,65000010
MPXV,2023,06,新北市,板橋區,M,0,35~39,2,65000,65000010
MPXV,2023,06,新北市,板橋區,M,0,40~44,1,65000,65000010
MPXV,2023,06,新北市,永和區,M,0,25~29,1,65000,65000040
MPXV,2023,06,新北市,永和區,M,0,30~34,2,65000,65000040
MPXV,2023,06,新北市,永和區,M,0,40~44,1,65000,65000040
MPXV,2023,06,新北市,汐止區,M,0,40~44,1,65000,65000110
MPXV,2023,06,新北市,淡水區,M,0,40~44,1,65000,65000100
MPXV,2023,06,新北市,烏來區,F,0,35~39,1,65000,65000290
MPXV,2023,06,新北市,瑞芳區,M,0,30~34,1,65000,65000120
MPXV,2023,06,新北市,蘆洲區,M,0,25~29,1,65000,65000140
MPXV,2023,06,新北市,蘆洲區,M,0,35~39,1,65000,65000140
MPXV,2023,06,台中市,中區,M,0,35~39,1,66000,66000010
MPXV,2023,06,台中市,北區,M,0,30~34,1,66000,66000050
MPXV,2023,06,台中市,北區,M,0,35~39,1,66000,66000050
MPXV,2023,06,台中市,南區,M,0,40~44,1,66000,66000030
MPXV,2023,06,台中市,南屯區,M,0,30~34,1,66000,66000070
MPXV,2023,06,台中市,后里區,M,0,35~39,1,66000,66000150
MPXV,2023,06,台中市,大甲區,M,0,35~39,1,66000,66000110
MPXV,2023,06,台中市,大里區,M,0,35~39,1,66000,66000280
MPXV,2023,06,台中市,太平區,M,0,20~24,1,66000,66000270
MPXV,2023,06,台中市,東區,M,0,25~29,1,66000,66000020
MPXV,2023,06,台中市,清水區,M,0,30~34,1,66000,66000120
MPXV,2023,06,台中市,烏日區,M,0,40~44,1,66000,66000230
MPXV,2023,06,台南市,安南區,M,0,40~44,1,67000,67000350
MPXV,2023,06,台南市,新市區,M,0,35~39,1,67000,67000200
MPXV,2023,06,台南市,永康區,M,0,30~34,1,67000,67000310
MPXV,2023,06,桃園市,中壢區,M,0,30~34,2,68000,68000020
MPXV,2023,06,桃園市,中壢區,M,0,35~39,1,68000,68000020
MPXV,2023,06,桃園市,中壢區,M,1,35~39,1,68000,68000020
MPXV,2023,06,桃園市,中壢區,M,0,40~44,2,68000,68000020
MPXV,2023,06,桃園市,大溪區,M,0,30~34,1,68000,68000030
MPXV,2023,06,桃園市,新屋區,M,0,30~34,1,68000,68000110
MPXV,2023,06,桃園市,桃園區,M,0,35~39,1,68000,68000010
MPXV,2023,06,桃園市,楊梅區,M,0,25~29,1,68000,68000040
MPXV,2023,06,桃園市,觀音區,M,0,30~34,1,68000,68000120
MPXV,2023,06,桃園市,龍潭區,M,0,20~24,1,68000,68000090
MPXV,2023,07,宜蘭縣,宜蘭市,M,0,35~39,1,10002,10002010
MPXV,2023,07,彰化縣,伸港鄉,M,0,35~39,1,10007,10007050
MPXV,2023,07,彰化縣,彰化市,M,0,35~39,1,10007,10007010
MPXV,2023,07,南投縣,仁愛鄉,M,0,30~34,1,10008,10008130
MPXV,2023,07,花蓮縣,吉安鄉,M,0,20~24,1,10015,10015050
MPXV,2023,07,基隆市,安樂區,M,0,30~34,1,10017,10017060
MPXV,2023,07,台北市,中正區,M,0,30~34,1,63000,63000050
MPXV,2023,07,台北市,信義區,M,0,25~29,1,63000,63000020
MPXV,2023,07,台北市,信義區,M,0,30~34,2,63000,63000020
MPXV,2023,07,台北市,信義區,M,0,35~39,1,63000,63000020
MPXV,2023,07,台北市,南港區,M,0,25~29,1,63000,63000090
MPXV,2023,07,台北市,大安區,M,1,20~24,1,63000,63000030
MPXV,2023,07,台北市,萬華區,M,0,35~39,1,63000,63000070
MPXV,2023,07,高雄市,三民區,M,0,40~44,1,64000,64000050
MPXV,2023,07,高雄市,前金區,M,0,30~34,1,64000,64000070
MPXV,2023,07,高雄市,小港區,M,0,30~34,1,64000,64000110
MPXV,2023,07,高雄市,左營區,M,0,30~34,1,64000,64000030
MPXV,2023,07,高雄市,新興區,M,0,25~29,1,64000,64000060
MPXV,2023,07,高雄市,新興區,M,0,40~44,1,64000,64000060
MPXV,2023,07,高雄市,楠梓區,M,0,35~39,1,64000,64000040
MPXV,2023,07,高雄市,鳳山區,M,0,35~39,1,64000,64000120
MPXV,2023,07,高雄市,鼓山區,M,0,40~44,1,64000,64000020
MPXV,2023,07,新北市,三重區,M,0,20~24,1,65000,65000020
MPXV,2023,07,新北市,三重區,M,0,45~49,1,65000,65000020
MPXV,2023,07,新北市,中和區,M,0,25~29,1,65000,65000030
MPXV,2023,07,新北市,新莊區,M,0,20~24,1,65000,65000050
MPXV,2023,07,新北市,新莊區,M,0,30~34,1,65000,65000050
MPXV,2023,07,新北市,板橋區,M,0,25~29,1,65000,65000010
MPXV,2023,07,新北市,永和區,M,0,25~29,1,65000,65000040
MPXV,2023,07,台中市,中區,M,0,25~29,1,66000,66000010
MPXV,2023,07,台中市,北屯區,M,0,35~39,1,66000,66000080
MPXV,2023,07,台中市,南屯區,M,0,40~44,1,66000,66000070
MPXV,2023,07,台中市,梧棲區,M,0,30~34,1,66000,66000140
MPXV,2023,07,台中市,沙鹿區,M,0,25~29,1,66000,66000130
MPXV,2023,07,台中市,清水區,M,0,20~24,1,66000,66000120
MPXV,2023,07,台中市,西屯區,M,0,30~34,1,66000,66000060
MPXV,2023,07,台南市,北區,M,0,35~39,1,67000,67000340
MPXV,2023,07,台南市,永康區,M,0,30~34,1,67000,67000310
MPXV,2023,07,桃園市,中壢區,M,0,40~44,1,68000,68000020
MPXV,2023,08,新竹縣,竹北市,M,0,35~39,1,10004,10004010
MPXV,2023,08,新竹縣,竹東鎮,M,0,30~34,1,10004,10004020
MPXV,2023,08,雲林縣,二崙鄉,M,0,30~34,1,10009,10009110
MPXV,2023,08,屏東縣,屏東市,M,0,20~24,1,10013,10013010
MPXV,2023,08,屏東縣,屏東市,M,0,30~34,1,10013,10013010
MPXV,2023,08,屏東縣,屏東市,M,0,35~39,2,10013,10013010
MPXV,2023,08,基隆市,安樂區,M,0,30~34,1,10017,10017060
MPXV,2023,08,台北市,信義區,M,0,25~29,1,63000,63000020
MPXV,2023,08,台北市,信義區,M,0,30~34,1,63000,63000020
MPXV,2023,08,台北市,北投區,M,0,35~39,1,63000,63000120
MPXV,2023,08,台北市,士林區,M,0,20~24,1,63000,63000110
MPXV,2023,08,高雄市,三民區,M,0,30~34,3,64000,64000050
MPXV,2023,08,高雄市,三民區,M,0,35~39,2,64000,64000050
MPXV,2023,08,高雄市,前鎮區,M,0,30~34,1,64000,64000090
MPXV,2023,08,高雄市,大社區,M,0,20~24,1,64000,64000160
MPXV,2023,08,高雄市,左營區,M,0,30~34,2,64000,64000030
MPXV,2023,08,高雄市,左營區,M,0,35~39,1,64000,64000030
MPXV,2023,08,高雄市,新興區,M,0,20~24,1,64000,64000060
MPXV,2023,08,高雄市,新興區,M,0,45~49,1,64000,64000060
MPXV,2023,08,高雄市,楠梓區,M,0,25~29,1,64000,64000040
MPXV,2023,08,高雄市,楠梓區,M,0,30~34,1,64000,64000040
MPXV,2023,08,高雄市,苓雅區,M,0,25~29,1,64000,64000080
MPXV,2023,08,高雄市,鹽埕區,M,0,35~39,1,64000,64000010
MPXV,2023,08,高雄市,鼓山區,M,0,40~44,1,64000,64000020
MPXV,2023,08,新北市,三重區,M,0,35~39,1,65000,65000020
MPXV,2023,08,新北市,三重區,M,0,40~44,1,65000,65000020
MPXV,2023,08,新北市,中和區,M,0,30~34,2,65000,65000030
MPXV,2023,08,新北市,板橋區,M,0,30~34,1,65000,65000010
MPXV,2023,08,新北市,板橋區,M,0,35~39,1,65000,65000010
MPXV,2023,08,新北市,汐止區,M,0,40~44,1,65000,65000110
MPXV,2023,08,台中市,北屯區,M,0,20~24,1,66000,66000080
MPXV,2023,08,台中市,北屯區,M,0,30~34,1,66000,66000080
MPXV,2023,08,台中市,南區,M,0,25~29,1,66000,66000030
MPXV,2023,08,台中市,后里區,M,0,35~39,1,66000,66000150
MPXV,2023,08,台中市,太平區,M,0,35~39,1,66000,66000270
MPXV,2023,08,台中市,沙鹿區,M,0,20~24,1,66000,66000130
MPXV,2023,08,台中市,清水區,M,0,25~29,1,66000,66000120
MPXV,2023,08,台中市,潭子區,M,0,30~34,1,66000,66000170
MPXV,2023,08,台中市,西區,M,0,35~39,1,66000,66000040
MPXV,2023,08,台中市,西屯區,M,0,25~29,1,66000,66000060
MPXV,2023,08,台南市,善化區,M,0,30~34,1,67000,67000190
MPXV,2023,08,台南市,善化區,M,0,35~39,1,67000,67000190
MPXV,2023,08,台南市,安定區,M,0,30~34,1,67000,67000210
MPXV,2023,08,台南市,安定區,M,0,40~44,1,67000,67000210
MPXV,2023,08,桃園市,中壢區,M,0,40~44,1,68000,68000020
MPXV,2023,08,桃園市,中壢區,M,0,45~49,1,68000,68000020
MPXV,2023,08,桃園市,中壢區,M,0,50~54,1,68000,68000020
MPXV,2023,08,桃園市,大園區,M,0,30~34,1,68000,68000060
MPXV,2023,08,桃園市,桃園區,M,0,30~34,1,68000,68000010
MPXV,2023,09,苗栗縣,苗栗市,M,1,30~34,1,10005,10005010
MPXV,2023,09,屏東縣,萬丹鄉,M,0,40~44,1,10013,10013050
MPXV,2023,09,台北市,松山區,M,0,30~34,2,63000,63000010
MPXV,2023,09,高雄市,三民區,M,0,35~39,1,64000,64000050
MPXV,2023,09,高雄市,前鎮區,M,0,30~34,1,64000,64000090
MPXV,2023,09,高雄市,前鎮區,M,0,60~64,1,64000,64000090
MPXV,2023,09,高雄市,大寮區,M,0,20~24,1,64000,64000140
MPXV,2023,09,高雄市,岡山區,M,0,40~44,1,64000,64000190
MPXV,2023,09,高雄市,梓官區,M,0,35~39,1,64000,64000290
MPXV,2023,09,高雄市,苓雅區,M,0,30~34,1,64000,64000080
MPXV,2023,09,高雄市,苓雅區,M,0,35~39,1,64000,64000080
MPXV,2023,09,高雄市,鼓山區,M,0,30~34,1,64000,64000020
MPXV,2023,09,新北市,新莊區,M,0,30~34,1,65000,65000050
MPXV,2023,09,新北市,淡水區,M,0,30~34,1,65000,65000100
MPXV,2023,09,台中市,大肚區,M,0,30~34,1,66000,66000240
MPXV,2023,09,台南市,善化區,M,0,25~29,1,67000,67000190
MPXV,2023,09,台南市,安南區,M,0,30~34,1,67000,67000350
MPXV,2023,09,桃園市,大園區,M,0,35~39,1,68000,68000060
MPXV,2023,09,桃園市,平鎮區,M,0,25~29,1,68000,68000100
MPXV,2023,09,桃園市,桃園區,M,0,35~39,1,68000,68000010
MPXV,2023,10,台北市,信義區,M,0,40~44,1,63000,63000020
MPXV,2023,10,台北市,南港區,M,0,30~34,1,63000,63000090
MPXV,2023,10,台北市,士林區,M,0,25~29,1,63000,63000110
MPXV,2023,10,高雄市,楠梓區,M,0,35~39,1,64000,64000040
MPXV,2023,10,高雄市,鳳山區,M,0,40~44,1,64000,64000120
MPXV,2023,10,新北市,三重區,M,0,30~34,1,65000,65000020
MPXV,2023,10,新北市,中和區,M,0,40~44,1,65000,65000030
MPXV,2023,10,新北市,板橋區,M,0,20~24,1,65000,65000010
MPXV,2023,10,新北市,板橋區,M,0,30~34,1,65000,65000010
MPXV,2023,10,新北市,板橋區,M,0,35~39,1,65000,65000010
MPXV,2023,10,台南市,善化區,M,0,25~29,1,67000,67000190
MPXV,2023,11,高雄市,苓雅區,M,1,25~29,1,64000,64000080
MPXV,2023,11,新北市,板橋區,M,0,30~34,1,65000,65000010
MPXV,2023,11,新北市,板橋區,M,0,40~44,1,65000,65000010
MPXV,2023,11,新北市,永和區,M,1,30~34,1,65000,65000040
MPXV,2024,01,彰化縣,二水鄉,M,1,25~29,1,10007,10007180
MPXV,2024,02,台北市,萬華區,M,0,35~39,1,63000,63000070
MPXV,2024,02,高雄市,左營區,M,0,30~34,1,64000,64000030
MPXV,2024,02,台中市,大里區,M,0,30~34,1,66000,66000280
MPXV,2024,04,台東縣,台東市,M,0,30~34,1,10014,10014010
MPXV,2024,04,高雄市,前鎮區,M,0,25~29,1,64000,64000090
MPXV,2024,04,高雄市,前鎮區,M,0,35~39,1,64000,64000090
MPXV,2024,05,台北市,士林區,M,1,30~34,1,63000,63000110
MPXV,2024,05,台北市,萬華區,M,0,40~44,1,63000,63000070
MPXV,2024,05,桃園市,中壢區,M,1,35~39,1,68000,68000020
MPXV,2024,06,南投縣,南投市,M,0,35~39,1,10008,10008010
MPXV,2024,06,台北市,信義區,M,0,35~39,1,63000,63000020
MPXV,2024,06,台北市,大安區,M,0,25~29,1,63000,63000030
MPXV,2024,06,台北市,大安區,M,0,35~39,1,63000,63000030
MPXV,2024,06,台北市,松山區,M,0,30~34,1,63000,63000010
MPXV,2024,06,新北市,三重區,M,0,35~39,1,65000,65000020
MPXV,2024,06,新北市,中和區,M,0,35~39,1,65000,65000030
MPXV,2024,06,新北市,板橋區,M,0,30~34,1,65000,65000010
MPXV,2024,06,台中市,北屯區,M,0,25~29,1,66000,66000080
MPXV,2024,06,台南市,歸仁區,M,0,25~29,1,67000,67000280
MPXV,2024,06,桃園市,桃園區,M,0,35~39,1,68000,68000010
MPXV,2024,06,桃園市,楊梅區,M,0,30~34,1,68000,68000040
MPXV,2024,07,彰化縣,埤頭鄉,M,0,30~34,1,10007,10007220
MPXV,2024,07,新竹市,東區,M,0,30~34,1,10018,10018010
MPXV,2024,07,台北市,中山區,M,0,15~19,1,63000,63000040
MPXV,2024,07,台北市,中山區,M,0,30~34,1,63000,63000040
MPXV,2024,07,台北市,信義區,M,0,40~44,1,63000,63000020
MPXV,2024,07,台北市,萬華區,M,0,30~34,1,63000,63000070
MPXV,2024,07,新北市,中和區,M,0,30~34,1,65000,65000030
MPXV,2024,07,新北市,中和區,M,0,40~44,1,65000,65000030
MPXV,2024,07,新北市,中和區,M,0,45~49,1,65000,65000030
MPXV,2024,07,新北市,新莊區,M,0,20~24,1,65000,65000050
MPXV,2024,07,新北市,板橋區,M,0,20~24,1,65000,65000010
MPXV,2024,07,新北市,永和區,M,0,30~34,1,65000,65000040
MPXV,2024,07,台中市,西區,M,0,25~29,1,66000,66000040
MPXV,2024,07,桃園市,中壢區,M,0,30~34,1,68000,68000020
MPXV,2024,07,桃園市,中壢區,M,0,40~44,1,68000,68000020
MPXV,2024,08,新竹縣,湖口鄉,M,0,45~49,1,10004,10004050
MPXV,2024,08,台北市,信義區,M,0,35~39,1,63000,63000020
MPXV,2024,08,台北市,士林區,M,0,30~34,1,63000,63000110
MPXV,2024,08,台北市,大安區,M,0,30~34,1,63000,63000030
MPXV,2024,08,台北市,松山區,M,0,30~34,1,63000,63000010
MPXV,2024,08,台北市,松山區,M,0,60~64,1,63000,63000010
MPXV,2024,08,台北市,萬華區,M,0,30~34,1,63000,63000070
MPXV,2024,08,高雄市,三民區,M,1,40~44,1,64000,64000050
MPXV,2024,08,高雄市,前金區,M,0,30~34,1,64000,64000070
MPXV,2024,08,高雄市,左營區,M,0,30~34,1,64000,64000030
MPXV,2024,08,高雄市,新興區,M,0,25~29,1,64000,64000060
MPXV,2024,08,新北市,三重區,M,0,30~34,1,65000,65000020
MPXV,2024,08,新北市,三重區,M,0,35~39,1,65000,65000020
MPXV,2024,08,新北市,板橋區,M,0,35~39,1,65000,65000010
