sent,source,effective,expires,senderName,headline,description,instruction,web,alert_title,severity_level,alert_disease,areaDesc,areaDesc_EN,circle,ISO3166,areaDetail,ISO3166_2
"2023-08-23T16:07:32+08:00","CDC","2023-08-23T16:07:32+08:00","2023-11-23T16:07:32+08:00","疾病管制署","美國-瘧疾","美國馬里蘭州報告1例本土案例，個案近期無出國紀錄亦未前往出現本土疫情之地區，該州每年約報告200例境外移入病例，本案為當地逾40年來之首例本土個案。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=R9ft-kE9b0t-eeV54BOojg","國際重要疫情資訊","","登革熱","美國","USA","38.82,-100.54","US","",""
"2023-08-22T17:52:55+08:00","CDC","2023-08-22T17:52:55+08:00","2023-11-22T17:52:55+08:00","疾病管制署","多國-克里米亞-剛果出血熱","阿富汗8/5公布806例確診病例， 86例死亡(致死率10.67%)，大部分病例分布於喀布爾和巴爾赫省；伊拉克7/12公布377例確診，病例中約14%死亡，當局對於民眾進行衛生教育，並加強屠宰牲畜時之防護措施，且呼籲如有症狀，應及早就醫，防止疾病擴散；巴基斯坦俾路支省8/21報告26確診病例，其中9例死亡；北馬其頓迄8/16公布3例確診病例，其中1例死亡個案為27歲婦女，曾被蜱叮咬，7/21發病後，送醫治療，7/27死亡，當局已加強疫情監測，並對接觸者進行隔離及環境消毒等防疫措施。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=dp3DBq7czZLVvfBGZJu5mw","國際重要疫情資訊","","","阿富汗,伊拉克,巴基斯坦,北馬其頓共和國","Afghanistan,Iraq,Pakistan,Republic of North Macedonia","33.90,66.04","AF,IQ,PK,MK","",""
"2023-08-22T17:47:09+08:00","CDC","2023-08-22T17:47:09+08:00","2023-11-22T17:47:09+08:00","疾病管制署","多國-西尼羅熱","美國疫情更新，今年截至8/15已有27州報告190例病例，其中130例有神經系統症狀，病例多分布於該國西部及南部地區，以亞利桑那州(54例)、 科羅拉多州(31例) 及德克薩斯州(20例)為多；歐盟8/9公布89例確診，其中義大利56例及希臘22例為多，羅馬亞、法國及匈牙利分別通報3-5例，另有5例死亡，分別為希臘3例及義大利2例；塞爾維亞8/15公布24例確診，其中1例由德國境外移入，大多數患者為男性且多有神經系統症狀，平均年齡63歲。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=aTWhx3_EVzrXFqvqyBS8gw","國際重要疫情資訊","","西尼羅熱","法國,德國,希臘,匈牙利,義大利,羅馬尼亞,塞爾維亞共和國,美國","France,Germany,Greece,Hungary,Italy,Romania,Serbia,USA","46.67,2.46","FR,DE,GR,HU,IT,RO,RS,US","",""
"2023-08-22T17:43:57+08:00","CDC","2023-08-22T17:43:57+08:00","2023-11-22T17:43:57+08:00","疾病管制署","中國-鼠疫","中國內蒙古自治區8/7-12期間新增3例個案，為同住家人，衛生單位表示密切接觸者均已隔離且未出現異常症狀，呼籲民眾避免接觸野生動物，且不食用及不攜帶動物及其製品離開疫區。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=yA9UFs1mSsiVU5PyVp3iIQ","國際重要疫情資訊","","鼠疫","中國大陸(不含港澳)","China","34.307144,103.974609","CN","",""
"2023-08-21T15:08:37+08:00","CDC","2023-08-21T15:08:37+08:00","2023-11-21T15:08:37+08:00","疾病管制署","馬來西亞-狂犬病","馬來西亞砂拉越州疫情更新，今年截至8/7累計報告15例病例，其中13例死亡，死亡數為去年同期近2倍，分布以詩巫、西連、古晉為多；當地自2017年疫情爆發迄今已累計70例病例，CFR：90%。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=yKRX3PKvFOqMWNTDzhnhgg","國際重要疫情資訊","","狂犬病","馬來西亞","Malaysia","3.71,102.06","MY","",""
"2023-08-21T15:03:35+08:00","CDC","2023-08-21T15:03:35+08:00","2023-11-21T15:03:35+08:00","疾病管制署","多國-鉤端螺旋體病","  烏克蘭利維夫州8/10新增報告4例病例，其中1例死亡，另有1例病危；2例曾於湖水游泳、1例需經常性接觸泥土，另1例經營農場，接觸史不明；當局呼籲，身上有傷口時，應避免於不乾淨水體游泳，接觸土壤時並應戴上手套。 義大利北部威托大區維琴察省8/10通報新增2例病例，1例為巴薩諾市15歲男童，具河流游泳史，復原狀況良好；另1例來自維琴察市，感染源未明。 菲律賓馬拉大都會奎松市近期疫情上升，單週新增34例，今年截至8/14累計報告114例，其中12例死亡。  ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=YaCMR0_xwdUvQyk9ibLveg","國際重要疫情資訊","","鉤端螺旋體病","義大利,菲律賓,烏克蘭","Italy,Philippines,Ukraine","43.06,12.12","IT,PH,UA","",""
"2023-08-21T14:57:24+08:00","CDC","2023-08-21T14:57:24+08:00","2023-11-21T14:57:24+08:00","疾病管制署","美國-創傷弧菌感染","美國東岸近期陸續報告數起創傷弧菌感染死亡案例，其中於康乃狄克州、北卡羅萊納州及紐約州分別通報至少3例，密蘇里州1例，多數個案曾生食貝類或具開放水域活動史，另佛羅里達州公布今年迄今累計26例，其中5例死亡。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=iifn8TsMB1yj1WEMRBSPAA","國際重要疫情資訊","","","美國","USA","38.82,-100.54","US","",""
"2023-08-21T14:54:17+08:00","CDC","2023-08-21T14:54:17+08:00","2023-11-21T14:54:17+08:00","疾病管制署","全球-小兒麻痺症","全球小兒麻痺根除倡議組織(GPEI)公布，8/10-16期間剛果民主共和國新增1例cVDPV1病例；共4國新增7例cVDPV2病例，分別為查德3例、剛果民主共和國2例、蒲隆地及幾內亞各1例。環境樣本部分，阿富汗新增1件WPV1陽性樣本；共6國新增8件cVDPV2陽性樣本，分別為波札那及喀麥隆各2件，阿爾及利亞、貝南、蒲隆地及剛果民主共和國各1件。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=NBJ8AUmwwyy2Bw9pSvAiUQ","國際重要疫情資訊","","小兒麻痺症/急性無力肢體麻痺","阿富汗,阿爾及利亞,貝南共和國,波札那共和國,蒲隆地,查德,剛果民主共和國,幾內亞,喀麥隆","Afghanistan,Algeria,Benin,Republic of,Botswana,Burundi,Chad,Congo,Democratic Republic of the,Guinea,Republic of Cameroon","33.90,66.04","AF,DZ,BJ,BW,BI,TD,CD,GN,CM","",""
"2023-08-21T14:51:20+08:00","CDC","2023-08-21T14:51:20+08:00","2023-11-21T14:51:20+08:00","疾病管制署","全球-猴痘","自2022年5月截至今年8/18全球累計112國/地區報告89,473例病例，其中157例死亡。本週全球新增106例，分布於東南亞區70例、西太平洋區25例及歐洲區11例；亞太鄰近國家泰國新增70例(為近4週病例)、香港7例、中國2例、澳洲及韓國各1例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=bN5N9p_56HlejA-82nfvEQ","國際重要疫情資訊","","M痘","澳大利亞,中國大陸(不含港澳),香港特別行政區,韓國,泰國","Australia,China,Hong Kong SAR,Korea(South Korea),Thailand","-25.00,134.64","AU,CN,HK,KR,TH","",""
"2023-08-21T14:47:54+08:00","CDC","2023-08-21T14:47:54+08:00","2023-11-21T14:47:54+08:00","疾病管制署","全球-嚴重特殊傳染性肺炎","  自2020年截至今年8月20日，全球累計771,096,350例確診，其中6,955,968例死亡，病例分布於201個國家/地區。2023年第32週平均新增確診數以西太平洋(79.1%)、歐洲(18.8%)、美洲(1.0%)為多。 WHO於8/17將BA.2.86列為監測中變異株(VUM)，該變異株近期分別於丹麥、以色列及美國被偵測發現，WHO表示該變異株於棘蛋白出現大量突變，需蒐集更多的監測數據，以評估可能的風險。 英國病例數及住院數皆上升，近期EG.5變異株占比達25.7%，僅次於XBB(32.4%)及XBB.1.16(30.1%)；韓國疫情持續，病例數增幅趨緩，重症數及死亡數仍持續增加，EG.5檢出占比快速上升，已達20.3%；中國國家疾控局監測數據顯示，EG.5變異株占比呈上升趨勢，占比已達71.6%，於大多數省分為優勢病毒株，當局評估該變異株占比將持續上升。  ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=3PcpWcGycYk2ArOVT5PHIw","國際重要疫情資訊","","新冠併發重症","中國大陸(不含港澳),丹麥,以色列,韓國,英國,美國","China,Denmark,Israel,Korea(South Korea),United Kingdom of Great Britain and Northern Ireland,USA","34.307144,103.974609","CN,DK,IL,KR,GB,US","",""
"2023-08-18T17:13:51+08:00","CDC","2023-08-18T17:13:51+08:00","2023-11-18T17:13:51+08:00","疾病管制署","越南-腸病毒","越南疫情持續，今年迄今已累計報告逾4.9萬例，其中16例死亡，病例數高於去年同期。專家表示該國主要流行型別為腸病毒71型及克沙奇 A 型；另今年腸病毒71型陽性率有所上升，使重症數較往年增加，當局已加強防治工作，並確保治療藥物存量。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=YmMA6lzLiwT85ZWJ9LhxvA","國際重要疫情資訊","","腸病毒感染併發重症","越南","Vietnam","14.68,108.10","VN","",""
"2023-08-18T17:11:47+08:00","CDC","2023-08-18T17:11:47+08:00","2023-11-18T17:11:47+08:00","疾病管制署","德國/法國-沙門氏菌感染症","ECDC於7/27公布歐美多國沙門氏菌疫情，自2022年8月以來截至今年7/12，共13國報告92例，其中以德國26例為多，其次為法國16例，餘有11國報告1至12例不等。經病例調查顯示可能感染源為櫻桃番茄，惟缺乏微生物學證據，無法確定感染源或汙染源。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=WUpcxqT7QRUysJYu9wUzrA","國際重要疫情資訊","","沙門氏菌感染症","法國,德國","France,Germany","46.67,2.46","FR,DE","",""
"2023-08-17T11:31:55+08:00","CDC","2023-08-17T11:31:55+08:00","2023-11-17T11:31:55+08:00","疾病管制署","巴拉圭-水痘","巴拉圭東南部伊塔普阿省1所軍事學院及4所教育機構分別爆發感染病例，其中軍事學院為群聚事件，至少報告41例病例；教育機構目前累計5例，年齡介於4至16歲間，鑑於多數學童未接種疫苗，當局已採取預防性隔離措施。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=CKrgX0F1fDNt0sbVJR19sQ","國際重要疫情資訊","","水痘併發症","巴拉圭共和國","Paraguay","-23.24,-58.60","PY","",""
"2023-08-17T11:26:34+08:00","CDC","2023-08-17T11:26:34+08:00","2023-11-17T11:26:34+08:00","疾病管制署","巴拿馬/美國-漢他病毒症候群","巴拿馬今年截至7/16累計報告26例病例，其中13例為出血熱，1例死亡，分布以該國中南部洛斯桑托斯省17例為多。美國新墨西哥州今年截至6/22累計報告6例病例，其中2例死亡，內華達州瓦肖郡亦於8/15報告今年首例，已知具囓齒動物接觸史；依該國往年資料，逾90%病例發生於密西西比河以西地區，致死率約35%。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=XTOWtruorJyzWmtQOgS3cA","國際重要疫情資訊","","漢他病毒症候群","巴拿馬共和國,美國","Panama,USA","8.88,-79.34","PA,US","",""
"2023-08-17T11:23:42+08:00","CDC","2023-08-17T11:23:42+08:00","2023-11-17T11:23:42+08:00","疾病管制署","歐洲-麻疹","歐亞疫情更新，歐洲今年疫情上升，截至8/9累計報告15,822例疑病例，9,411例確診，確診病例約為去年同期之10倍，其中俄羅斯截至8/14累計報告逾5千例，哈薩克3千餘例，吉爾吉斯1,704例，塔吉克528例；英國截至7月底已報告128例，8成以上為本土傳染；愛爾蘭亦於7/25表示，今年上半年病例數已達去年全年病例數(未公布數字)。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=7SC0qrudTOa1SJ1DUGIUCw","國際重要疫情資訊","","麻疹","哈薩克,吉爾吉斯,愛爾蘭共和國,俄羅斯,塔吉克,英國","Kazakhstan,Kyrgyzstan,Republic of Ireland,Russian Federation,Tajikistan,United Kingdom of Great Britain and Northern Ireland","48.34,67.32","KZ,KG,IE,RU,TJ,GB","",""
"2023-08-16T18:36:46+08:00","CDC","2023-08-16T18:36:46+08:00","2023-11-16T18:36:46+08:00","疾病管制署","美國-地方性斑疹傷寒","美國加州洛杉磯報告近30年首起死亡案例，共3人死亡，且皆為街友，當地疫情上升，去年報告171例個案，當局評估因街友數量日益增加及生活條件嚴峻，疫情可能持續。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=ZJqeUZjDmEP0kr5mvp90fQ","國際重要疫情資訊","","地方性斑疹傷寒","美國","USA","38.82,-100.54","US","",""
"2023-08-16T18:35:09+08:00","CDC","2023-08-16T18:35:09+08:00","2023-11-16T18:35:09+08:00","疾病管制署","巴西-美洲錐蟲病","巴西巴伊亞州7/11公布2023年上半年5例確診病例，其中1例死亡。多數患者為食入被錐蟲汙染的食物如巴西莓汁及甘蔗汁而感染。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=7_aGlGGs-8rgoS-lcDW0Cg","國際重要疫情資訊","","","巴西","Brazil","-15.75,-47.95","BR","",""
"2023-08-16T18:33:53+08:00","CDC","2023-08-16T18:33:53+08:00","2023-11-16T18:33:53+08:00","疾病管制署","巴拿馬-東部馬腦炎","巴拿馬8/2公布2例確診病例，為36及38歲女性個案，來自於該國東部塞馬科區，目前正在醫院接受治療，當局持續監測疫情，並加強當地衛生設施及病媒監控，以防止疫情擴散。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=iZiPci27GznEjagiOW0zWA","國際重要疫情資訊","","","巴拿馬共和國","Panama","8.88,-79.34","PA","",""
"2023-08-16T18:32:55+08:00","CDC","2023-08-16T18:32:55+08:00","2023-11-16T18:32:55+08:00","疾病管制署","美國-登革熱","","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=dp5lSofNvFk0yE8rd6KCpg","國際重要疫情資訊","","登革熱","美國","USA","38.82,-100.54","US","",""
"2023-08-15T11:09:52+08:00","CDC","2023-08-15T11:09:52+08:00","2023-11-15T11:09:52+08:00","疾病管制署","印度_日本腦炎","印度東北部阿薩姆邦疫情上升，今年截至7/31累計191例，6例死亡，仍有45人正在接受治療。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=ehJqc_nUxtU-oP7zqRDDzg","國際重要疫情資訊","","日本腦炎","印度","India","22.99,79.80","IN","",""
"2023-08-15T11:07:04+08:00","CDC","2023-08-15T11:07:04+08:00","2023-11-15T11:07:04+08:00","疾病管制署","蒙古-鼠疫","蒙古首都烏蘭巴托報告1例男性個案，曾食用土撥鼠，經查共5人有接觸史，已實施預防性治療，該國每年皆有數例因食用土撥鼠而感染案例，當局持續呼籲民眾不應食用土撥鼠之肉及內臟，並需依法捕獵野生動物。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=x4G0gEQC6lFQlkVEAW5Rlg","國際重要疫情資訊","","鼠疫","蒙古","Mongolia","46.92,102.83","MN","",""
"2023-08-15T11:04:48+08:00","CDC","2023-08-15T11:04:48+08:00","2023-11-15T11:04:48+08:00","疾病管制署","多國-西尼羅熱","法國西南部吉倫特省8/7公布5例確診及2例疑病例，當地於去年秋天曾有數隻馬匹出現神經症狀，今年7月中旬開始出現人類病例，當局正持續監測及調查當地疫情；希臘8/1公布11例確診病例，其中2例死亡，死者年齡皆逾80歲且有神經性症狀，3人正在加護病房，其餘6人已出院，大部分病例發生在該國東部東馬其頓、色雷斯等地；俄羅斯8/1公布1例確定病例，為該國西南部伏爾加勒市的首例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=w-F5FpJ0WWnEct6J_fr4jA","國際重要疫情資訊","","西尼羅熱","法國,希臘,俄羅斯","France,Greece,Russian Federation","46.67,2.46","FR,GR,RU","",""
"2023-08-14T15:33:34+08:00","CDC","2023-08-14T15:33:34+08:00","2023-11-14T15:33:34+08:00","疾病管制署","泰國/越南-第二型豬鏈球菌感染症","泰國今年截至8/9累計報告328例病例，其中15例死亡，當局呼籲民眾避免食用生豬肉，並應注意生熟食分離；越南河內8/3新增報告1例病例，為59歲婦女，病情嚴重，病患發病4日前曾食用未煮熟之豬肉製品。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=OiMpJ4jwnZLBKL4aCV9lQw","國際重要疫情資訊","","第二型豬鏈球菌感染症","泰國,越南","Thailand,Vietnam","15.02,101.51","TH,VN","",""
"2023-08-14T15:32:14+08:00","CDC","2023-08-14T15:32:14+08:00","2023-11-14T15:32:14+08:00","疾病管制署","俄羅斯/吉爾吉斯-炭疽病","俄羅斯南部圖瓦共和國7月份新增5例病例，且病患未依規定接受治療及隔離，專家表示該病之人際間傳播較為罕見，惟未癒合之皮膚病灶仍可能造成感染；吉爾吉斯西南部奧什州8月初新增7例病例，為來自2個不同地區之群聚感染，惟均有分食牛肉之接觸史，當局已為當地牲畜接種疫苗。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=lbAflX8-YWSwiMFsi-zgxw","國際重要疫情資訊","","炭疽病","吉爾吉斯,俄羅斯","Kyrgyzstan,Russian Federation","41.47,74.46","KG,RU","",""
"2023-08-14T15:30:03+08:00","CDC","2023-08-14T15:30:03+08:00","2023-11-14T15:30:03+08:00","疾病管制署","全球-小兒麻痺症","全球小兒麻痺根除倡議組織(GPEI)公布，8/3-8/9期間巴基斯坦新增1例WPV1病例；共2國新增6例cVDPV2病例，分別為查德5例及布吉納法索1例。環境樣本部分，巴基斯坦新增2件WPV1陽性樣本，馬達加斯加新增10件cVDPV1陽性樣本，共2國新增3件cVDPV2陽性樣本，分別為查德2件及剛果民主共和國1件。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=Xrk9oLAkmbkW-7NIZQgPiQ","國際重要疫情資訊","","小兒麻痺症/急性無力肢體麻痺","布吉納法索,查德,剛果民主共和國,馬達加斯加,巴基斯坦","Burkina Faso,Chad,Congo,Democratic Republic of the,Madagascar,Pakistan","12.40,-1.75","BF,TD,CD,MG,PK","",""
"2023-08-14T15:27:00+08:00","CDC","2023-08-14T15:27:00+08:00","2023-11-14T15:27:00+08:00","疾病管制署","全球-猴痘","自2022年5月截至今年8/11球累計112國/地區報告89,367例病例，其中156例死亡。本週全球新增641例，分布於西太平洋區504例、非洲區100例、美洲區30例及歐洲區7例；亞太鄰近國家中國新增485例(均為7月病例)、香港7例、澳洲3例及韓國2例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=-eq5RoDorwgPYGgRmb0nQQ","國際重要疫情資訊","","M痘","澳大利亞,中國大陸(不含港澳),香港特別行政區,韓國","Australia,China,Hong Kong SAR,Korea(South Korea)","-25.00,134.64","AU,CN,HK,KR","",""
"2023-08-14T15:03:23+08:00","CDC","2023-08-14T15:03:23+08:00","2023-11-14T15:03:23+08:00","疾病管制署","全球-嚴重特殊傳染性肺炎","  自2020年截至今年8月13日，全球累計770,665,783例確診，其中7,075,924例死亡，病例分布於201個國家/地區。2023年第31週平均新增確診數以西太平洋(94.1%)、美洲(2.9%)、歐洲(2.7%)為多。 WHO將EG.5列為需留意變異株(VOI)，截至8/7，全球共享流感數據倡議組織(GISAID)資料顯示，全球已有51國檢出EG.5變異株，占比以中國、美國、韓國、日本及加拿大為多。WHO表示EG.5具較佳免疫逃脫性，有較高傳染性，惟疾病嚴重度並未增加，評估對全球造成公共衛生風險為低。[WHO 8/9] 日本疫情持續，自修訂疾病分類以來，病例數已連續11週上升，全國42個都道府縣疫情呈上升趨勢，當局評估夏季確診數將持續上升。當局制定4項指標，分別為門診情形、定點報告數、住院數及病床使用率，以作為疫情擴大時，地方政府提醒民眾注意及醫療資源分配參考依據。  ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=MO01KOeTkkek6ToQT6lDuw","國際重要疫情資訊","","新冠併發重症","加拿大,中國大陸(不含港澳),日本,韓國,美國","Canada,China,Japan,Korea(South Korea),USA","54.77,-104.76","CA,CN,JP,KR,US","",""
"2023-08-10T14:42:00+08:00","CDC","2023-08-10T14:42:00+08:00","2023-11-10T14:42:00+08:00","疾病管制署","保加利亞-Q熱","保加利亞西部索菲亞州8/1新增1例病例，病患為農場主人，家人亦出現疑症狀，當局已關閉該農場並訂定動物產品管制措施。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=UIA2uTKLw4sxKYBKpjZ5Tg","國際重要疫情資訊","","Q熱","保加利亞","Bulgaria","42.32,25.13","BG","",""
"2023-08-10T14:39:47+08:00","CDC","2023-08-10T14:39:47+08:00","2023-11-10T14:39:47+08:00","疾病管制署","多國-白喉","  西非奈及利亞疫情更新，今年截至7/23累計11州報告1,506例病例，以該國北部卡諾州佔7成為多，其中579例確診，確診病例中39例死亡(CFR：6.7%)；該國去年5月爆發疫情，逾千例確診病例中82%未接種疫苗。 北非阿爾及利亞南部多州出現病例，迄今累計80例病例，其中16例確診，病患多為未接種疫苗且來自鄰國之外籍人士。 東南亞印西爪哇省加律縣8/7新增1例死亡病例，病患為24歲女性，目前接觸者無人發病，當局表示將對該村莊進行篩檢，並加強疫苗接種措施。  ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=LnCrbjfKeX7dAP4kpvqubg","國際重要疫情資訊","","白喉","阿爾及利亞,印尼,奈及利亞","Algeria,Indonesia,Nigeria","28.38,2.54","DZ,ID,NG","",""
"2023-08-10T14:37:41+08:00","CDC","2023-08-10T14:37:41+08:00","2023-11-10T14:37:41+08:00","疾病管制署","尼日/香港-流行性腦脊髓膜炎","  日南部津德爾地區今年截至8/6累計報告2,185例病例，其中129例死亡(CFR：5.4%)，目前主要流行型別為C型。 香港8/8新增1例病例，為54歲無慢性病史之男性個案，目前病情穩定，病患無旅遊史，同住家人無人發病，當局呼籲民眾注意個人衛生，有症狀時，儘速就醫。  ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=dbNXBdaVIu_cGhj5p5oOJQ","國際重要疫情資訊","","流行性腦脊髓膜炎","香港特別行政區,尼日","Hong Kong SAR,Niger","22.39,114.12","HK,NE","",""
"2023-08-09T18:03:32+08:00","CDC","2023-08-09T18:03:32+08:00","2023-11-09T18:03:32+08:00","疾病管制署","美國-漢生病","美國東南部各州近年疫情上升，其中佛羅里達州升幅明顯，病例多集中於該州中部13個郡，且多數病例未具傳統的危險因子或有動物接觸史，當局已加強對環境潛在傳播源之調查；該州2020年(最近資料年)報告27例病例，佔全國總數(159例) 17%。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=QTasMnH8QBTP4f7Km5yWdQ","國際重要疫情資訊","","漢生病","美國","USA","38.82,-100.54","US","",""
"2023-08-09T18:02:04+08:00","CDC","2023-08-09T18:02:04+08:00","2023-11-09T18:02:04+08:00","疾病管制署","多國-登革熱","菲律賓疫情更新，截至7/22累計85,692例，低於去年同期，近期達沃地區(Davao)疫情嚴峻，迄今病例數已為去年全年之2倍；泰國疫情持續，截至7/29累計54,148例，44例死亡，疫情高於近3年同期，當局評估倘防控成效不佳，病例數將達15萬例；巴拉圭疫情尚未結束，截至7/29報告逾7千例，專家表示降雨雖緩，惟氣溫仍高，病媒蚊仍可持續繁衍，今年10月雨季到來後，恐有下一波疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=hOfkPpDdOobazZgu1Nygcw","國際重要疫情資訊","","登革熱","巴拉圭共和國,菲律賓,泰國","Paraguay,Philippines,Thailand","-23.24,-58.60","PY,PH,TH","",""
"2023-08-09T18:00:49+08:00","CDC","2023-08-09T18:00:49+08:00","2023-11-09T18:00:49+08:00","疾病管制署","美國-萊姆病","美國緬因州疫情持續上升，今年截至6月報告753例，略低於去年同期，推測為6月雨季，民眾減少出門，降低被蜱蟲叮咬機會；4-7月為蜱蟲繁殖季節，全國每年約有47萬例感染病例，緬州病例數為全國前10名。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=VreQWlOBI6r7SMc8j3DKDw","國際重要疫情資訊","","萊姆病","美國","USA","38.82,-100.54","US","",""
"2023-08-08T10:24:08+08:00","CDC","2023-08-08T10:24:08+08:00","2023-11-08T10:24:08+08:00","疾病管制署","韓國-瘧疾","韓國發布全國瘧疾警報，病例數以京畿道為多，又以坡州市蚊媒密度最高，衛生單位已於高風險區加強管控措施。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=uhyrzR0sj_lqUQtvUZezgg","國際重要疫情資訊","","瘧疾","韓國","Korea(South Korea)","36.49,127.88","KR","",""
"2023-08-08T10:22:10+08:00","CDC","2023-08-08T10:22:10+08:00","2023-11-08T10:22:10+08:00","疾病管制署","多國-克里米亞-剛果出血熱","阿富汗疫情更新，今年截至7/31公布667例確診病例，其中70例死亡(10%CFR)；伊拉克疫情更新，截至2023年6月底共確診377例，其中53例死亡；伊朗6/28公布19例確診病例，其中1例死亡，皆與古爾邦節屠宰牲畜有關；茅利塔亞7/28公布1例死亡病例，該個案於鄰國治療時，被檢出感染病毒，當局持續監測疫情外，並將接觸者隔離監控；北馬其頓7/31公布1例死亡病例，患者為27歲婦女，發病前曾被蜱蟲叮咬，當局已對於接觸者進行調查，並呼籲民眾外出時，應採取防蜱蟲叮咬措施，倘被叮咬後，應立即就醫。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=UcLEl_VWW8zd-QyHAZuOVg","國際重要疫情資訊","","","阿富汗,伊朗,伊拉克,茅利塔尼亞,北馬其頓共和國","Afghanistan,Iran,Iraq,Mauritania,Republic of North Macedonia","33.90,66.04","AF,IR,IQ,MR,MK","",""
"2023-08-08T10:19:33+08:00","CDC","2023-08-08T10:19:33+08:00","2023-11-08T10:19:33+08:00","疾病管制署","美國-詹姆斯敦峽谷病毒","美國密西根州7/31公布2名檢測陽性患者，分別來自於馬柯姆(Macomb)郡與奧克蘭(Oakland)郡，此波疫情為該州今年首次發現病例，當局呼籲民眾在戶外活動應做好防蚊措施並採取相關防疫作為。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=gNly_V3gmGt-vqRjPeUNiw","國際重要疫情資訊","","","美國","USA","38.82,-100.54","US","",""
